"USC00035831","2018-05-05","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US",,,"    0",",,7,0800","    0",",,7,0800","  267",",,7","  167",",,7","    2",",,7","   53",",,7","  178",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-06","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  150",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-07","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  133",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-08","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00035831","2018-05-09","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US",,,"    0",",,7,0800","    0",",,7,0800","  311",",,7","  156",",,7","    2",",,7","    0",",,7","  256",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-10","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  206",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-11","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  206",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-12","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  200",",,7",,,,,"  239",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-13","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  189",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-14","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  206",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-15","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  194",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-16","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","   23",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  206",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-17","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  194",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-18","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","  150",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  183",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-19","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  194",",,7",,,,,"  233",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-20","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  200",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-21","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","  851",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  200",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-22","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00035831","2018-05-23","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00035831","2018-05-24","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US",,,"    0",",,7,0800","    0",",,7,0800","  306",",,7","  194",",,7","    3",",,7","  135",",,7","  217",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-25","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","   66",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  200",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-26","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  194",",,7",,,,,"  228",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-27","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  206",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-28","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00035831","2018-05-29","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US",,,"    0",",,7,0800","    0",",,7,0800","  311",",,7","  206",",,7","    2",",,7","   25",",,7","  233",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-05-30","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00035831","2018-05-31","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US",,,"    0",",,7,0800","    0",",,7,0800","  311",",,7","  211",",,7","    2",",,7","    0",",,7","  267",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-06-01","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  206",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-06-02","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  211",",,7",,,,,"  244",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-06-03","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","   15",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  211",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-06-04","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  161",",,7",,,,,"  211",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-06-05","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  172",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-06-06","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
"USC00035831","2018-06-07","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US",,,"    0",",,7,0800","    0",",,7,0800","  306",",,7","  161",",,7","    2",",,7","    0",",,7","  244",",,7,0800",,,,,,,,,,,,
"USC00035831","2018-06-08","35.5325","-90.6872","105.2","POINSETT STATE PARK, AR US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,
