"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SWE00136783","2018-01-07","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -73",",,E"," -120",",,E"
"SWE00136783","2018-01-08","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -28",",,E","  -96",",,E"
"SWE00136783","2018-01-09","63.19","12.18","1090.0","BLAHAMMAREN A, SW","   -3",",,E","  -90",",,E"
"SWE00136783","2018-01-10","63.19","12.18","1090.0","BLAHAMMAREN A, SW","   -5",",,E","  -46",",,E"
"SWE00136783","2018-01-11","63.19","12.18","1090.0","BLAHAMMAREN A, SW","    3",",,E","  -48",",,E"
"SWE00136783","2018-01-12","63.19","12.18","1090.0","BLAHAMMAREN A, SW","   -9",",,E","  -49",",,E"
"SWE00136783","2018-01-13","63.19","12.18","1090.0","BLAHAMMAREN A, SW","    8",",,E","  -89",",,E"
"SWE00136783","2018-01-14","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -55",",,E"," -143",",,E"
"SWE00136783","2018-01-15","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -63",",,E"," -108",",,E"
"SWE00136783","2018-01-16","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -72",",,E"," -107",",,E"
"SWE00136783","2018-01-17","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -65",",,E"," -106",",,E"
"SWE00136783","2018-01-18","63.19","12.18","1090.0","BLAHAMMAREN A, SW"," -105",",,E"," -147",",,E"
"SWE00136783","2018-01-19","63.19","12.18","1090.0","BLAHAMMAREN A, SW"," -103",",,E"," -145",",,E"
"SWE00136783","2018-01-20","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -81",",,E"," -139",",,E"
"SWE00136783","2018-01-21","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -74",",,E"," -142",",,E"
"SWE00136783","2018-01-22","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -75",",,E"," -131",",,E"
"SWE00136783","2018-01-23","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -59",",,E"," -126",",,E"
"SWE00136783","2018-01-24","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -22",",,E","  -79",",,E"
"SWE00136783","2018-01-25","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -26",",,E","  -48",",,E"
"SWE00136783","2018-01-26","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -45",",,E","  -66",",,E"
"SWE00136783","2018-01-27","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -55",",,E"," -107",",,E"
"SWE00136783","2018-01-28","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -73",",,E"," -103",",,E"
"SWE00136783","2018-01-29","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -58",",,E","  -76",",,E"
"SWE00136783","2018-01-30","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -54",",,E","  -98",",,E"
"SWE00136783","2018-01-31","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -47",",,E"," -101",",,E"
"SWE00136783","2018-02-01","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -60",",,E"," -135",",,E"
"SWE00136783","2018-02-02","63.19","12.18","1090.0","BLAHAMMAREN A, SW"," -124",",,E"," -179",",,E"
"SWE00136783","2018-02-03","63.19","12.18","1090.0","BLAHAMMAREN A, SW"," -151",",,E"," -191",",,E"
"SWE00136783","2018-02-04","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -94",",,E"," -180",",,E"
"SWE00136783","2018-02-05","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -36",",,E","  -97",",,E"
"SWE00136783","2018-02-06","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -46",",,E"," -136",",,E"
"SWE00136783","2018-02-07","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -59",",,E"," -132",",,E"
"SWE00136783","2018-02-08","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -58",",,E"," -103",",,E"
"SWE00136783","2018-02-09","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -29",",,E","  -82",",,E"
"SWE00136783","2018-02-10","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -49",",,E","  -98",",,E"
"SWE00136783","2018-02-11","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -72",",,E"," -110",",,E"
"SWE00136783","2018-02-12","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -90",",,E"," -115",",,E"
"SWE00136783","2018-02-13","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -69",",,E"," -107",",,E"
"SWE00136783","2018-02-14","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -47",",,E"," -122",",,E"
"SWE00136783","2018-02-15","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -60",",,E","  -95",",,E"
"SWE00136783","2018-02-16","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -77",",,E","  -96",",,E"
"SWE00136783","2018-02-17","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -42",",,E","  -98",",,E"
"SWE00136783","2018-02-18","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -74",",,E"," -135",",,E"
"SWE00136783","2018-02-19","63.19","12.18","1090.0","BLAHAMMAREN A, SW"," -104",",,E"," -138",",,E"
"SWE00136783","2018-02-20","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -78",",,E"," -142",",,E"
"SWE00136783","2018-02-21","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -52",",,E"," -105",",,E"
"SWE00136783","2018-02-22","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -40",",,E","  -58",",,E"
"SWE00136783","2018-02-23","63.19","12.18","1090.0","BLAHAMMAREN A, SW","  -51",",,E"," -101",",,E"
