"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"ASN00007185","2018-10-01","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  328",",,a","  125",",,a",,,,,,
"ASN00007185","2018-10-02","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  352",",,a","  165",",,a",,,,,,
"ASN00007185","2018-10-03","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  356",",,a","  169",",,a",,,,,,
"ASN00007185","2018-10-04","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  354",",,a","  186",",,a",,,,,,
"ASN00007185","2018-10-05","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  348",",,a","  204",",,a",,,,,,
"ASN00007185","2018-10-06","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  352",",,a","  157",",,a",,,,,,
"ASN00007185","2018-10-07","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  345",",,a","  158",",,a",,,,,,
"ASN00007185","2018-10-08","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  357",",,a","  152",",,a",,,,,,
"ASN00007185","2018-10-09","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  368",",,a","  158",",,a",,,,,,
"ASN00007185","2018-10-10","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  364",",,a","  174",",,a",,,,,,
"ASN00007185","2018-10-11","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  366",",,a","  155",",,a",,,,,,
"ASN00007185","2018-10-12","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  364",",,a","  155",",,a",,,,,,
"ASN00007185","2018-10-13","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  338",",,a","  191",",,a",,,,,,
"ASN00007185","2018-10-14","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  308",",,a","  185",",,a",,,,,,
"ASN00007185","2018-10-15","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  327",",,a","  150",",,a",,,,,,
"ASN00007185","2018-10-16","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  362",",,a","  158",",,a",,,,,,
"ASN00007185","2018-10-17","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  373",",,a","  164",",,a",,,,,,
"ASN00007185","2018-10-18","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  321",",,a","  164",",,a",,,,,,
"ASN00007185","2018-10-19","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  311",",,a","  159",",,a",,,,,,
"ASN00007185","2018-10-20","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  381",",,a","  164",",,a",,,,,,
"ASN00007185","2018-10-21","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  380",",,a","  153",",,a",,,,,,
"ASN00007185","2018-10-22","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  356",",,a","  141",",,a",,,,,,
"ASN00007185","2018-10-23","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  391",",,a","  153",",,a",,,,,,
"ASN00007185","2018-10-24","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  362",",,a","  147",",,a",,,,,,
"ASN00007185","2018-10-25","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  292",",,a","  169",",,a",,,,,,
"ASN00007185","2018-10-26","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  335",",,a","  167",",,a",,,,,,
"ASN00007185","2018-10-27","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  360",",,a","  150",",,a",,,,,,
"ASN00007185","2018-10-28","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  380",",,a","  212",",,a",,,,,,
"ASN00007185","2018-10-29","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  394",",,a","  246",",,a",,,,,,
"ASN00007185","2018-10-30","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  407",",,a","  244",",,a",,,,,,
"ASN00007185","2018-10-31","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a",,,"  222",",,a",,,,,,
"ASN00007185","2018-11-01","-23.1725","117.7494","423.7","PARABURDOO AERO, AS",,,"  394",",,a","  209",",,a",,,,,,
"ASN00007185","2018-11-02","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  412",",,a","  187",",,a",,,,,,
"ASN00007185","2018-11-03","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  394",",,a","  227",",,a",,,,,,
"ASN00007185","2018-11-04","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  368",",,a","  199",",,a",,,,,,
"ASN00007185","2018-11-05","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  357",",,a","  166",",,a",,,,,,
"ASN00007185","2018-11-06","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  355",",,a","  184",",,a",,,,,,
"ASN00007185","2018-11-07","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  377",",,a","  215",",,a",,,,,,
"ASN00007185","2018-11-08","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  380",",,a","  203",",,a",,,,,,
"ASN00007185","2018-11-09","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  339",",,a","  247",",,a",,,,,,
"ASN00007185","2018-11-10","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    6",",,a","  365",",,a","  242",",,a",,,,,,
"ASN00007185","2018-11-11","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    6",",,a","  347",",,a","  199",",,a",,,,,,
"ASN00007185","2018-11-12","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  348",",,a","  173",",,a",,,,,,
"ASN00007185","2018-11-13","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  400",",,a","  219",",,a",,,,,,
"ASN00007185","2018-11-14","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  419",",,a","  223",",,a",,,,,,
"ASN00007185","2018-11-15","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  419",",,a","  225",",,a",,,,,,
"ASN00007185","2018-11-16","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","  104",",,a","  349",",,a","  230",",,a",,,,,,
"ASN00007185","2018-11-17","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  410",",,a","  199",",,a",,,,,,
"ASN00007185","2018-11-18","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  410",",,a","  225",",,a",,,,,,
"ASN00007185","2018-11-19","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  394",",,a","  225",",,a",,,,,,
"ASN00007185","2018-11-20","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  366",",,a","  214",",,a",,,,,,
"ASN00007185","2018-11-21","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  400",",,a","  249",",,a",,,,,,
"ASN00007185","2018-11-22","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  369",",,a","  215",",,a",,,,,,
"ASN00007185","2018-11-23","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  311",",,a","  196",",,a",,,,,,
"ASN00007185","2018-11-24","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  361",",,a","  165",",,a",,,,,,
"ASN00007185","2018-11-25","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  377",",,a","  170",",,a",,,,,,
"ASN00007185","2018-11-26","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  362",",,a","  192",",,a",,,,,,
"ASN00007185","2018-11-27","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  408",",,a","  164",",,a",,,,,,
"ASN00007185","2018-11-28","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  406",",,a","  200",",,a",,,,,,
"ASN00007185","2018-11-29","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  397",",,a","  243",",,a",,,,,,
"ASN00007185","2018-11-30","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  393",",,a","  203",",,a",,,,,,
"ASN00007185","2018-12-01","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  407",",,a","  220",",,a",,,,,,
"ASN00007185","2018-12-02","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  407",",,a","  247",",,a",,,,,,
"ASN00007185","2018-12-03","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  411",",,a","  203",",,a",,,,,,
"ASN00007185","2018-12-04","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  424",",,a","  231",",,a",,,,,,
"ASN00007185","2018-12-05","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  431",",,a","  239",",,a",,,,,,
"ASN00007185","2018-12-06","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  424",",,a","  227",",,a",,,,,,
"ASN00007185","2018-12-07","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  430",",,a","  223",",,a",,,,,,
"ASN00007185","2018-12-08","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  443",",,a","  253",",,a",,,,,,
"ASN00007185","2018-12-09","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  445",",,a","  265",",,a",,,,,,
"ASN00007185","2018-12-10","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  449",",,a","  253",",,a",,,,,,
"ASN00007185","2018-12-11","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  427",",,a","  255",",,a",,,,,,
"ASN00007185","2018-12-12","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  400",",,a","  210",",,a",,,,,,
"ASN00007185","2018-12-13","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  453",",,a","  219",",,a",,,,,,
"ASN00007185","2018-12-14","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  438",",,a","  253",",,a",,,,,,
"ASN00007185","2018-12-15","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  392",",,a","  249",",,a",,,,,,
"ASN00007185","2018-12-16","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  333",",,a","  222",",,a",,,,,,
"ASN00007185","2018-12-17","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  324",",,a","  182",",,a",,,,,,
"ASN00007185","2018-12-18","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  369",",,a","  211",",,a",,,,,,
"ASN00007185","2018-12-19","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  411",",,a","  266",",,a",,,,,,
"ASN00007185","2018-12-20","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  432",",,a","  257",",,a",,,,,,
"ASN00007185","2018-12-21","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","    0",",,a","  404",",,a","  276",",,a",,,,,,
"ASN00007185","2018-12-22","-23.1725","117.7494","423.7","PARABURDOO AERO, AS","   12",",,a","  419",",,a","  230",",,a",,,,,,
