"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USS0048L06S","2018-06-03","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  124",",,T","   71",",,T","   91",",,T","   82",",,T"
"USS0048L06S","2018-06-04","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  137",",,T","   66",",,T","   94",",,T","   67",",,T"
"USS0048L06S","2018-06-05","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","   96",",,T","   59",",,T","   81",",,T","   59",",,T"
"USS0048L06S","2018-06-06","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  167",",,T","   58",",,T","  104",",,T","   83",",,T"
"USS0048L06S","2018-06-07","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  142",",,T","   63",",,T","   98",",,T","   84",",,T"
"USS0048L06S","2018-06-08","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  128",",,T","   73",",,T","   94",",,T","   83",",,T"
"USS0048L06S","2018-06-09","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  159",",,T","   58",",,T","  108",",,T","   79",",,T"
"USS0048L06S","2018-06-10","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  163",",,T","   65",",,T","  114",",,T","   97",",,T"
"USS0048L06S","2018-06-11","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  305",",,T","    0",",,T","   97",",,T","   45",",,T","   65",",,T","   48",",,T"
"USS0048L06S","2018-06-12","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  118",",,T","   44",",,T","   69",",,T","   51",",,T"
"USS0048L06S","2018-06-13","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  178",",,T","   43",",,T","  113",",,T","   80",",,T"
"USS0048L06S","2018-06-14","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  173",",,T","   66",",,T","  117",",,T","   94",",,T"
"USS0048L06S","2018-06-15","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  508",",,T","    0",",,T","  102",",,T","   69",",,T","   86",",,T","   69",",,T"
"USS0048L06S","2018-06-16","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  254",",,T","    0",",,T","   92",",,T","   68",",,T","   85",",,T","   87",",,T"
"USS0048L06S","2018-06-17","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  229",",,T","    0",",,T","  103",",,T","   84",",,T","   93",",,T","   96",",,T"
"USS0048L06S","2018-06-18","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  965",",,T","    0",",,T","  113",",,T","   81",",,T","   96",",,T","   82",",,T"
"USS0048L06S","2018-06-19","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   51",",,T","    0",",,T","  132",",,T","   81",",,T","  100",",,T","   94",",,T"
"USS0048L06S","2018-06-20","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  180",",,T","   92",",,T","  128",",,T","  107",",,T"
"USS0048L06S","2018-06-21","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  127",",,T","    0",",,T","  122",",,T","   88",",,T","  102",",,T","   91",",,T"
"USS0048L06S","2018-06-22","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  119",",,T","   81",",,T","   95",",,T","   82",",,T"
"USS0048L06S","2018-06-23","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  128",",,T","   77",",,T","   99",",,T","   86",",,T"
"USS0048L06S","2018-06-24","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  133",",,T","   84",",,T","  104",",,T","   92",",,T"
"USS0048L06S","2018-06-25","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   76",",,T","    0",",,T","  113",",,T","   75",",,T","   95",",,T","   76",",,T"
"USS0048L06S","2018-06-26","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   51",",,T","    0",",,T","   99",",,T","   75",",,T","   85",",,T","   80",",,T"
"USS0048L06S","2018-06-27","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  117",",,T","   79",",,T","   93",",,T","   83",",,T"
"USS0048L06S","2018-06-28","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  132",",,T","   81",",,T","   98",",,T","   81",",,T"
"USS0048L06S","2018-06-29","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  151",",,T","   77",",,T","  109",",,T","   89",",,T"
"USS0048L06S","2018-06-30","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  136",",,T","   88",",,T","  107",",,T","   98",",,T"
"USS0048L06S","2018-07-01","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  162",",,T","   92",",,T","  122",",,T","  107",",,T"
"USS0048L06S","2018-07-02","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  175",",,T","   89",",,T","  132",",,T","  102",",,T"
"USS0048L06S","2018-07-03","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  256",",,T","   89",",,T","  173",",,T","  112",",,T"
"USS0048L06S","2018-07-04","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  239",",,T","  103",",,T","  156",",,T","  112",",,T"
"USS0048L06S","2018-07-05","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  211",",,T","   98",",,T","  148",",,T","  111",",,T"
"USS0048L06S","2018-07-06","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  184",",,T","   95",",,T","  143",",,T","  116",",,T"
"USS0048L06S","2018-07-07","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  128",",,T","  104",",,T","  121",",,T","  119",",,T"
"USS0048L06S","2018-07-08","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  178",",,T","    0",",,T","  123",",,T","   99",",,T","  111",",,T","  101",",,T"
"USS0048L06S","2018-07-09","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  457",",,T","    0",",,T","  107",",,T","   94",",,T","  101",",,T","   96",",,T"
"USS0048L06S","2018-07-10","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  406",",,T","    0",",,T","   98",",,T","   88",",,T","   93",",,T","   91",",,T"
"USS0048L06S","2018-07-11","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  330",",,T","    0",",,T","   98",",,T","   79",",,T","   87",",,T","   82",",,T"
"USS0048L06S","2018-07-12","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  156",",,T","   74",",,T","  108",",,T","   89",",,T"
"USS0048L06S","2018-07-13","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   76",",,T","    0",",,T","  131",",,T","   84",",,T","  104",",,T","   90",",,T"
"USS0048L06S","2018-07-14","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  178",",,T","    0",",,T","  103",",,T","   76",",,T","   88",",,T","   92",",,T"
"USS0048L06S","2018-07-15","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  148",",,T","   76",",,T","  101",",,T","   77",",,T"
"USS0048L06S","2018-07-16","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  154",",,T","   63",",,T","  108",",,T","   97",",,T"
"USS0048L06S","2018-07-17","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  151",",,T","   87",",,T","  116",",,T","   92",",,T"
"USS0048L06S","2018-07-18","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  187",",,T","   79",",,T","  133",",,T","   98",",,T"
"USS0048L06S","2018-07-19","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  164",",,T","   84",",,T","  125",",,T","   98",",,T"
"USS0048L06S","2018-07-20","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   25",",,T","    0",",,T","  154",",,T","   83",",,T","  116",",,T","   99",",,T"
"USS0048L06S","2018-07-21","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  154",",,T","   86",",,T","  119",",,T","  105",",,T"
"USS0048L06S","2018-07-22","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  147",",,T","   98",",,T","  122",",,T","  117",",,T"
"USS0048L06S","2018-07-23","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  157",",,T","  114",",,T","  130",",,T","  116",",,T"
"USS0048L06S","2018-07-24","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  102",",,T","    0",",,T","  133",",,T","  108",",,T","  119",",,T","  109",",,T"
"USS0048L06S","2018-07-25","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  229",",,T","    0",",,T","  132",",,T","  107",",,T","  117",",,T","  122",",,T"
"USS0048L06S","2018-07-26","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  203",",,T","    0",",,T","  131",",,T","  118",",,T","  124",",,T","  125",",,T"
"USS0048L06S","2018-07-27","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   25",",,T","    0",",,T","  137",",,T","  112",",,T","  122",",,T","  112",",,T"
"USS0048L06S","2018-07-28","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   76",",,T","    0",",,T","  126",",,T","  105",",,T","  114",",,T","  116",",,T"
"USS0048L06S","2018-07-29","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   51",",,T","    0",",,T","  133",",,T","  114",",,T","  122",",,T","  114",",,T"
"USS0048L06S","2018-07-30","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  187",",,T","  106",",,T","  136",",,T","  110",",,T"
"USS0048L06S","2018-07-31","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  163",",,T","   98",",,T","  128",",,T","  114",",,T"
"USS0048L06S","2018-08-01","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  144",",,T","  110",",,T","  126",",,T","  111",",,T"
"USS0048L06S","2018-08-02","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  483",",,T","    0",",,T","  117",",,T","  102",",,T","  108",",,T","  107",",,T"
"USS0048L06S","2018-08-03","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  154",",,T","   94",",,T","  122",",,T","  106",",,T"
"USS0048L06S","2018-08-04","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   51",",,T","    0",",,T","  134",",,T","  104",",,T","  122",",,T","  119",",,T"
"USS0048L06S","2018-08-05","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  102",",,T","    0",",,T","  128",",,T","  109",",,T","  117",",,T","  113",",,T"
"USS0048L06S","2018-08-06","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  127",",,T","    0",",,T","  128",",,T","  104",",,T","  112",",,T","  106",",,T"
"USS0048L06S","2018-08-07","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  127",",,T","    0",",,T","  141",",,T","   95",",,T","  111",",,T","  103",",,T"
"USS0048L06S","2018-08-08","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  156",",,T","   94",",,T","  115",",,T","  109",",,T"
"USS0048L06S","2018-08-09","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  170",",,T","   92",",,T","  133",",,T","   92",",,T"
"USS0048L06S","2018-08-10","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   76",",,T","    0",",,T","  146",",,T","   81",",,T","  114",",,T","  102",",,T"
"USS0048L06S","2018-08-11","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  127",",,T","    0",",,T","  120",",,T","   91",",,T","  104",",,T","  103",",,T"
"USS0048L06S","2018-08-12","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  457",",,T","    0",",,T","  118",",,T","  103",",,T","  111",",,T","  114",",,T"
"USS0048L06S","2018-08-13","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   25",",,T","    0",",,T","  125",",,T","   98",",,T","  110",",,T","   98",",,T"
"USS0048L06S","2018-08-14","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  254",",,T","    0",",,T","  114",",,T","   92",",,T","  100",",,T","   98",",,T"
"USS0048L06S","2018-08-15","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  178",",,T","    0",",,T","  109",",,T","   83",",,T","   97",",,T","   83",",,T"
"USS0048L06S","2018-08-16","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  123",",,T","   79",",,T","   95",",,T","   94",",,T"
"USS0048L06S","2018-08-17","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  137",",,T","   82",",,T","  100",",,T","   82",",,T"
"USS0048L06S","2018-08-18","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   25",",,T","    0",",,T","  114",",,T","   79",",,T","   96",",,T","   94",",,T"
"USS0048L06S","2018-08-19","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  102",",,T","    0",",,T","  114",",,T","   89",",,T","  101",",,T","  111",",,T"
"USS0048L06S","2018-08-20","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  686",",,T","    0",",,T","  127",",,T","  108",",,T","  118",",,T","  121",",,T"
"USS0048L06S","2018-08-21","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  762",",,T","    0",",,T","  124",",,T","  101",",,T","  113",",,T","  102",",,T"
"USS0048L06S","2018-08-22","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  149",",,T","  101",",,T","  114",",,T","  110",",,T"
"USS0048L06S","2018-08-23","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  203",",,T","    0",",,T","  113",",,T","   92",",,T","  104",",,T","   92",",,T"
"USS0048L06S","2018-08-24","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  138",",,T","   75",",,T","  101",",,T","   75",",,T"
"USS0048L06S","2018-08-25","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  135",",,T","   74",",,T","  101",",,T","   94",",,T"
"USS0048L06S","2018-08-26","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  254",",,T","    0",",,T","  103",",,T","   92",",,T","   98",",,T","   98",",,T"
"USS0048L06S","2018-08-27","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  108",",,T","   86",",,T","   98",",,T","   95",",,T"
"USS0048L06S","2018-08-28","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  171",",,T","   92",",,T","  128",",,T","  123",",,T"
"USS0048L06S","2018-08-29","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  181",",,T","  100",",,T","  129",",,T","  100",",,T"
"USS0048L06S","2018-08-30","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  149",",,T","   97",",,T","  118",",,T","  114",",,T"
"USS0048L06S","2018-08-31","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  158",",,T","   79",",,T","  121",",,T","   94",",,T"
"USS0048L06S","2018-09-01","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   25",",,T","    0",",,T","  149",",,T","   76",",,T","  106",",,T","   83",",,T"
"USS0048L06S","2018-09-02","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  167",",,T","   77",",,T","  120",",,T","   77",",,T"
"USS0048L06S","2018-09-03","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  149",",,T","   61",",,T","   99",",,T","   74",",,T"
"USS0048L06S","2018-09-04","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  143",",,T","   60",",,T","   98",",,T","  111",",,T"
"USS0048L06S","2018-09-05","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  168",",,T","   94",",,T","  132",",,T","  103",",,T"
"USS0048L06S","2018-09-06","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  129",",,T","   88",",,T","  103",",,T","   89",",,T"
"USS0048L06S","2018-09-07","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   25",",,T","    0",",,T","  142",",,T","   79",",,T","  104",",,T","   81",",,T"
"USS0048L06S","2018-09-08","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  170",",,T","   70",",,T","  114",",,T","   72",",,T"
"USS0048L06S","2018-09-09","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  172",",,T","   69",",,T","  122",",,T","  104",",,T"
"USS0048L06S","2018-09-10","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  181",",,T","   77",",,T","  126",",,T","   96",",,T"
"USS0048L06S","2018-09-11","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  183",",,T","   93",",,T","  132",",,T","  101",",,T"
"USS0048L06S","2018-09-12","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  196",",,T","   88",",,T","  143",",,T","  127",",,T"
"USS0048L06S","2018-09-13","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  190",",,T","   89",",,T","  140",",,T","   91",",,T"
"USS0048L06S","2018-09-14","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   25",",,T","    0",",,T","  161",",,T","   66",",,T","  102",",,T","   78",",,T"
"USS0048L06S","2018-09-15","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  123",",,T","   78",",,T","  106",",,T","   95",",,T"
"USS0048L06S","2018-09-16","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   51",",,T","    0",",,T","  114",",,T","   80",",,T","   97",",,T","   82",",,T"
"USS0048L06S","2018-09-17","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  135",",,T","   66",",,T","   90",",,T","   69",",,T"
"USS0048L06S","2018-09-18","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  135",",,T","   52",",,T","   87",",,T","   89",",,T"
"USS0048L06S","2018-09-19","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  140",",,T","   67",",,T","  101",",,T","   70",",,T"
"USS0048L06S","2018-09-20","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  122",",,T","   59",",,T","   86",",,T","   65",",,T"
"USS0048L06S","2018-09-21","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  102",",,T","    0",",,T","   96",",,T","   62",",,T","   84",",,T","   93",",,T"
"USS0048L06S","2018-09-22","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  356",",,T","    0",",,T","  110",",,T","   68",",,T","   86",",,T","   71",",,T"
"USS0048L06S","2018-09-23","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  107",",,T","   61",",,T","   79",",,T","   91",",,T"
"USS0048L06S","2018-09-24","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  381",",,T","    0",",,T","  124",",,T","   68",",,T","   89",",,T","   71",",,T"
"USS0048L06S","2018-09-25","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  124",",,T","   51",",,T","   81",",,T","   61",",,T"
"USS0048L06S","2018-09-26","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  122",",,T","   47",",,T","   80",",,T","   63",",,T"
"USS0048L06S","2018-09-27","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  152",",,T","    0",",,T","   79",",,T","   59",",,T","   69",",,T","   68",",,T"
"USS0048L06S","2018-09-28","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   76",",,T","    0",",,T","  124",",,T","   66",",,T","   82",",,T","   77",",,T"
"USS0048L06S","2018-09-29","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   25",",,T","    0",",,T","  132",",,T","   56",",,T","   83",",,T","   58",",,T"
"USS0048L06S","2018-09-30","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   25",",,T","    0",",,T","  111",",,T","   39",",,T","   67",",,T","   46",",,T"
"USS0048L06S","2018-10-01","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","   77",",,T","   42",",,T","   57",",,T","   56",",,T"
"USS0048L06S","2018-10-02","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  115",",,T","   48",",,T","   81",",,T","   77",",,T"
"USS0048L06S","2018-10-03","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  127",",,T","    0",",,T","   99",",,T","   58",",,T","   74",",,T","   78",",,T"
"USS0048L06S","2018-10-04","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  686",",,T","    0",",,T","   81",",,T","   59",",,T","   69",",,T","   68",",,T"
"USS0048L06S","2018-10-05","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  102",",,T","    0",",,T","   85",",,T","   66",",,T","   74",",,T","   71",",,T"
"USS0048L06S","2018-10-06","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   76",",,T","    0",",,T","   89",",,T","   49",",,T","   71",",,T","   49",",,T"
"USS0048L06S","2018-10-07","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","   84",",,T","   45",",,T","   62",",,T","   66",",,T"
"USS0048L06S","2018-10-08","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","  116",",,T","   50",",,T","   82",",,T","   51",",,T"
"USS0048L06S","2018-10-09","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   51",",,T","    0",",,T","   98",",,T","   49",",,T","   66",",,T","   57",",,T"
"USS0048L06S","2018-10-10","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  533",",,T","    0",",,T","   94",",,T","   47",",,T","   72",",,T","   47",",,T"
"USS0048L06S","2018-10-11","60.8","-148.09","15.2","ESTHER ISLAND, AK US","    0",",,T","    0",",,T","   92",",,T","   44",",,T","   62",",,T","   60",",,T"
"USS0048L06S","2018-10-12","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  584",",,T","    0",",,T","   86",",,T","   59",",,T","   76",",,T","   80",",,T"
"USS0048L06S","2018-10-13","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  457",",,T","    0",",,T","   86",",,T","   42",",,T","   61",",,T","   48",",,T"
"USS0048L06S","2018-10-14","60.8","-148.09","15.2","ESTHER ISLAND, AK US","   51",",,T","    0",",,T","   77",",,T","   22",",,T","   50",",,T","   22",",,T"
"USS0048L06S","2018-10-15","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  864",",,T","    0",",,T","  107",",,T","   20",",,T","   68",",,T","   98",",,T"
"USS0048L06S","2018-10-16","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  406",",,T","    0",",,T","  101",",,T","   69",",,T","   87",",,T","   84",",,T"
"USS0048L06S","2018-10-17","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  152",",,T","    0",",,T","   87",",,T","   56",",,T","   74",",,T","   60",",,T"
"USS0048L06S","2018-10-18","60.8","-148.09","15.2","ESTHER ISLAND, AK US","  381",",,T","    0",",,T","   73",",,T","   49",",,T","   58",",,T","   51",",,T"
