"USC00087205","2018-07-02","28.02084","-82.13855","33.5","PLANT CITY, FL US","  297",",,7,1600",,,,,"  350",",,7","  217",",,7",,,,,"  339",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-03","28.02084","-82.13855","33.5","PLANT CITY, FL US","   38",",,7,1600",,,,,"  367",",,7","  239",",,7",,,,,"  272",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-04","28.02084","-82.13855","33.5","PLANT CITY, FL US","   25",",,7,1600",,,,,"  328",",,7","  228",",,7",,,,,"  233",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-05","28.02084","-82.13855","33.5","PLANT CITY, FL US","   48",",,7,1600",,,,,"  350",",,7","  217",",,7",,,,,"  344",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-06","28.02084","-82.13855","33.5","PLANT CITY, FL US","  180",",,7,1600",,,,,"  344",",,7","  217",",,7",,,,,"  306",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-07","28.02084","-82.13855","33.5","PLANT CITY, FL US","   58",",,7,1600",,,,,"  344",",,7","  217",",,7",,,,,"  333",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-08","28.02084","-82.13855","33.5","PLANT CITY, FL US","   94",",,7,1600",,,,,"  344",",,7","  228",",,7",,,,,"  328",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-09","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  339",",,7","  233",",,7",,,,,"  311",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-10","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  350",",,7","  233",",,7",,,,,"  344",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-11","28.02084","-82.13855","33.5","PLANT CITY, FL US","   74",",,7,1600",,,,,"  350",",,7","  239",",,7",,,,,"  261",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-12","28.02084","-82.13855","33.5","PLANT CITY, FL US","  330",",,7,1600",,,,,"  339",",,7","  228",",,7",,,,,"  244",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-13","28.02084","-82.13855","33.5","PLANT CITY, FL US","   25",",,7,1600",,,,,"  350",",,7","  239",",,7",,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-14","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  361",",,7","  239",",,7",,,,,"  356",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-15","28.02084","-82.13855","33.5","PLANT CITY, FL US","   25",",,7,1600",,,,,"  361",",,7","  239",",,7",,,,,"  322",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-16","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  361",",,7","  256",",,7",,,,,"  289",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-17","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  350",",,7","  261",",,7",,,,,"  328",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-18","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  333",",,7","  261",",,7",,,,,"  272",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-19","28.02084","-82.13855","33.5","PLANT CITY, FL US","   58",",,7,1600",,,,,"  339",",,7","  250",",,7",,,,,"  333",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-20","28.02084","-82.13855","33.5","PLANT CITY, FL US","   86",",,7,1600",,,,,"  333",",,7","  233",",,7",,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-21","28.02084","-82.13855","33.5","PLANT CITY, FL US","  259",",,7,1600",,,,,"  333",",,7","  233",",,7",,,,,"  328",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-22","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  356",",,7","  267",",,7",,,,,"  294",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-23","28.02084","-82.13855","33.5","PLANT CITY, FL US","  406",",,7,1600",,,,,"  356",",,7","  211",",,7",,,,,"  317",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-24","28.02084","-82.13855","33.5","PLANT CITY, FL US","  254",",,7,1600",,,,,"  339",",,7","  233",",,7",,,,,"  328",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-25","28.02084","-82.13855","33.5","PLANT CITY, FL US","  150",",,7,1600",,,,,"  333",",,7","  244",",,7",,,,,"  328",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-26","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  350",",,7","  250",",,7",,,,,"  300",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-27","28.02084","-82.13855","33.5","PLANT CITY, FL US","   97",",,7,1600",,,,,"  361",",,7","  244",",,7",,,,,"  356",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-28","28.02084","-82.13855","33.5","PLANT CITY, FL US","   38",",,7,1600",,,,,"  361",",,7","  239",",,7",,,,,"  328",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-29","28.02084","-82.13855","33.5","PLANT CITY, FL US","  198",",,7,1600",,,,,"  350",",,7","  239",",,7",,,,,"  261",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-07-30","28.02084","-82.13855","33.5","PLANT CITY, FL US","  213",",,7,1600",,,,,"  333",",,7","  233",",,7",,,,,"  244",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-01","28.02084","-82.13855","33.5","PLANT CITY, FL US","  152",",,7,1600",,,,,"  350",",,7","  233",",,7",,,,,"  289",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-02","28.02084","-82.13855","33.5","PLANT CITY, FL US","   23",",,7,1600",,,,,"  356",",,7","  239",",,7",,,,,"  350",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-03","28.02084","-82.13855","33.5","PLANT CITY, FL US","  279",",,7,1600",,,,,"  356",",,7","  228",",,7",,,,,"  339",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-04","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  356",",,7","  228",",,7",,,,,"  344",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-05","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  350",",,7","  244",",,7",,,,,"  339",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-06","28.02084","-82.13855","33.5","PLANT CITY, FL US","  119",",,7,1600",,,,,"  344",",,7","  239",",,7",,,,,"  272",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-07","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  344",",,7","  239",",,7",,,,,"  333",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-08","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  367",",,7","  239",",,7",,,,,"  356",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-09","28.02084","-82.13855","33.5","PLANT CITY, FL US","   13",",,7,1600",,,,,"  367",",,7","  233",",,7",,,,,"  333",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-10","28.02084","-82.13855","33.5","PLANT CITY, FL US","   28",",,7,1600",,,,,"  333",",,7","  250",",,7",,,,,"  294",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-11","28.02084","-82.13855","33.5","PLANT CITY, FL US","   71",",,7,1600",,,,,"  322",",,7","  244",",,7",,,,,"  300",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-12","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  350",",,7","  244",",,7",,,,,"  306",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-13","28.02084","-82.13855","33.5","PLANT CITY, FL US","  147",",,7,1600",,,,,"  350",",,7","  233",",,7",,,,,"  289",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-14","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  350",",,7","  233",",,7",,,,,"  333",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-15","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  356",",,7","  233",",,7",,,,,"  306",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-16","28.02084","-82.13855","33.5","PLANT CITY, FL US","   10",",,7,1600",,,,,"  350",",,7","  222",",,7",,,,,"  344",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-17","28.02084","-82.13855","33.5","PLANT CITY, FL US","  241",",,7,1600",,,,,"  372",",,7","  233",",,7",,,,,"  344",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-18","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  356",",,7","  244",",,7",,,,,"  344",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-19","28.02084","-82.13855","33.5","PLANT CITY, FL US","   23",",,7,1600",,,,,"  361",",,7","  233",",,7",,,,,"  339",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-20","28.02084","-82.13855","33.5","PLANT CITY, FL US","  208",",,7,1600",,,,,"  356",",,7","  228",",,7",,,,,"  339",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-21","28.02084","-82.13855","33.5","PLANT CITY, FL US","  292",",,7,1600",,,,,"  361",",,7","  233",",,7",,,,,"  350",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-22","28.02084","-82.13855","33.5","PLANT CITY, FL US","  196",",,7,1600",,,,,"  361",",,7","  244",",,7",,,,,"  328",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-23","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  356",",,7","  244",",,7",,,,,"  333",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-24","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  361",",,7","  239",",,7",,,,,"  344",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-25","28.02084","-82.13855","33.5","PLANT CITY, FL US","   86",",,7,1600",,,,,"  344",",,7","  228",",,7",,,,,"  339",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-26","28.02084","-82.13855","33.5","PLANT CITY, FL US","   41",",,7,1600",,,,,"  350",",,7","  228",",,7",,,,,"  333",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-27","28.02084","-82.13855","33.5","PLANT CITY, FL US","    0",",,7,1600",,,,,"  344",",,7","  239",",,7",,,,,"  339",",,7,1600",,,,,,,,,,,,,,,,
"USC00087205","2018-08-28","28.02084","-82.13855","33.5","PLANT CITY, FL US","   64",",,7,1600",,,,,"  344",",,7","  239",",,7",,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,
