"USC00304844","2018-07-04","43.18769","-78.60912","185.9","LOCKPORT 4 E, NY US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  333",",,7","  189",",,7",,,,,,,,,"  294",",,7,1900",,,,,,,,,,,,,,,,,,,,
"USC00304844","2018-07-05","43.18769","-78.60912","185.9","LOCKPORT 4 E, NY US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  333",",,7","  222",",,7",,,,,,,,,"  283",",,7,1900",,,,,,,,,,,,,,,,,,,,
"USC00304844","2018-07-06","43.18769","-78.60912","185.9","LOCKPORT 4 E, NY US","   58",",,7,1900","    0",",,7,1900","    0",",,7,1900","  283",",,7","  178",",,7",,,,,,,,,"  222",",,7,1900",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00304844","2018-07-07","43.18769","-78.60912","185.9","LOCKPORT 4 E, NY US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  267",",,7","  133",",,7",,,,,,,,,"  239",",,7,1900",,,,,,,,,,,,,,,,,,,,
"USC00304844","2018-07-08","43.18769","-78.60912","185.9","LOCKPORT 4 E, NY US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  294",",,7","  172",",,7",,,,,,,,,"  294",",,7,1900",,,,,,,,,,,,,,,,,,,,
"USC00304844","2018-07-09","43.18769","-78.60912","185.9","LOCKPORT 4 E, NY US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  306",",,7","  156",",,7",,,,,,,,,"  278",",,7,1900",,,,,,,,,,,,,,,,,,,,
"USC00304844","2018-07-10","43.18769","-78.60912","185.9","LOCKPORT 4 E, NY US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  289",",,7","  206",",,7",,,,,,,,,"  261",",,7,1900",,,,,,,,,,,,,,,,,,,,
"USC00304844","2018-07-11","43.18769","-78.60912","185.9","LOCKPORT 4 E, NY US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  261",",,7","  167",",,7",,,,,,,,,"  250",",,7,1900",,,,,,,,,,,,,,,,,,,,
"USC00304844","2018-07-12","43.18769","-78.60912","185.9","LOCKPORT 4 E, NY US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  289",",,7","  133",",,7",,,,,,,,,"  278",",,7,1900",,,,,,,,,,,,,,,,,,,,
"USC00304844","2018-07-13","43.18769","-78.60912","185.9","LOCKPORT 4 E, NY US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  317",",,7","  194",",,7",,,,,,,,,"  278",",,7,1900",,,,,,,,,,,,,,,,,,,,
"USC00304844","2018-07-14","43.18769","-78.60912","185.9","LOCKPORT 4 E, NY US","    0","T,,7,1900","    0",",,7,1900","    0",",,7,1900","  300",",,7","  200",",,7",,,,,,,,,"  233",",,7,1900",,,,,,,,,,,,,,,,,,,,
"USC00304844","2018-07-15","43.18769","-78.60912","185.9","LOCKPORT 4 E, NY US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  306",",,7","  200",",,7",,,,,,,,,"  300",",,7,1900",,,,,,,,,,,,,,,,,,,,
"USC00304844","2018-07-16","43.18769","-78.60912","185.9","LOCKPORT 4 E, NY US","    0",",,7,1900","    0",",,7,1900","    0",",,7,1900","  333",",,7","  211",",,7",,,,,,,,,"  283",",,7,1900",,,,,,,,,,,,,,,,,,,,
