"ASN00024024","2018-06-14","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","   16",",,a","  175",",,a","   62",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-06-15","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","   18",",,a","  162",",,a","   90",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-06-16","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","   12",",,a","  136",",,a","   81",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-06-17","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","   44",",,a","  136",",,a","   54",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-06-18","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","   12",",,a","  132",",,a","   32",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-06-19","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  127",",,a","   -9",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-06-20","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  128",",,a","   30",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-06-21","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  158",",,a","  -25",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-06-22","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  157",",,a","  -22",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-06-23","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  170",",,a","  -21",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-06-24","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  158",",,a","   27",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-06-25","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  122",",,a","   27",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-06-26","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  128",",,a","   -4",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-06-27","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  156",",,a","   27",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-06-28","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  144",",,a","  -16",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-06-29","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  175",",,a","   25",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-06-30","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  154",",,a","   47",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-07-01","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  141",",,a","  -23",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-07-02","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  156",",,a","  -26",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-07-03","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  195",",,a","   44",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-07-04","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  229",",,a","   32",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-07-05","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    0",",,a","  259",",,a","  105",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-07-06","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    2",",,a","  165",",,a","   98",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-07-07","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","   18",",,a","  146",",,a","   72",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-07-08","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    2",",,a","  171",",,a","   95",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-07-09","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS",,,"  143",",,a","   98",",,a",,,,,,,,,,,,,,
"ASN00024024","2018-07-10","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS",,,"  144",",,a","   12",",,a","    2",",,a",,,,,"    2",",,a","    6",",,a",,,,
"ASN00024024","2018-07-11","-34.439","140.5978","30.1","LOXTON RESEARCH CENTRE, AS","    2",",,a","  132",",,a","   -9",",,a",,,,,,,,,,,,,,
