"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MJE00175553","2017-12-14","42.4375","19.2781","49.0","PODGORICA, MJ","   30",",,E","    0",",,E","  132",",,E","   88",",,E"
"MJE00175553","2017-12-15","42.4375","19.2781","49.0","PODGORICA, MJ","  250",",,E","    0",",,E","  143",",,E","   94",",,E"
"MJE00175553","2017-12-16","42.4375","19.2781","49.0","PODGORICA, MJ","  340",",,E","    0",",,E","  147",",,E","  125",",I,E"
"MJE00175553","2017-12-17","42.4375","19.2781","49.0","PODGORICA, MJ","  130",",,E","    0",",,E","   91",",I,E","   66",",,E"
"MJE00175553","2017-12-18","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","   78",",,E","   46",",,E"
"MJE00175553","2017-12-19","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","   78",",,E","   26",",,E"
"MJE00175553","2017-12-20","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","   73",",,E","   11",",,E"
"MJE00175553","2017-12-21","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","   78",",,E","  -34",",,E"
"MJE00175553","2017-12-22","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  108",",,E","  -28",",,E"
"MJE00175553","2017-12-23","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  127",",,E","   77",",,E"
"MJE00175553","2017-12-24","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  147",",,E","   22",",,E"
"MJE00175553","2017-12-25","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  158",",,E","    4",",,E"
"MJE00175553","2017-12-26","42.4375","19.2781","49.0","PODGORICA, MJ","   10",",,E","    0",",,E","  111",",,E","    7",",,E"
"MJE00175553","2017-12-27","42.4375","19.2781","49.0","PODGORICA, MJ","  250",",,E","    0",",,E","  135",",,E","   72",",,E"
"MJE00175553","2017-12-28","42.4375","19.2781","49.0","PODGORICA, MJ","  390",",,E","    0",",,E","  126",",,E","  102",",,E"
"MJE00175553","2017-12-29","42.4375","19.2781","49.0","PODGORICA, MJ","  300",",,E","    0",",,E","  106",",,E","   59",",,E"
"MJE00175553","2017-12-30","42.4375","19.2781","49.0","PODGORICA, MJ","   10",",,E","    0",",,E","  109",",,E","   32",",,E"
"MJE00175553","2017-12-31","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  113",",,E","    3",",,E"
"MJE00175553","2018-01-01","42.4375","19.2781","49.0","PODGORICA, MJ","    2",",,E","    0",",,E","   63",",,E","   -4",",,E"
"MJE00175553","2018-01-02","42.4375","19.2781","49.0","PODGORICA, MJ","  240",",,E","    0",",,E","   99",",,E","   63",",,E"
"MJE00175553","2018-01-03","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  134",",,E","   68",",,E"
"MJE00175553","2018-01-04","42.4375","19.2781","49.0","PODGORICA, MJ","   50",",,E","    0",",,E","  122",",,E","   35",",,E"
"MJE00175553","2018-01-05","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  117",",,E","   36",",,E"
"MJE00175553","2018-01-06","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","    0",",N,E","    0",",N,E"
"MJE00175553","2018-01-07","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  185",",,E","   93",",,E"
"MJE00175553","2018-01-08","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  162",",,E","   58",",,E"
"MJE00175553","2018-01-09","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  136",",,E","   62",",,E"
"MJE00175553","2018-01-10","42.4375","19.2781","49.0","PODGORICA, MJ","    3",",,E","    0",",,E","  140",",,E","   80",",,E"
"MJE00175553","2018-01-11","42.4375","19.2781","49.0","PODGORICA, MJ","  100",",,E","    0",",,E","  114",",,E","   97",",,E"
"MJE00175553","2018-01-12","42.4375","19.2781","49.0","PODGORICA, MJ","    4",",,E","    0",",,E","  142",",,E","   81",",,E"
"MJE00175553","2018-01-13","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  137",",,E","   59",",,E"
"MJE00175553","2018-01-14","42.4375","19.2781","49.0","PODGORICA, MJ","    2",",,E","    0",",,E","   90",",,E","   62",",,E"
"MJE00175553","2018-01-15","42.4375","19.2781","49.0","PODGORICA, MJ","  120",",,E","    0",",,E","   73",",,E","   56",",,E"
"MJE00175553","2018-01-16","42.4375","19.2781","49.0","PODGORICA, MJ","  140",",,E","    0",",,E","   72",",,E","   25",",,E"
"MJE00175553","2018-01-17","42.4375","19.2781","49.0","PODGORICA, MJ","  180",",,E","    0",",,E","  138",",,E","   68",",,E"
"MJE00175553","2018-01-18","42.4375","19.2781","49.0","PODGORICA, MJ","    1",",,E","    0",",,E","  121",",,E","   44",",,E"
"MJE00175553","2018-01-19","42.4375","19.2781","49.0","PODGORICA, MJ","   40",",,E","    0",",,E",,,"   10",",,E"
"MJE00175553","2018-01-20","42.4375","19.2781","49.0","PODGORICA, MJ","  370",",,E","    0",",,E","   87",",,E","   62",",,E"
"MJE00175553","2018-01-21","42.4375","19.2781","49.0","PODGORICA, MJ","  120",",,E","    0",",,E","   71",",,E","   30",",,E"
"MJE00175553","2018-01-22","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","   94",",,E","   51",",,E"
"MJE00175553","2018-01-23","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  120",",,E","  -13",",,E"
"MJE00175553","2018-01-24","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  126",",,E","   47",",,E"
"MJE00175553","2018-01-25","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  116",",,E","  -14",",,E"
"MJE00175553","2018-01-26","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  134",",,E","  -14",",,E"
"MJE00175553","2018-01-27","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  141",",,E","   -5",",,E"
"MJE00175553","2018-01-28","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  148",",,E","   -4",",,E"
"MJE00175553","2018-01-29","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  162",",,E","   -4",",,E"
"MJE00175553","2018-01-30","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  135",",,E","    2",",,E"
"MJE00175553","2018-01-31","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  144",",,E","    4",",,E"
"MJE00175553","2018-02-01","42.4375","19.2781","49.0","PODGORICA, MJ","   50",",,E","    0",",,E","   95",",,E","   67",",,E"
"MJE00175553","2018-02-02","42.4375","19.2781","49.0","PODGORICA, MJ","  700",",,E","    0",",,E","  124",",,E","  100",",,E"
"MJE00175553","2018-02-03","42.4375","19.2781","49.0","PODGORICA, MJ","  750",",,E","    0",",,E","  159",",,E","  112",",,E"
"MJE00175553","2018-02-04","42.4375","19.2781","49.0","PODGORICA, MJ","    2",",,E","    0",",,E","  143",",,E","   79",",,E"
"MJE00175553","2018-02-05","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  135",",,E","   28",",,E"
"MJE00175553","2018-02-06","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  124",",,E","   16",",,E"
"MJE00175553","2018-02-07","42.4375","19.2781","49.0","PODGORICA, MJ","  173",",,E","    0",",,E","  121",",,E","   66",",,E"
"MJE00175553","2018-02-08","42.4375","19.2781","49.0","PODGORICA, MJ","   60",",,E","    0",",,E","  115",",,E","   43",",,E"
"MJE00175553","2018-02-09","42.4375","19.2781","49.0","PODGORICA, MJ","   10",",,E","    0",",,E","  145",",,E","   60",",,E"
"MJE00175553","2018-02-10","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  127",",,E","   53",",,E"
"MJE00175553","2018-02-11","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  109",",,E","   81",",,E"
"MJE00175553","2018-02-12","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","   95",",,E","   57",",,E"
"MJE00175553","2018-02-13","42.4375","19.2781","49.0","PODGORICA, MJ","  230",",,E","    0",",,E","   77",",,E","   58",",,E"
"MJE00175553","2018-02-14","42.4375","19.2781","49.0","PODGORICA, MJ","   20",",,E","    0",",,E","  121",",,E","   22",",,E"
"MJE00175553","2018-02-15","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  104",",,E","   56",",,E"
"MJE00175553","2018-02-16","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  143",",,E","    1",",,E"
"MJE00175553","2018-02-17","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  167",",,E","   11",",,E"
"MJE00175553","2018-02-18","42.4375","19.2781","49.0","PODGORICA, MJ","    0",",,E","    0",",,E","  126",",,E","   47",",,E"
"MJE00175553","2018-02-19","42.4375","19.2781","49.0","PODGORICA, MJ","  127",",,E","    0",",,E","   99",",,E","   47",",,E"
"MJE00175553","2018-02-20","42.4375","19.2781","49.0","PODGORICA, MJ","  350",",,E","    0",",,E","   74",",,E","   55",",,E"
"MJE00175553","2018-02-21","42.4375","19.2781","49.0","PODGORICA, MJ","  260",",,E","    0",",,E","   93",",,E","   56",",,E"
"MJE00175553","2018-02-22","42.4375","19.2781","49.0","PODGORICA, MJ","   30",",,E","    0",",,E","  147",",,E","   71",",,E"
