"USC00476413","2016-12-02","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","    0",",,7","   17",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2016-12-03","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","    0",",,7","   11",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2016-12-04","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","    0",",,7","   11",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2016-12-05","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","   13",",,7,0800","    0","T,,7","    0","T,,7","   22",",,7","  -33",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-06","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","   18",",,7,0800","    0","T,,7","    0","T,,7","   22",",,7","  -39",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-07","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    5",",,7,0800","    0","T,,7","    0","T,,7","  -22",",,7","  -89",",,7",,,,,,,,,"  -89",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-08","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US",,,"   13",",,7","   25",",,7","  -22",",,7","  -89",",,7",,,,,,,,,"  -67",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-09","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","    0",",,7","  -67",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2016-12-10","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","    0",",,7"," -117",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2016-12-11","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","    0",",,7","  -78",",,7"," -156",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2016-12-12","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","   33",",,7,0800","   38",",,7","   51",",,7","  -83",",,7"," -172",",,7",,,,,,,,," -161",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-13","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US",,,"   25",",,7","   76",",,7"," -111",",,7"," -211",",,7",,,,,,,,," -206",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-14","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","   51",",,7"," -139",",,7"," -211",",,7",,,,,,,,," -183",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-15","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","   51",",,7"," -161",",,7"," -233",",,7",,,,,,,,," -233",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-16","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0","T,,7,0800","    5",",,7","   51",",,7"," -139",",,7"," -233",",,7",,,,,,,,," -167",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-17","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7",,," -167",",,7"," -283",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2016-12-18","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7",,," -128",",,7"," -239",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2016-12-19","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","   51",",,7,0800","   30",",,7","  102",",,7"," -117",",,7"," -189",",,7",,,,,,,,," -117",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-20","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","   51",",,7","   -6",",,7"," -117",",,7",,,,,,,,,"  -11",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-21","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","   51",",,7","   39",",,7"," -106",",,7",,,,,,,,,"  -28",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-22","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0","T,,7,0800","    3",",,7","   51",",,7","   22",",,7","  -56",",,7",,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-23","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","   25",",,7","   56",",,7","  -56",",,7",,,,,,,,,"    6",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-24","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","    0",",,7","   28",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2016-12-25","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","    0",",,7","    6",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2016-12-26","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","    0",",,7","   -6",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2016-12-27","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","  244",",,7,0800","   51",",,7","   51",",,7","   44",",,7"," -139",",,7",,,,,,,,," -133",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-28","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","   51",",,7","  -94",",,7"," -167",",,7",,,,,,,,," -106",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-29","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","   13",",,7,0800","   13",",,7","   76",",,7","  -17",",,7"," -156",",,7",,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-30","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","   51",",,7","  -28",",,7"," -122",",,7",,,,,,,,," -111",",,7,0800",,,,,,,,,,,,
"USC00476413","2016-12-31","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","    0",",,7","  -56",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2017-01-01","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US",,,"    0",",,7",,,"  -61",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2017-01-02","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US",,,"    0",",,7",,,"  -33",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2017-01-03","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US",,,"   38",",,7","  102",",,7","  -17",",,7"," -117",",,7","    3",",,7",,,"   25",",,7",,,"  -28",",,7,0800",,,,,,,,,,,,
"USC00476413","2017-01-04","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","  102",",,7","  -28",",,7"," -239",",,7",,,,,,,,," -239",",,7,0800",,,,,,,,,,,,
"USC00476413","2017-01-05","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","   76",",,7"," -189",",,7"," -272",",,7",,,,,,,,," -272",",,7,0800",,,,,,,,,,,,
"USC00476413","2017-01-06","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","   76",",,7"," -156",",,7"," -272",",,7",,,,,,,,," -272",",,7,0800",,,,,,,,,,,,
"USC00476413","2017-01-07","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US",,,"    0",",,7",,," -144",",,7"," -272",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2017-01-08","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US",,,"    0",",,7",,," -106",",,7"," -239",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2017-01-09","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US",,,"   76",",,7","  178",",,7","  -83",",,7"," -161",",,7","    3",",,7",,,"   28",",,7",,," -128",",,7,0800",,,,,,,,,,,,
"USC00476413","2017-01-10","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    5",",,7,0800","   13",",,7","  152",",,7","  -50",",,7"," -144",",,7",,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,
"USC00476413","2017-01-11","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","   76",",,7,0800","  127",",,7","  279",",,7","  -44",",,7"," -183",",,7",,,,,,,,," -172",",,7,0800",,,,,,,,,,,,
"USC00476413","2017-01-12","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    8",",,7,0800","   25",",,7","  254",",,7"," -139",",,7"," -261",",,7",,,,,,,,," -228",",,7,0800",,,,,,,,,,,,
"USC00476413","2017-01-13","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","  254",",,7"," -117",",,7"," -300",",,7",,,,,,,,," -278",",,7,0800",,,,,,,,,,,,
"USC00476413","2017-01-14","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US",,,"    0",",,7",,,"  -61",",,7"," -278",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2017-01-15","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US",,,"    0",",,7",,,"   -6",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2017-01-16","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US",,,"    0",",,7",,,"   33",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2017-01-17","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US",,,"    0",",,7","  178",",,7","   33",",,7"," -122",",,7","    4",",,7",,,"    0",",,7",,,"  -56",",,7,0800","    1",",,7",,,,,,,,,,
"USC00476413","2017-01-18","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","    0",",I,7","   33",",,7","  -56",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,
"USC00476413","2017-01-19","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",I,7","  152",",I,7","   89",",,7","  -22",",,7",,,,,,,,,"    6",",,7,0800","    1",",,7",,,,,,,,,,
"USC00476413","2017-01-20","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US","    0",",,7,0800","    0",",,7","  127",",,7","   89",",,7","    6",",,7",,,,,,,,,"   22",",,7,0800","    1",",,7",,,,,,,,,,
"USC00476413","2017-01-21","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US",,,"    0",",,7",,,"   33",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2017-01-22","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US",,,"    0",",,7",,,"   22",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00476413","2017-01-23","46.5372","-92.1186","335.3","PATTISON STATE PARK, WI US",,,"    0",",,7","   76",",,7","   28",",,7","    0",",,7","    3",",,7",,,"   71",",,7",,,"   11",",,7,0800","    1",",,7",,,,,,,,,,
