"USC00036506","2018-06-16","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  372",",,7","  233",",,7",,,,,,,,,"  300",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-06-17","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  372",",,7","  239",",,7",,,,,,,,,"  300",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-06-18","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  356",",,7","  250",",,7",,,,,,,,,"  289",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-06-19","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  356",",,7","  244",",,7",,,,,,,,,"  278",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-06-20","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  244",",,7",,,,,,,,,"  261",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-06-21","35.2679","-91.7168","70.1","SEARCY, AR US","  218",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  222",",,7",,,,,,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-06-22","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  211",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-06-23","35.2679","-91.7168","70.1","SEARCY, AR US","   89",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  211",",,7",,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-06-24","35.2679","-91.7168","70.1","SEARCY, AR US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  228",",,7",,,,,,,,,"  278",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-06-25","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  222",",,7",,,,,,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-06-26","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  256",",,7",,,,,,,,,"  294",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-06-27","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  367",",,7","  228",",,7",,,,,,,,,"  294",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-06-28","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  378",",,7","  244",",,7",,,,,,,,,"  278",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-06-29","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  383",",,7","  228",",,7",,,,,,,,,"  272",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-06-30","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  356",",,7","  250",",,7",,,,,,,,,"  300",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-07-01","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  378",",,7","  244",",,7",,,,,,,,,"  306",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-07-02","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  372",",,7","  239",",,7",,,,,,,,,"  278",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-07-03","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  361",",,7","  250",",,7",,,,,,,,,"  317",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-07-04","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  250",",,7",,,,,,,,,"  328",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-07-05","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  356",",,7","  256",",,7",,,,,,,,,"  300",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-07-06","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  361",",,7","  250",",,7",,,,,,,,,"  283",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-07-07","35.2679","-91.7168","70.1","SEARCY, AR US","  363",",,7,0700","    0",",,7,0700","    0",",,7,0700","  378",",,7","  233",",,7",,,,,,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-07-08","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  233",",,7",,,,,,,,,"  267",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-07-09","35.2679","-91.7168","70.1","SEARCY, AR US","   28",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  233",",,7",,,,,,,,,"  250",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00036506","2018-07-10","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  233",",,7",,,,,,,,,"  294",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-07-11","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  233",",,7",,,,,,,,,"  278",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00036506","2018-07-12","35.2679","-91.7168","70.1","SEARCY, AR US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  361",",,7","  244",",,7",,,,,,,,,"  311",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
