"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"MG000044212","2018-06-27","49.8","92.08","936.0","ULAAN GOM, MG",,,,,"  336",",,S","  142",",,S","  250","H,,S"
"MG000044212","2018-06-28","49.8","92.08","936.0","ULAAN GOM, MG",,,,,"  314",",,S","  155",",,S","  246","H,,S"
"MG000044212","2018-06-29","49.8","92.08","936.0","ULAAN GOM, MG",,,,,"  304",",,S","  150",",,S","  243","H,,S"
"MG000044212","2018-06-30","49.8","92.08","936.0","ULAAN GOM, MG","    0","B,,S",,,"  288",",,S","  179",",,S","  227","H,,S"
"MG000044212","2018-07-01","49.8","92.08","936.0","ULAAN GOM, MG",,,,,"  279",",,S","  169",",,S","  221","H,,S"
"MG000044212","2018-07-02","49.8","92.08","936.0","ULAAN GOM, MG","    0","B,,S",,,"  268",",,S","  152",",,S","  215","H,,S"
"MG000044212","2018-07-03","49.8","92.08","936.0","ULAAN GOM, MG",,,,,"  276",",,S","  149",",,S","  218","H,,S"
"MG000044212","2018-07-04","49.8","92.08","936.0","ULAAN GOM, MG","    3","B,,S",,,"  274",",,S",,,"  196","H,,S"
"MG000044212","2018-07-05","49.8","92.08","936.0","ULAAN GOM, MG",,,,,"  206",",,S",,,"  159","H,,S"
"MG000044212","2018-07-06","49.8","92.08","936.0","ULAAN GOM, MG","    8","B,,S",,,"  203",",,S","   90",",,S","  154","H,,S"
"MG000044212","2018-07-07","49.8","92.08","936.0","ULAAN GOM, MG",,,,,"  234",",,S","   88",",,S","  173","H,,S"
"MG000044212","2018-07-08","49.8","92.08","936.0","ULAAN GOM, MG",,,,,"  252",",,S","  103",",,S","  193","H,,S"
"MG000044212","2018-07-09","49.8","92.08","936.0","ULAAN GOM, MG",,,,,"  237",",,S",,,"  183","H,,S"
"MG000044212","2018-07-10","49.8","92.08","936.0","ULAAN GOM, MG",,,,,"  236",",,S","   88",",,S","  172","H,,S"
"MG000044212","2018-07-11","49.8","92.08","936.0","ULAAN GOM, MG",,,,,"  260",",,S","   84",",,S","  201","H,,S"
"MG000044212","2018-07-12","49.8","92.08","936.0","ULAAN GOM, MG",,,,,"  272",",,S","  108",",,S","  212","H,,S"
"MG000044212","2018-07-13","49.8","92.08","936.0","ULAAN GOM, MG",,,,,"  305",",,S","  140",",,S","  241","H,,S"
