"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"GHM00065445","2018-05-07","6.2","-2.333","172.0","SEFWI BEKWAI, GH",,,"  335",",,S","  231",",,S","  281","H,,S"
"GHM00065445","2018-05-08","6.2","-2.333","172.0","SEFWI BEKWAI, GH",,,"  345",",,S","  240",",,S","  281","H,,S"
"GHM00065445","2018-05-09","6.2","-2.333","172.0","SEFWI BEKWAI, GH",,,"  317",",,S","  228",",,S","  272","H,,S"
"GHM00065445","2018-05-10","6.2","-2.333","172.0","SEFWI BEKWAI, GH",,,,,"  247",",,S","  292","H,,S"
"GHM00065445","2018-05-11","6.2","-2.333","172.0","SEFWI BEKWAI, GH","   89",",,S","  256",",,S","  224",",,S","  238","H,,S"
"GHM00065445","2018-05-12","6.2","-2.333","172.0","SEFWI BEKWAI, GH","   20",",,S","  307",",,S","  222",",,S","  258","H,,S"
"GHM00065445","2018-05-13","6.2","-2.333","172.0","SEFWI BEKWAI, GH","    0",",,S","  301",",,S",,,"  256","H,,S"
"GHM00065445","2018-05-14","6.2","-2.333","172.0","SEFWI BEKWAI, GH","   10",",,S",,,"  222",",,S","  293","H,,S"
"GHM00065445","2018-05-15","6.2","-2.333","172.0","SEFWI BEKWAI, GH","    0",",,S","  341",",,S","  255",",,S","  286","H,,S"
"GHM00065445","2018-05-17","6.2","-2.333","172.0","SEFWI BEKWAI, GH","  249",",,S","  326",",,S",,,"  260","H,,S"
"GHM00065445","2018-05-18","6.2","-2.333","172.0","SEFWI BEKWAI, GH","  320",",,S","  311",",,S","  210",",,S","  250","H,,S"
"GHM00065445","2018-05-19","6.2","-2.333","172.0","SEFWI BEKWAI, GH","    0",",,S",,,"  225",",,S","  271","H,,S"
"GHM00065445","2018-05-20","6.2","-2.333","172.0","SEFWI BEKWAI, GH",,,"  343",",,S","  255",",,S","  297","H,,S"
"GHM00065445","2018-05-21","6.2","-2.333","172.0","SEFWI BEKWAI, GH",,,"  336",",,S","  249",",,S","  291","H,,S"
"GHM00065445","2018-05-22","6.2","-2.333","172.0","SEFWI BEKWAI, GH",,,"  344",",,S","  257",",,S","  291","H,,S"
"GHM00065445","2018-05-23","6.2","-2.333","172.0","SEFWI BEKWAI, GH","    5",",,S","  345",",,S",,,"  286","H,,S"
"GHM00065445","2018-05-24","6.2","-2.333","172.0","SEFWI BEKWAI, GH","    0",",,S",,,"  237",",,S","  277","H,,S"
"GHM00065445","2018-05-25","6.2","-2.333","172.0","SEFWI BEKWAI, GH","   51",",,S","  335",",,S",,,"  277","H,,S"
"GHM00065445","2018-05-26","6.2","-2.333","172.0","SEFWI BEKWAI, GH","  391",",,S","  315",",,S","  211",",,S","  260","H,,S"
"GHM00065445","2018-05-27","6.2","-2.333","172.0","SEFWI BEKWAI, GH","    0",",,S","  310",",,S","  235",",,S","  261","H,,S"
"GHM00065445","2018-05-28","6.2","-2.333","172.0","SEFWI BEKWAI, GH","   10",",,S",,,"  233",",,S","  261","H,,S"
"GHM00065445","2018-05-29","6.2","-2.333","172.0","SEFWI BEKWAI, GH","    0",",,S",,,"  246",",,S","  279","H,,S"
"GHM00065445","2018-05-30","6.2","-2.333","172.0","SEFWI BEKWAI, GH","   71",",,S","  315",",,S","  244",",,S","  272","H,,S"
"GHM00065445","2018-05-31","6.2","-2.333","172.0","SEFWI BEKWAI, GH","  191",",,S","  322",",,S","  231",",,S","  253","H,,S"
"GHM00065445","2018-06-01","6.2","-2.333","172.0","SEFWI BEKWAI, GH","    0",",,S","  330",",,S","  230",",,S","  277","H,,S"
"GHM00065445","2018-06-02","6.2","-2.333","172.0","SEFWI BEKWAI, GH",,,,,"  249",",,S","  271","H,,S"
"GHM00065445","2018-06-03","6.2","-2.333","172.0","SEFWI BEKWAI, GH","   79",",,S","  320",",,S","  233",",,S","  255","H,,S"
"GHM00065445","2018-06-04","6.2","-2.333","172.0","SEFWI BEKWAI, GH","  140",",,S","  325",",,S","  230",",,S","  273","H,,S"
"GHM00065445","2018-06-05","6.2","-2.333","172.0","SEFWI BEKWAI, GH","    0",",,S","  325",",,S","  246",",,S","  284","H,,S"
"GHM00065445","2018-06-06","6.2","-2.333","172.0","SEFWI BEKWAI, GH",,,"  345",",,S",,,"  269","H,,S"
"GHM00065445","2018-06-07","6.2","-2.333","172.0","SEFWI BEKWAI, GH",,,,,"  221",",,S","  257","H,,S"
"GHM00065445","2018-06-08","6.2","-2.333","172.0","SEFWI BEKWAI, GH",,,"  365",",,S","  238",",,S","  288","H,,S"
"GHM00065445","2018-06-09","6.2","-2.333","172.0","SEFWI BEKWAI, GH","   20",",,S","  275",",,S","  250",",,S","  259","H,,S"
"GHM00065445","2018-06-10","6.2","-2.333","172.0","SEFWI BEKWAI, GH","    0",",,S","  321",",,S",,,"  278","H,,S"
"GHM00065445","2018-06-11","6.2","-2.333","172.0","SEFWI BEKWAI, GH","  130",",,S","  325",",,S","  231",",,S","  266","H,,S"
"GHM00065445","2018-06-12","6.2","-2.333","172.0","SEFWI BEKWAI, GH","  160",",,S","  322",",,S","  240",",,S","  268","H,,S"
"GHM00065445","2018-06-13","6.2","-2.333","172.0","SEFWI BEKWAI, GH","    0",",,S","  321",",,S","  246",",,S","  295","H,,S"
"GHM00065445","2018-06-14","6.2","-2.333","172.0","SEFWI BEKWAI, GH",,,"  327",",,S",,,"  292","H,,S"
"GHM00065445","2018-06-16","6.2","-2.333","172.0","SEFWI BEKWAI, GH","   61",",,S","  326",",,S","  220",",,S","  253","H,,S"
"GHM00065445","2018-06-17","6.2","-2.333","172.0","SEFWI BEKWAI, GH","    0",",,S",,,"  246",",,S","  258","H,,S"
"GHM00065445","2018-06-18","6.2","-2.333","172.0","SEFWI BEKWAI, GH","   99",",,S",,,"  241",",,S","  268","H,,S"
"GHM00065445","2018-06-19","6.2","-2.333","172.0","SEFWI BEKWAI, GH","    0",",,S","  290",",,S",,,"  263","H,,S"
"GHM00065445","2018-06-20","6.2","-2.333","172.0","SEFWI BEKWAI, GH",,,"  305",",,S","  216",",,S","  261","H,,S"
