"USC00291931","2018-07-01","32.9544","-105.7352","2645.4","CLOUDCROFT, NM US","    0",",,7,1800","    0",",,7","    0",",,7","  233",",,7","   72",",,7",,,,,,,"  206",",,7,1800",,,"    1",",,7",,,,,,,,
"USC00291931","2018-07-02","32.9544","-105.7352","2645.4","CLOUDCROFT, NM US","    0",",,7,1800","    0",",,7","    0",",,7","  222",",,7","  100",",,7",,,,,,,"  211",",,7,1800",,,"    1",",,7",,,,,,,,
"USC00291931","2018-07-03","32.9544","-105.7352","2645.4","CLOUDCROFT, NM US","    0",",,7,1800","    0",",,7","    0",",,7","  261",",,7","  122",",,7",,,,,,,"  222",",,7,1800",,,,,,,,,,,,
"USC00291931","2018-07-04","32.9544","-105.7352","2645.4","CLOUDCROFT, NM US","   13",",,7,1800","    0",",,7","    0",",,7","  233",",,7","  111",",,7",,,,,,,"  194",",,7,1800",,,,,,,,,,,,
"USC00291931","2018-07-05","32.9544","-105.7352","2645.4","CLOUDCROFT, NM US","    0",",,7,1800","    0",",,7","    0",",,7","  228",",,7","  122",",,7",,,,,,,"  178",",,7,1800",,,,,,,,,,,,
"USC00291931","2018-07-06","32.9544","-105.7352","2645.4","CLOUDCROFT, NM US","    0",",,7,1800","    0",",,7","    0",",,7","  222",",,7","  117",",,7",,,,,,,"  183",",,7,1800",,,,,,,,,,,,
"USC00291931","2018-07-07","32.9544","-105.7352","2645.4","CLOUDCROFT, NM US","    0",",,7,1800","    0",",,7","    0",",,7","  211",",,7","  106",",,7",,,,,,,"  161",",,7,1800",,,"    1",",,7",,,,,,,,
"USC00291931","2018-07-08","32.9544","-105.7352","2645.4","CLOUDCROFT, NM US","  287",",,7,1800","    0","T,,7","    0",",,7","  167",",,7","   83",",,7",,,,,,,"  144",",,7,1800",,,"    1",",,7",,,"    1",",,7",,,,
"USC00291931","2018-07-09","32.9544","-105.7352","2645.4","CLOUDCROFT, NM US","   13",",,7,1800","    0",",,7","    0",",,7","  183",",,7","  111",",,7",,,,,,,"  144",",,7,1800",,,"    1",",,7",,,,,,,,
"USC00291931","2018-07-10","32.9544","-105.7352","2645.4","CLOUDCROFT, NM US","    3",",,7,1800","    0",",,7","    0",",,7","  183",",,7","  117",",,7",,,,,,,"  133",",,7,1800",,,"    1",",,7",,,,,,,,
