"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00143093","2019-04-14","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"   33",",,7","   67",",,7",,,,,,,,
"USC00143093","2019-04-15","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"   33",",,7","  106",",,7",,,,,,,,
"USC00143093","2019-04-16","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"   61",",,7","  128",",,7",,,,,,,,
"USC00143093","2019-04-17","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"   61",",,7","  144",",,7",,,,,,,,
"USC00143093","2019-04-18","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"   94",",,7","  144",",,7",,,,,,,,
"USC00143093","2019-04-19","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"   67",",,7","  122",",,7",,,,,,,,
"USC00143093","2019-04-20","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"   67",",,7","  161",",,7",,,,,,,,
"USC00143093","2019-04-21","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"  106",",,7","  189",",,7",,,,,,,,
"USC00143093","2019-04-22","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"  122",",,7","  178",",,7",,,,,,,,
"USC00143093","2019-04-23","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"  100",",,7","  156",",,7",,,,,,,,
"USC00143093","2019-04-24","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"   94",",,7","  167",",,7",,,,,,,,
"USC00143093","2019-04-25","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"  106",",,7","  183",",,7",,,,,,,,
"USC00143093","2019-04-26","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"  100",",,7","  167",",,7",,,,,,,,
"USC00143093","2019-04-27","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"   94",",,7","  178",",,7",,,,,,,,
"USC00143093","2019-04-28","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"  100",",,7","  172",",,7",,,,,,,,
"USC00143093","2019-04-29","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"   94",",,7","  167",",,7",,,,,,,,
"USC00143093","2019-04-30","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400",,,,,,,"   89",",,7","  139",",,7",,,,,,,,
"USC00143093","2019-05-01","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,"    0",",,7,2400","  100",",,7","   22",",,7","   22",",,7,2400","   72",",,7","   94",",,7",,,,,,,,
"USC00143093","2019-05-09","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,,,"   72",",,7","   33",",,7","   33",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-05-10","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,,,"   83",",,7","   17",",,7","   28",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-05-11","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,,,"  106",",,7","   11",",,7","   61",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-05-12","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,,,"  189",",,7","   39",",,7","   39",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-05-19","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,,,,,,,,,"  122",",,7","  211",",,7",,,,,,,,
"USC00143093","2019-05-20","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,,,,,,,,,"  117",",,7","  194",",,7",,,,,,,,
"USC00143093","2019-05-28","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,,,"  189",",,7","   89",",,7","   94",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-05-29","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US",,,,,,,,,,,,,"  117",",,7","  172",",,7",,,,,,,,
"USC00143093","2019-05-31","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  100",",,7","  156",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-01","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  111",",,7","  144",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-02","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  111",",,7","  178",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-03","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","  127",",,7,2400","    0","T,,7,2400","    0",",,7,2400","  289",",,7","  122",",,7","  128",",,7,2400",,,,,,,"    1",",,7","    1",",,7",,
"USC00143093","2019-06-04","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  111",",,7","  161",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-05","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  111",",,7","  161",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-06","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  122",",,7","  178",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-07","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  144",",,7","  183",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-08","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","   58",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  139",",,7","  139",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-09","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","   94",",,7","   94",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-10","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","   67",",,7","  122",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-11","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  100",",,7","  117",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-12","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","   72",",,7","  122",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-13","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  117",",,7","  189",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-14","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  144",",,7","  161",",,7,2400",,,,,,,"    1",",,7",,,,
"USC00143093","2019-06-15","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  122",",,7","  161",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-16","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","   38",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  122",",,7","  144",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-17","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","  196",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  139",",,7","  156",",,7,2400",,,,,,,"    1",",,7",,,,
"USC00143093","2019-06-18","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","  144",",,7","  150",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-19","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  144",",,7","  172",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-20","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  156",",,7","  172",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-21","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  139",",,7","  139",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-22","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","   36",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  100",",,7","  133",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-23","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","   18",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","   83",",,7","   89",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-24","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","   78",",,7","  200",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-25","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  150",",,7","  228",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-26","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  133",",,7","  211",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-27","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  356",",,7","  144",",,7","  239",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-28","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  361",",,7","  161",",,7","  239",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-29","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  378",",,7","  161",",,7","  233",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-06-30","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  372",",,7","  194",",,7","  228",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-01","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","   76",",,7,2400","    0","T,,7,2400","    0",",,7,2400","  328",",,7","  183",",,7","  200",",,7,2400",,,,,,,"    1",",,7","    1",",,7",,
"USC00143093","2019-07-02","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  172",",,7","  183",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-03","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  150",",,7","  211",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-04","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  167",",,7","  222",",,7,2400",,,,,"    1",",,7",,,,,,
"USC00143093","2019-07-05","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  167",",,7","  217",",,7,2400",,,,,"    1",",,7",,,,,,
"USC00143093","2019-07-06","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  133",",,7","  200",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-07","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  167",",,7","  194",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-08","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","  119",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  161",",,7","  161",",,7,2400",,,,,,,"    1",",,7",,,,
"USC00143093","2019-07-09","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  139",",,7","  217",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-10","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  156",",,7","  167",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-11","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  156",",,7","  222",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-12","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  344",",,7","  167",",,7","  233",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-13","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  339",",,7","  183",",,7","  222",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-14","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  344",",,7","  172",",,7","  222",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-15","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  350",",,7","  200",",,7","  233",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-16","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  339",",,7","  172",",,7","  250",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-17","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  389",",,7","  211",",,7","  211",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-18","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  378",",,7","  161",",,7","  239",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-19","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  389",",,7","  206",",,7","  256",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-20","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","  135",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  167",",,7","  172",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-21","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","   36",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  172",",,7","  183",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-22","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  156",",,7","  156",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-23","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  139",",,7","  172",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-24","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  133",",,7","  222",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-25","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  178",",,7","  206",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-26","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  178",",,7","  200",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-27","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  339",",,7","  144",",,7","  228",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-28","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  189",",,7","  206",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-29","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","   43",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  167",",,7","  200",",,7,2400",,,,,,,"    1",",,7",,,,
"USC00143093","2019-07-30","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  361",",,7","  156",",,7","  250",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-07-31","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  372",",,7","  150",",,7","  222",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-08-01","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  189",",,7","  211",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-08-02","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  194",",,7","  200",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-08-03","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  172",",,7","  200",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-08-04","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  339",",,7","  183",",,7","  211",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-08-05","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  178",",,7","  200",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-08-06","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  344",",,7","  172",",,7","  228",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-08-07","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","  452",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  150",",,7","  178",",,7,2400",,,,,,,"    1",",,7",,,,
"USC00143093","2019-08-08","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  167",",,7","  206",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-08-09","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  189",",,7","  222",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-08-10","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","  373",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  189",",,7","  200",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-08-11","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","  790",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  172",",,7","  178",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-08-12","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  172",",,7","  200",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-08-13","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","   64",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  150",",,7","  150",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-08-14","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  133",",,7","  167",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-08-15","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  150",",,7","  189",",,7,2400",,,,,,,,,,,,
"USC00143093","2019-08-16","39.36628","-101.70033","1114.3","GOODLAND WEATHER FORECAST OFFICE, KS US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  167",",,7","  206",",,7,2400",,,,,,,,,,,,
