"USC00400137","2018-07-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","   58",",,7,0700","    0",",,7","    0",",,7,0700","  339",",,7","  217",",,7",,,,,"   61",",,7,0700",,,,,"  233",",,7,0700","   21",",,7",,,"  256",",,7","  278",",,7",,,"  322",",,7","  333",",,7",,
"USC00400137","2018-07-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  311",",,7","  217",",,7",,,,,"   10",",,7,0700",,,,,"  233",",,7,0700","   29",",,7",,,"  278",",,7","  289",",,7",,,"  322",",,7","  333",",,7",,
"USC00400137","2018-07-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","   51",",,7,0700","    0",",,7","    0",",,7,0700","  311",",,7","  211",",,7",,,,,"   79",",,7,0700",,,,,"  233",",,7,0700","   32",",,7",,,"  239",",,7","  294",",,7",,,"  328",",,7","  344",",,7",,
"USC00400137","2018-07-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","   58",",,7,0700","    0",",,7","    0",",,7,0700","  322",",,7","  211",",,7",,,,,"   58",",,7,0700",,,,,"  233",",,7,0700","   24",",,7",,,"  239",",,7","  267",",,7",,,"  333",",,7","  322",",,7",,
"USC00400137","2018-07-11","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  339",",,7","  217",",,7",,,,,"   58",",,7,0700",,,,,"  244",",,7,0700","   18",",,7",,,"  239",",,7","  267",",,7",,,"  350",",,7","  333",",,7",,
"USC00400137","2018-07-12","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  350",",,7","  222",",,7",,,,,"   84",",,7,0700",,,,,"  233",",,7,0700","   24",",,7",,,"  267",",,7","  289",",,7",,,"  356",",,7","  350",",,7",,
"USC00400137","2018-07-13","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  344",",,7","  228",",,7",,,,,"   51",",,7,0700",,,,,"  250",",,7,0700","   26",",,7",,,"  267",",,7","  294",",,7",,,"  339",",,7","  350",",,7",,
"USC00400137","2018-07-14","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  350",",,7","  228",",,7",,,,,"  104",",,7,0700",,,,,"  261",",,7,0700","   19",",,7",,,"  267",",,7","  267",",,7",,,"  322",",,7","  350",",,7",,
"USC00400137","2018-07-15","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  356",",,7","  239",",,7",,,,,"   76",",,7,0700",,,,,"  256",",,7,0700","   29",",,7",,,"  267",",,7","  289",",,7",,,"  344",",,7","  350",",,7",,
"USC00400137","2018-07-16","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","   38",",,7,0700","    0",",,7","    0",",,7,0700","  344",",,7","  233",",,7",,,,,"   51",",,7,0700",,,,,"  244",",,7,0700","   37",",,7",,,"  267",",,7","  294",",,7",,,"  350",",,7","  350",",,7",,
