"USC00121303","2018-05-28","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,
"USC00121303","2018-05-29","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,
"USC00121303","2018-05-30","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,
"USC00121303","2018-05-31","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","  109",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,
"USC00121303","2018-06-01","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  206",",,7",,,,,,,"  907",",Z,7,0800",,,,,,,,,,,,,"  211",",,7,0800","  150",",,7",,,,,,,,,,
"USC00121303","2018-06-02","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  150",",,7",,,,,,,"   28",",,7,0800",,,,,,,,,"  200",",,7","  200",",,7","  167",",,7,0800","  180",",,7",,,,,,,,,,
"USC00121303","2018-06-03","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  167",",,7",,,,,,,"   53",",,7,0800",,,,,,,,,"  178",",,7","  339",",,7","  211",",,7,0800","   21",",,7",,,,,,,,,,
"USC00121303","2018-06-04","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  122",",,7",,,,,,,"  130",",,7,0800",,,,,,,,,,,,,"  139",",,7,0800","  116",",,7",,,,,,,,,,
"USC00121303","2018-06-05","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  117",",,7",,,,,,,"   74",",,7,0800",,,,,,,,,,,,,"  161",",,7,0800","   69",",,7",,,,,,,,,,
"USC00121303","2018-06-06","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","   33",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  106",",,7",,,,,,,"   25",",,7,0800",,,,,,,,,"  156",",,7","  311",",,7","  128",",,7,0800","   72",",,7",,,,,,,,,,
"USC00121303","2018-06-07","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  106",",,7",,,,,,,"   13",",,7,0800",,,,,,,,,"  189",",,7","  322",",,7","  183",",,7,0800","   53",",,7",,,,,,,,,,
"USC00121303","2018-06-08","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  183",",,7",,,,,,,"  165",",,7,0800",,,,,,,,,"  156",",,7","  350",",,7","  211",",,7,0800","   53",",,7",,,,,,,,,,
"USC00121303","2018-06-09","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  183",",,7",,,,,,,"   66",",,7,0800",,,,,,,,,"  206",",,7","  344",",,7","  217",",,7,0800","   66",",,7",,,,,,,,,,
"USC00121303","2018-06-10","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  183",",,7",,,,,,,"   15",",,7,0800",,,,,,,,,"  206",",,7","  339",",,7","  189",",,7,0800","   40",",,7",,,,,,,,,,
"USC00121303","2018-06-11","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","  315",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","  178",",,7",,,,,,,"   76",",,7,0800",,,,,,,,,"  189",",,7","  228",",,7","  178",",,7,0800","   35",",,7",,,,,,,,,,
"USC00121303","2018-06-12","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","  175",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  178",",,7",,,,,,,"   79",",,7,0800",,,,,,,,,"  206",",,7","  256",",,7","  194",",,7,0800","   45",",,7",,,,,,,,,,
"USC00121303","2018-06-13","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  194",",,7",,,,,,,"    3",",,7,0800",,,,,,,,,"  206",",,7","  294",",,7","  217",",,7,0800","   18",",,7",,,,,,,,,,
"USC00121303","2018-06-14","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  111",",,7",,,,,,,"    3",",,7,0800",,,,,,,,,"  172",",,7","  328",",,7","  156",",,7,0800","   40",",,7",,,,,,,,,,
"USC00121303","2018-06-15","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  156",",,7",,,,,,,"   69",",,7,0800",,,,,,,,,"  178",",,7","  339",",,7","  194",",,7,0800","   23",",,7",,,,,,,,,,
"USC00121303","2018-06-16","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  194",",,7",,,,,,,"   66",",,7,0800",,,,,,,,,"  233",",,7","  361",",,7","  211",",,7,0800","   21",",,7",,,,,,,,,,
"USC00121303","2018-06-17","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  211",",,7",,,,,,,"   86",",,7,0800",,,,,,,,,"  233",",,7","  378",",,7","  233",",,7,0800","   24",",,7",,,,,,,,,,
"USC00121303","2018-06-18","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  228",",,7",,,,,,,"   41",",,7,0800",,,,,,,,,"  256",",,7","  389",",,7","  239",",,7,0800","   24",",,7",,,,,,,,,,
"USC00121303","2018-06-19","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  228",",,7",,,,,,,"  112",",,7,0800",,,,,,,,,"  250",",,7","  378",",,7","  244",",,7,0800","   56",",,7",,,,,,,,,,
"USC00121303","2018-06-20","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","  173",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  217",",,7",,,,,,,"   71",",,7,0800",,,,,,,,,"  228",",,7","  372",",,7","  222",",,7,0800","   42",",,7",,,,,,,,,,
"USC00121303","2018-06-21","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","  114",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  217",",,7",,,,,,,"   61",",,7,0800",,,,,,,,,"  228",",,7","  339",",,7","  222",",,7,0800","   45",",,7",,,,,,,,,,
"USC00121303","2018-06-22","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","  475",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  133",",,7",,,,,,,"    0",",,7,0800",,,,,,,,,"  206",",,7","  267",",,7","  189",",,7,0800","   39",",,7",,,,,,,,,,
"USC00121303","2018-06-23","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","   46",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  172",",,7",,,,,,,"   46",",,7,0800",,,,,,,,,"  206",",,7","  300",",,7","  183",",,7,0800","   31",",,7",,,,,,,,,,
"USC00121303","2018-06-24","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  172",",,7",,,,,,,"    5",",,7,0800",,,,,,,,,"  206",",,7","  267",",,7","  178",",,7,0800","   37",",,7",,,,,,,,,,
"USC00121303","2018-06-25","39.9617","-86.0585","229.2","CARMEL 3 E, IN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  178",",,7",,,,,,,"  122",",,7,0800",,,,,,,,,"  200",",,7","  350",",,7","  189",",,7,0800","   35",",,7",,,,,,,,,,
