"USC00425733","2018-07-06","38.57448","-109.54591","1235.4","MOAB, UT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  394",",,7","  250",",,7",,,,,,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00425733","2018-07-07","38.57448","-109.54591","1235.4","MOAB, UT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  394",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,"  394",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00425733","2018-07-08","38.57448","-109.54591","1235.4","MOAB, UT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  394",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,"  394",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00425733","2018-07-09","38.57448","-109.54591","1235.4","MOAB, UT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  394",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00425733","2018-07-10","38.57448","-109.54591","1235.4","MOAB, UT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  378",",,7","  261",",,7",,,,,,,,,,,,,,,,,,,,,,,"  372",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00425733","2018-07-11","38.57448","-109.54591","1235.4","MOAB, UT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  378",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,,,,,"  356",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00425733","2018-07-12","38.57448","-109.54591","1235.4","MOAB, UT US","   15",",,7,1600","    0",",,7,1600","    0",",,7,1600","  372",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,"  339",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00425733","2018-07-13","38.57448","-109.54591","1235.4","MOAB, UT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  361",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,,,,,"  361",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00425733","2018-07-14","38.57448","-109.54591","1235.4","MOAB, UT US","   23",",,7,1600","    0",",,7,1600","    0",",,7,1600","  378",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,,"  306",",,7,1600",,,,,,,,,,,,,,,,,,
"USC00425733","2018-07-15","38.57448","-109.54591","1235.4","MOAB, UT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  378",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,,"  378",",,7,1600",,,,,,,,,,,,,,,,,,
