"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWDR","AWDR_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"USS0005N14S","2018-07-06","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","   25",",,T","    0",",,T","  167",",,T","   62",",,T","  165",",,T","    3",",,T","  112",",,T","   96",",,T","    0",",,T","   35",",,T"
"USS0005N14S","2018-07-07","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","    0",",,T","    0",",,T","  184",",,T","   88",",,T","  185",",,T","    6",",,T","  127",",,T","   88",",,T","    0",",,T","   61",",,T"
"USS0005N14S","2018-07-08","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","   51",",,T","    0",",,T","  191",",,T","   74",",,T","  194",",,T","    5",",,T","  123",",,T","   94",",,T","    0",",,T","   52",",,T"
"USS0005N14S","2018-07-09","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","    0",",,T","    0",",,T","  192",",,T","   73",",,T","  192",",,T","    8",",,T","  128",",,T","   97",",,T","    0",",,T","   69",",,T"
"USS0005N14S","2018-07-10","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","   25",",,T","    0",",,T","  190",",,T","   72",",,T","  176",",,T","    4",",,T","  123",",,T","  103",",,T","    0",",,T","   47",",,T"
"USS0005N14S","2018-07-11","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","    0",",,T","    0",",,T","  179",",,T","   81",",,T","  196",",,T","    5",",,T","  117",",,T","   93",",,T","    0",",,T","   49",",,T"
"USS0005N14S","2018-07-12","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","   51",",,T","    0",",,T","  178",",,T","   83",",,T","  168",",,T","    4",",,T","  117",",,T","   99",",,T","    0",",,T","   47",",,T"
"USS0005N14S","2018-07-13","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","  102",",,T","    0",",,T","  161",",,T","   72",",,T","  194",",,T","    5",",,T","  112",",,T","   98",",,T","    0",",,T","   58",",,T"
"USS0005N14S","2018-07-14","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","   25",",,T","    0",",,T","  189",",,T","   84",",,T","  194",",,T","    4",",,T","  128",",,T","  102",",,T","    0",",,T","   62",",,T"
"USS0005N14S","2018-07-15","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","   76",",,T","    0",",,T","  181",",,T","   90",",,T","  179",",,T","    7",",,T","  116",",,T","   95",",,T","    0",",,T","   64",",,T"
"USS0005N14S","2018-07-16","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","   51",",,T","    0",",,T","  151",",,T","   92",",,T","  171",",,T","    2",",,T","  116",",,T","   94",",,T","    0",",,T","   25",",,T"
"USS0005N14S","2018-07-17","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","   25",",,T","    0",",,T","  169",",,T","   80",",,T","  186",",,T","    4",",,T","  119",",,T","  108",",,T","    0",",,T","   65",",,T"
"USS0005N14S","2018-07-18","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","    0",",,T","    0",",,T","  211",",,T","   99",",,T","  207",",,T","    7",",,T","  153",",,T","  128",",,T","    0",",,T","   57",",,T"
"USS0005N14S","2018-07-19","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","    0",",,T","    0",",,T","  219",",,T","  114",",,T","  188",",,T","    4",",,T","  160",",,T","  125",",,T","    0",",,T","   63",",,T"
"USS0005N14S","2018-07-20","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","    0",",,T","    0",",,T","  221",",,T","  125",",,T","  186",",,T","    5",",,T","  161",",,T","  139",",,T","    0",",,T","   78",",,T"
"USS0005N14S","2018-07-21","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","    0",",,T","    0",",,T","  227",",,T","  121",",,T","  190",",,T","    6",",,T","  168",",,T","  129",",,T","    0",",,T","   78",",,T"
"USS0005N14S","2018-07-22","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","    0",",,T","    0",",,T","  238",",,T","  119",",,T","  204",",,T","    7",",,T","  175",",,T","  125",",,T","    0",",,T","   65",",,T"
"USS0005N14S","2018-07-23","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","  178",",,T","    0",",,T","  207",",,T","   75",",,T","  185",",,T","    6",",,T","  132",",,T","   97",",,T","    0",",,T","   52",",,T"
"USS0005N14S","2018-07-24","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","    0",",,T","    0",",,T","  198",",,T","   93",",,T","  185",",,T","    6",",,T","  134",",,T","  108",",,T","    0",",,T","   63",",,T"
"USS0005N14S","2018-07-25","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","   25",",,T","    0",",,T","  200",",,T","   88",",,T","  180",",,T","    5",",,T","  135",",,T","  109",",,T","    0",",,T","   52",",,T"
"USS0005N14S","2018-07-26","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","   25",",,T","    0",",,T","  174",",,T","   87",",,T","  184",",,T","    4",",,T","  125",",,T","   90",",,T","    0",",,T","   53",",,T"
"USS0005N14S","2018-07-27","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","  127",",,T","    0",",,T","  163",",,T","   60",",,T","  148",",,T","    4",",,T","   98",",,T","   72",",,T","    0",",,T","   61",",,T"
"USS0005N14S","2018-07-28","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","    0",",,T","    0",",,T","  184",",,T","   69",",,T","  184",",,T","    5",",,T","  122",",,T","  110",",,T","    0",",,T","   93",",,T"
"USS0005N14S","2018-07-29","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","    0",",,T","    0",",,T","  200",",,T","   95",",,T","  177",",,T","    6",",,T","  140",",,T","  113",",,T","    0",",,T","   60",",,T"
"USS0005N14S","2018-07-30","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","    0",",,T","    0",",,T","  186",",,T","   86",",,T","  212",",,T","    7",",,T","  124",",,T","   87",",,T","    0",",,T","   64",",,T"
"USS0005N14S","2018-07-31","36.58","-105.46","3370.2","TAOS POWDERHORN, NM US","    0",",,T","    0",",,T","  180",",,T","   81",",,T","  242",",,T","    6",",,T","  118",",,T","  101",",,T","    0",",,T","   67",",,T"
