"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00031209","2018-07-31","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    2",",,a","  272",",,a","  176",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-01","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  268",",,a","  162",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-02","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  273",",,a","  168",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-03","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  280",",,a","  215",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-04","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  283",",,a","  217",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-05","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  275",",,a","  223",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-06","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  272",",,a","  180",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-07","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  282",",,a","  173",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-08","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  270",",,a","  227",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-09","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  275",",,a","  217",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-10","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  268",",,a","  203",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-11","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  274",",,a","  144",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-12","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  278",",,a","  137",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-13","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  277",",,a","  146",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-14","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","   22",",,a","  256",",,a","  205",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-15","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  271",",,a","  145",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-16","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    4",",,a","  282",",,a","  175",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-17","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  286",",L,a","  177",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-18","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  280",",L,a","  162",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-19","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  285",",L,a","  133",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-20","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  274",",L,a","  113",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-21","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  257",",L,a","  204",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-22","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  271",",L,a","  115",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-23","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  271",",L,a","  129",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-24","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  278",",L,a","  152",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-25","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  285",",L,a","  162",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-26","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a",,,"  160",",,a",,,,,"   10",",L,a",,,,,"  260",",L,a"
"ASN00031209","2018-08-27","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  285",",,a","  177",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-28","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  279",",,a","  210",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-29","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  280",",,a","  203",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-30","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  271",",,a","  217",",,a",,,,,,,,,,,,
"ASN00031209","2018-08-31","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  285",",,a","  140",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-01","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  280",",,a","  150",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-02","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  289",",,a","  151",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-03","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  295",",,a","  170",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-04","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  291",",,a","  161",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-05","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS",,,"  287",",,a","  170",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-06","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  284",",,a","  173",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-07","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS",,,"  290",",,a","  222",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-08","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS",,,"  295",",,a",,,,,,,,,,,,,,
"ASN00031209","2018-09-09","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  291",",,a","  222",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-10","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  291",",,a","  230",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-11","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS",,,"  280",",,a","  230",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-12","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS",,,,,"  229",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-13","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS",,,"  288",",,a","  233",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-14","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS",,,"  286",",,a","  217",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-15","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  289",",,a","  220",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-16","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  294",",,a","  191",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-17","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a",,,"  163",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-18","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS",,,"  288",",,a","  232",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-19","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  297",",,a","  226",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-20","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  289",",,a","  217",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-21","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  296",",,a","  219",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-22","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS",,,"  285",",,a","  237",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-23","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  284",",,a","  219",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-24","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","   34",",,a","  280",",,a","  203",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-25","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    2",",,a","  286",",,a","  223",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-26","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  286",",,a","  227",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-27","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","   54",",,a","  279",",,a","  196",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-28","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    4",",,a","  287",",,a","  206",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-29","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  288",",,a","  223",",,a",,,,,,,,,,,,
"ASN00031209","2018-09-30","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    6",",,a","  291",",,a","  211",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-01","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    2",",,a","  292",",,a","  229",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-02","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  288",",,a","  234",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-03","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  289",",,a","  231",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-04","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  291",",,a","  222",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-05","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  296",",,a","  150",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-06","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  298",",,a","  200",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-07","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  294",",,a","  190",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-08","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  298",",,a","  191",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-09","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  299",",,a","  230",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-10","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  299",",,a","  215",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-11","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  299",",,a","  198",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-12","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  312",",,a","  183",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-13","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","   50",",,a","  312",",,a","  221",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-14","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","  372",",,a","  298",",,a","  225",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-15","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  307",",,a","  237",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-16","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  300",",,a","  222",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-17","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  304",",,a","  220",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-18","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  302",",,a","  223",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-19","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  303",",,a","  236",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-20","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  306",",,a","  246",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-21","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  301",",,a","  238",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-22","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  312",",,a","  210",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-23","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  306",",,a","  242",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-24","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  313",",,a","  243",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-25","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  306",",,a","  237",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-26","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS",,,"  304",",,a","  240",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-27","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  297",",,a","  185",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-28","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  326",",,a","  179",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-29","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS",,,"  323",",,a","  227",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-30","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  313",",,a","  235",",,a",,,,,,,,,,,,
"ASN00031209","2018-10-31","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  318",",,a","  258",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-01","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  311",",,a","  257",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-02","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a",,,"  246",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-03","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS",,,"  309",",,a",,,,,,,,,,,,,,
"ASN00031209","2018-11-04","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    2",",,a","  315",",,a","  253",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-05","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  318",",,a","  246",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-06","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a",,,"  252",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-07","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS",,,,,"  243",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-08","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS",,,"  318",",,a","  201",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-09","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    4",",,a","  321",",,a","  231",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-10","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    2",",,a","  316",",,a","  253",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-11","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  320",",,a","  253",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-12","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","   26",",,a","  318",",,a","  236",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-13","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  309",",,a","  255",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-14","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  314",",,a","  248",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-15","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  321",",,a","  252",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-16","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  317",",,a","  253",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-17","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  315",",,a","  253",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-18","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  320",",,a","  210",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-19","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  317",",,a","  229",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-20","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    2",",,a","  319",",,a","  252",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-21","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  320",",,a","  242",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-22","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  331",",,a","  218",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-23","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  337",",,a","  241",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-24","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  365",",,a","  245",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-25","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  399",",O,a","  249",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-26","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  428",",O,a","  244",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-27","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  439",",O,a","  274",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-28","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    2",",,a","  414",",O,a","  252",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-29","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","    0",",,a","  406",",,a","  285",",,a",,,,,,,,,,,,
"ASN00031209","2018-11-30","-15.4461","145.1861","4.8","COOKTOWN AIRPORT, AS","  140",",,a",,,"  248",",,a",,,,,,,,,,,,
