"USC00083207","2018-07-05","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  311",",,7","  233",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-06","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  322",",,7","  228",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-07","27.4419","-80.3508","7.6","FORT PIERCE, FL US","  279",",,7,0700",,,,,"  306",",,7","  217",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-08","27.4419","-80.3508","7.6","FORT PIERCE, FL US","   25",",,7,0700",,,,,"  322",",,7","  217",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-09","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  311",",,7","  228",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-10","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  317",",,7","  233",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-11","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  311",",,7","  228",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-12","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  311",",,7","  228",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-13","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  322",",,7","  233",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-14","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  333",",,7","  233",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-15","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  328",",,7","  233",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-16","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  333",",,7","  233",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-17","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  333",",,7","  233",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-18","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  356",",,7","  239",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-19","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  350",",,7","  239",",,7",,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-20","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  356",",,7","  244",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-21","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  356",",,7","  233",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-22","27.4419","-80.3508","7.6","FORT PIERCE, FL US","   28",",,7,0700",,,,,"  339",",,7","  244",",,7",,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-23","27.4419","-80.3508","7.6","FORT PIERCE, FL US","  163",",,7,0700",,,,,"  361",",,7","  233",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-24","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  344",",,7","  239",",,7",,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-25","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    5",",,7,0700",,,,,"  339",",,7","  239",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-26","27.4419","-80.3508","7.6","FORT PIERCE, FL US","   25",",,7,0700",,,,,"  356",",,7","  244",",,7",,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-27","27.4419","-80.3508","7.6","FORT PIERCE, FL US","   51",",,7,0700",,,,,"  350",",,7","  250",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-28","27.4419","-80.3508","7.6","FORT PIERCE, FL US","   13",",,7,0700",,,,,"  322",",,7","  239",",,7",,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-29","27.4419","-80.3508","7.6","FORT PIERCE, FL US","   48",",,7,0700",,,,,"  317",",,7","  233",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-30","27.4419","-80.3508","7.6","FORT PIERCE, FL US","   38",",,7,0700",,,,,"  300",",,7","  233",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-07-31","27.4419","-80.3508","7.6","FORT PIERCE, FL US","  279",",,7,0700",,,,,"  333",",,7","  233",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-08-01","27.4419","-80.3508","7.6","FORT PIERCE, FL US","  122",",,7,0700",,,,,"  322",",,7","  250",",,7",,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-08-02","27.4419","-80.3508","7.6","FORT PIERCE, FL US","  160",",,7,0700",,,,,"  317",",,7","  244",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-08-03","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  317",",,7","  244",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-08-04","27.4419","-80.3508","7.6","FORT PIERCE, FL US","   13",",,7,0700",,,,,"  317",",,7","  244",",,7",,,,,"  267",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-08-05","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    8",",,7,0700",,,,,"  317",",,7","  267",",,7",,,,,"  267",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-08-06","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  317",",,7","  250",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-08-07","27.4419","-80.3508","7.6","FORT PIERCE, FL US","   20",",,7,0700",,,,,"  317",",,7","  239",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-08-08","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  317",",,7","  239",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-08-09","27.4419","-80.3508","7.6","FORT PIERCE, FL US","    0",",,7,0700",,,,,"  322",",,7","  233",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-08-10","27.4419","-80.3508","7.6","FORT PIERCE, FL US","   38",",,7,0700",,,,,"  328",",,7","  217",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-08-11","27.4419","-80.3508","7.6","FORT PIERCE, FL US","   28",",,7,0700",,,,,"  328",",,7","  222",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-08-12","27.4419","-80.3508","7.6","FORT PIERCE, FL US","  170",",,7,0700",,,,,"  317",",,7","  222",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
"USC00083207","2018-08-13","27.4419","-80.3508","7.6","FORT PIERCE, FL US","  203",",,7,0700",,,,,"  322",",,7","  222",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,
