"USC00118740","2018-06-21","40.084","-88.2404","219.8","CHAMPAIGN 3 S, IL US","  160",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  178",",,7",,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,,"  178",",,7,2400","    3",",,7","    0",",,N","    0",",,N,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118740","2018-06-22","40.084","-88.2404","219.8","CHAMPAIGN 3 S, IL US","  173",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  178",",,7",,,,,,,,,"   33",",,7,0800",,,,,,,,,,,,,"  178",",,7,2400","    0",",,7","    0",",,N","    0",",,N,0800",,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00118740","2018-06-23","40.084","-88.2404","219.8","CHAMPAIGN 3 S, IL US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  172",",,7",,,,,,,,,"   23",",,7,0800",,,,,,,,,,,,,"  178",",,7,2400","    2",",,7","    0",",,N","    0",",,N,0800",,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00118740","2018-06-24","40.084","-88.2404","219.8","CHAMPAIGN 3 S, IL US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,"  194",",,7,2400",,,"    0",",,N","    0",",,N,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118740","2018-06-25","40.084","-88.2404","219.8","CHAMPAIGN 3 S, IL US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  167",",,7",,,,,,,,,"   58",",,7,0800",,,,,,,,,,,,,"  206",",,7,2400","    3",",,7","    0",",,N","    0",",,N,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118740","2018-06-26","40.084","-88.2404","219.8","CHAMPAIGN 3 S, IL US","   94",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  200",",,7",,,,,,,,,"   48",",,7,0800",,,,,,,,,,,,,"  200",",,7,2400","    2",",,7","    0",",,N","    0",",,N,0800",,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00118740","2018-06-27","40.084","-88.2404","219.8","CHAMPAIGN 3 S, IL US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  183",",,7",,,,,,,,,"   43",",,7,0800",,,,,,,,,,,,,"  217",",,7,2400","    5",",,7","    0",",,N","    0",",,N,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118740","2018-06-28","40.084","-88.2404","219.8","CHAMPAIGN 3 S, IL US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  189",",,7",,,,,,,,,"   36",",,7,0800",,,,,,,,,,,,,"  222",",,7,2400","   13",",,7","    0",",,N","    0",",,N,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118740","2018-06-29","40.084","-88.2404","219.8","CHAMPAIGN 3 S, IL US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  200",",,7",,,,,,,,,"   51",",,7,0800",,,,,,,,,,,,,"  239",",,7,2400","    0",",,7","    0",",,N","    0",",,N,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00118740","2018-06-30","40.084","-88.2404","219.8","CHAMPAIGN 3 S, IL US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,"  222",",,7,2400",,,"    0",",,N","    0",",,N,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
