"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWDR","AWDR_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"USS0015E09S","2018-07-05","44.05","-115.44","2154.9","JACKSON PEAK, ID US","    0",",,T","    0",",,T","  276",",,T","  175",",,T",,,,,"  225",",,T","  181",",,T","    0",",,T",,
"USS0015E09S","2018-07-06","44.05","-115.44","2154.9","JACKSON PEAK, ID US","    0",",,T","    0",",,T","  250",",,T","  138",",,T",,,,,"  189",",,T","  141",",,T","    0",",,T",,
"USS0015E09S","2018-07-07","44.05","-115.44","2154.9","JACKSON PEAK, ID US","    0",",,T","    0",",,T","  241",",,T","  140",",,T",,,,,"  187",",,T","  169",",,T","    0",",,T",,
"USS0015E09S","2018-07-08","44.05","-115.44","2154.9","JACKSON PEAK, ID US","    0",",,T","    0",",,T","  270",",,T","  163",",,T",,,,,"  210",",,T","  179",",,T","    0",",,T",,
"USS0015E09S","2018-07-09","44.05","-115.44","2154.9","JACKSON PEAK, ID US","    0",",,T","    0",",,T","  283",",,T","  163",",,T",,,,,"  225",",,T","  203",",,T","    0",",,T",,
"USS0015E09S","2018-07-10","44.05","-115.44","2154.9","JACKSON PEAK, ID US","    0",",,T","    0",",,T","  235",",,T","  122",",,T",,,,,"  186",",,T","  124",",,T","    0",",,T",,
"USS0015E09S","2018-07-11","44.05","-115.44","2154.9","JACKSON PEAK, ID US","    0",",,T","    0",",,T","  232",",,T","  113",",,T",,,,,"  170",",,T","  132",",,T","    0",",,T",,
"USS0015E09S","2018-07-12","44.05","-115.44","2154.9","JACKSON PEAK, ID US","    0",",,T","    0",",,T","  240",",,T","  117",",,T",,,,,"  181",",,T","  161",",,T","    0",",,T",,
"USS0015E09S","2018-07-13","44.05","-115.44","2154.9","JACKSON PEAK, ID US","    0",",,T","    0",",,T","  261",",,T","  146",",,T",,,,,"  203",",,T","  172",",,T","    0",",,T",,
"USS0015E09S","2018-07-14","44.05","-115.44","2154.9","JACKSON PEAK, ID US","    0",",,T","    0",",,T","  272",",,T","  162",",,T",,,,,"  214",",,T","  175",",,T","    0",",,T",,
