"USW00013723","2018-07-07","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  267",",,W","  189",",,W",,,,,"   54",",,W",,,,,,,"  228","H,,S",,,,,"   60",",,W","   50",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013723","2018-07-08","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  278",",,W","  150",",,W",,,,,"   39",",,W",,,,,,,"  214","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013723","2018-07-09","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  306",",,W","  139",",,W",,,,,"   17",",,W",,,,,,,"  224","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013723","2018-07-10","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  194",",,W",,,,,"   21",",,W",,,,,,,"  261","H,,S",,,,,"   30",",,W","  310",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013723","2018-07-11","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  350",",,W","  211",",,W",,,,,"   20",",,W",,,,,,,"  280","H,,S",,,,,"   60",",,W","  290",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013723","2018-07-12","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  311",",,W","  222",",,W",,,,,"   39",",,W",,,,,,,"  267","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013723","2018-07-13","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  300",",,W","  206",",,W",,,,,"   34",",,W",,,,,,,"  250","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"   81",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013723","2018-07-14","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  322",",,W","  189",",,W",,,,,"   21",",,W",,,,,,,"  252","H,,S",,,,,"   50",",,W","   60",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013723","2018-07-15","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  339",",,W","  200",",,W",,,,,"   31",",,W",,,,,,,"  267","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013723","2018-07-16","36.0969","-79.9432","271.3","GREENSBORO AIRPORT, NC US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  328",",,W","  217",",,W",,,,,"   39",",,W",,,,,,,"  276","H,,S",,,,,"  200",",,W","  240",",,W",,,,,,,,,"   89",",,W","  103",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
