"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00054790","2018-07-06","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    5",",,W",,,"  272",",,W","  206",",,W","   46",",,W",,," 0824",",,W",,,,,"  240",",,W","  250",",,W","   89",",,W","  121",",,W",,,,,,,,
"USW00054790","2018-07-07","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0",",,W",,,"  239",",,W","  122",",,W","   28",",,W",,," 0107",",,W",,,,,"  150",",,W","  360",",,W","   81",",,W","  112",",,W",,,,,,,,
"USW00054790","2018-07-08","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0",",,W",,,"  267",",,W","  106",",,W","   17",",,W",,," 1428",",,W",,,,,"  160",",,W","  150",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00054790","2018-07-09","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0",",,W",,,"  267",",,W","  128",",,W","   33",",,W",,," 1637",",,W",,,,,"  190",",,W","  190",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00054790","2018-07-10","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0",",,W",,,"  306",",,W","  178",",,W","   32",",,W",,," 1708",",,W",,,,,"  210",",,W","  210",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00054790","2018-07-11","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0","T,,W",,,"  300",",,W","  189",",,W","   22",",,W",,," 1135",",,W",,,,,"  360",",,W","   20",",,W","   63",",,W","   94",",,W",,,,,,,,
"USW00054790","2018-07-12","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0",",,W",,,"  294",",,W","  167",",,W","   19",",,W",,," 1522",",,W",,,,,"  150",",,W","  160",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00054790","2018-07-13","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0",",,W",,,"  272",",,W","  139",",,W","   28",",,W",,," 1659",",,W",,,,,"  190",",,W","  200",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00054790","2018-07-14","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0","T,,W",,,"  283",",,W","  178",",,W","   31",",,W",,," 2234",",,W",,,,,"  320",",,W","  320",",,W","   72",",,W","   89",",,W",,,,,,,,
"USW00054790","2018-07-15","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    8",",,W",,,"  311",",,W","  217",",,W","   29",",,W",,," 1213",",,W",,,,,"  290",",,W","  270",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00054790","2018-07-16","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0",",,W",,,"  311",",,W","  211",",,W","   32",",,W",,," 1708",",,W",,,,,"  190",",,W","  200",",,W","   72",",,W","   98",",,W",,,,,,,,
"USW00054790","2018-07-17","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","  361",",,W",,,"  267",",,W","  211",",,W","   43",",,W",,," 1531",",,W",,,,,"  320",",,W","  310",",,W","  103",",,W","  143",",,W",,,,,,,,
"USW00054790","2018-07-18","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0","T,,W",,,"  300",",,W","  172",",,W","   33",",,W",,," 0922",",,W",,,,,"  360",",,W","  350",",,W","   81",",,W","  107",",,W",,,,,,,,
"USW00054790","2018-07-19","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0",",,W",,,"  278",",,W","  150",",,W","   20",",,W",,," 1530",",,W",,,,,"  150",",,W","  150",",,W","   54",",,W","   76",",,W",,,,,,,,
"USW00054790","2018-07-20","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0",",,W",,,"  272",",,W","  144",",,W","   18",",,W",,," 1517",",,W",,,,,"  150",",,W","  150",",,W","   58",",,W","   81",",,W",,,,,,,,
"USW00054790","2018-07-21","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","   36",",,W",,,"  244",",,W","  150",",,W","   27",",,W",,," 2233",",,W",,,,,"  100",",,W","  100",",,W","   58",",,W","  107",",,W",,,,,,,,
"USW00054790","2018-07-22","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","  269",",,W",,,"  272",",,W","  211",",,W","   59",",,W",,," 1256",",,W",,,,,"  150",",,W","  150",",,W","  107",",,W","  157",",,W",,,,,,,,
"USW00054790","2018-07-23","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","   38",",,W",,,"  283",",,W","  233",",,W","   54",",,W",,," 0749",",,W",,,,,"  150",",,W","  150",",,W","  107",",,W","  143",",,W",,,,,,,,
"USW00054790","2018-07-24","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0",",,W",,,"  289",",,W","  228",",,W","   52",",,W",,," 1216",",,W",,,,,"  150",",,W","  170",",,W","   94",",,W","  121",",,W",,,,,,,,
"USW00054790","2018-07-25","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","   41",",,W",,,"  261",",,W","  233",",,W","   60",",,W",,," 0730",",,W",,,,,"  150",",,W","  150",",,W","   98",",,W","  125",",,W",,,,,,,,
"USW00054790","2018-07-26","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","  262",",,W",,,"  278",",,W","  222",",,W","   34",",,W",,," 0403",",,W",,,,,"  190",",,W","  210",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00054790","2018-07-27","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","   41",",,W",,,"  289",",,W","  211",",,W","   31",",,W",,," 2127",",,W",,,,,"  250",",,W","  260",",,W","   76",",,W","  112",",,W",,,,,,,,
"USW00054790","2018-07-28","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0",",,W",,,"  300",",,W","  206",",,W","   20",",,W",,," 1800",",,W",,,,,"  190",",,W","  190",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00054790","2018-07-29","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0",",,W",,,"  278",",,W","  200",",,W","   26",",,W",,," 0848",",,W",,,,,"  330",",,W","  350",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00054790","2018-07-30","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0",",,W",,,"  272",",,W","  183",",,W","   14",",,W",,," 1659",",,W",,,,,"  190",",,W","  200",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00054790","2018-07-31","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0",",,W",,,"  267",",,W","  172",",,W","   17",",,W",,," 1428",",,W",,,,,"  160",",,W","  180",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00054790","2018-08-01","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0","T,,W",,,"  283",",,W","  233",",,W","   55",",,W",,," 1616",",,W",,,,,"  180",",,W","  190",",,W","  112",",,W","  152",",,W",,,,,,,,
"USW00054790","2018-08-02","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0",",,W",,,"  294",",,W","  250",",,W","   55",",,W",,," 1528",",,W",,,,,"  190",",,W","  210",",,W","   98",",,W","  134",",,W",,,,,,,,
"USW00054790","2018-08-03","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","    0",",,W",,,"  289",",,W","  250",",,W","   47",",,W",,," 1408",",,W",,,,,"  190",",,W","  200",",,W","   89",",,W","  116",",,W",,,,,,,,
"USW00054790","2018-08-04","40.82167","-72.86889","25.0","SHIRLEY BROOKHAVEN AIRPORT, NY US","  203",",,W",,,"  283",",,W","  228",",,W","   28",",,W",,," 0937",",,W",,,,,"  210",",,W","  200",",,W","   98",",,W","  148",",,W",,,,,,,,
