"IC000004030","2018-06-29","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  123",",,S","   80",",,S","   99","H,,S"
"IC000004030","2018-06-30","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  109",",,S",,,"   89","H,,S"
"IC000004030","2018-07-01","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  129",",,S","   73",",,S","   89","H,,S"
"IC000004030","2018-07-02","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  122",",,S","   79",",,S","   97","H,,S"
"IC000004030","2018-07-03","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  112",",,S","   56",",,S","   82","H,,S"
"IC000004030","2018-07-04","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  114",",,S","   69",",,S","   91","H,,S"
"IC000004030","2018-07-05","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  110",",,S",,,"   94","H,,S"
"IC000004030","2018-07-06","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  122",",,S","   37",",,S","   90","H,,S"
"IC000004030","2018-07-07","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  123",",,S","   70",",,S","   90","H,,S"
"IC000004030","2018-07-08","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,,,"   63",",,S","   96","H,,S"
"IC000004030","2018-07-09","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  114",",,S","   77",",,S","   93","H,,S"
"IC000004030","2018-07-10","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  116",",,S","   74",",,S","   97","H,,S"
"IC000004030","2018-07-11","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  116",",,S","   80",",,S","  100","H,,S"
"IC000004030","2018-07-12","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  114",",,S",,,"   97","H,,S"
"IC000004030","2018-07-13","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  132",",,S",,,"  107","H,,S"
"IC000004030","2018-07-14","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  146",",,S",,,"   96","H,,S"
"IC000004030","2018-07-15","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  150",",,S",,,"  121","H,,S"
"IC000004030","2018-07-16","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  145",",,S",,,"  115","H,,S"
"IC000004030","2018-07-17","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  138",",,S","   85",",,S","  103","H,,S"
"IC000004030","2018-07-18","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  127",",,S","   68",",,S","   99","H,,S"
"IC000004030","2018-07-19","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  148",",,S","   88",",,S","  116","H,,S"
"IC000004030","2018-07-20","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  143",",,S","   80",",,S","  103","H,,S"
"IC000004030","2018-07-21","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  125",",,S",,,"   96","H,,S"
"IC000004030","2018-07-22","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  102",",,S","   78",",,S","   88","H,,S"
"IC000004030","2018-07-23","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  155",",,S","   80",",,S","  110","H,,S"
"IC000004030","2018-07-24","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  140",",,S","   97",",,S","  107","H,,S"
"IC000004030","2018-07-25","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  145",",,S","   74",",,S","  108","H,,S"
"IC000004030","2018-07-26","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,,,"   84",",,S","  127","H,,S"
"IC000004030","2018-07-27","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  185",",,S","  108",",,S","  133","H,,S"
"IC000004030","2018-07-28","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  167",",,S",,,"  123","H,,S"
"IC000004030","2018-07-29","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  235",",,S",,,"  156","H,,S"
"IC000004030","2018-07-30","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  188",",,S","  110",",,S","  138","H,,S"
"IC000004030","2018-07-31","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  144",",,S","  105",",,S","  121","H,,S"
"IC000004030","2018-08-01","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  146",",,S","   84",",,S","  111","H,,S"
"IC000004030","2018-08-02","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  139",",,S","   95",",,S","  104","H,,S"
"IC000004030","2018-08-03","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  121",",,S","   97",",,S","  108","H,,S"
"IC000004030","2018-08-04","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  161",",,S",,,"  124","H,,S"
"IC000004030","2018-08-05","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  178",",,S","   93",",,S","  133","H,,S"
"IC000004030","2018-08-06","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  171",",,S",,,"  122","H,,S"
"IC000004030","2018-08-07","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  122",",,S",,,"   98","H,,S"
"IC000004030","2018-08-08","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  124",",,S","   72",",,S","   93","H,,S"
"IC000004030","2018-08-09","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  122",",,S",,,"   96","H,,S"
"IC000004030","2018-08-10","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  132",",,S","   81",",,S","  102","H,,S"
"IC000004030","2018-08-11","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  131",",,S","   91",",,S","  113","H,,S"
"IC000004030","2018-08-12","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  132",",,S","   92",",,S","  112","H,,S"
"IC000004030","2018-08-13","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  144",",,S",,,"  122","H,,S"
"IC000004030","2018-08-14","64.1269","-21.9025","52.0","REYKJAVIK, IC",,,,,"  130",",,S","   99",",,S","  114","H,,S"
