"USC00298535","2018-07-07","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","    0",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  228",",,7",,,,,,,"  122",",,7,0700",,,,,,,"  206",",,7","  356",",,7","  250",",,7,0700","  101",",,7",,,"  306",",,7",,,"  372",",,7",,,,,,,,,,,,
"USC00298535","2018-07-08","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  206",",,7",,,,,,,"  102",",,7,0700",,,,,,,"  217",",,7","  350",",,7","  217",",,7,0700","   77",",,7",,,"  311",",,7",,,"  361",",,7",,,,,,,,,,,,
"USC00298535","2018-07-09","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","    0","T,,7,0700","    0",",,7","    0",",,7","  317",",,7","  206",",,7",,,,,,,"   76",",,7,0700",,,,,,,"  217",",,7","  317",",,7","  222",",,7,0700","   64",",,7",,,"  306",",,7",,,"  339",",,7",,,,,,,,,,,,
"USC00298535","2018-07-10","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","    8",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  194",",,7",,,,,,,"   71",",,7,0700",,,,,,,"  211",",,7","  333",",,7","  194",",,7,0700","   84",",,7",,,"  300",",,7",,,"  344",",,7",,,,,,,,,,,,
"USC00298535","2018-07-11","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  194",",,7",,,,,,,"   76",",,7,0700",,,,,,,"  206",",,7","  339",",,7","  206",",,7,0700","   56",",,7",,,"  294",",,7",,,"  344",",,7",,,,,,,,,,,,
"USC00298535","2018-07-12","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","  254",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  194",",,7",,,,,,,"   94",",,7,0700",,,,,,,"  206",",,7","  356",",,7","  194",",,7,0700","   74",",,7",,,"  267",",,7",,,"  344",",,7",,,,,,,,,,,,
"USC00298535","2018-07-13","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   30",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  194",",,7",,,,,,,"   79",",,7,0700",,,,,,,"  206",",,7","  372",",,7","  217",",,7,0700","   55",",,7",,,"  261",",,7",,,"  317",",,7",,,,,,,,,,,,
"USC00298535","2018-07-14","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","    0",",,7,0700","    0",",,7","    0",",,7","  317",",,7","  194",",,7",,,,,,,"   71",",,7,0700",,,,,,,"  228",",,7","  356",",,7","  211",",,7,0700","   43",",,7",,,"  267",",,7",,,"  306",",,7",,,,,,,,,,,,
"USC00298535","2018-07-15","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  211",",,7",,,,,,,"   58",",,7,0700",,,,,,,"  228",",,7","  378",",,7","  217",",,7,0700","   39",",,7",,,"  267",",,7",,,"  339",",,7",,,,,,,,,,,,
"USC00298535","2018-07-16","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","    5",",,7,0700","    0",",,7","    0",",,7","  344",",,7","  194",",,7",,,,,,,"   74",",,7,0700",,,,,,,"  233",",,7","  389",",,7","  200",",,7,0700","   55",",,7",,,"  283",",,7",,,"  356",",,7",,,,,,,,,,,,
"USC00298535","2018-07-17","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","   30",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  183",",,7",,,,,,,"   66",",,7,0700",,,,,,,"  211",",,7","  372",",,7","  183",",,7,0700","   45",",,7",,,"  272",",,7",,,"  350",",,7",,,,,,,,,,,,
"USC00298535","2018-07-18","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","    0",",,7,0700","    0",",,7","    0",",,7","  333",",,7","  183",",,7",,,,,,,"   91",",,7,0700",,,,,,,"  206",",,7","  389",",,7","  239",",,7,0700","   35",",,7",,,"  261",",,7",,,"  356",",,7",,,,,,,,,,,,
"USC00298535","2018-07-19","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","    0",",,7,0700","    0",",,7","    0",",,7","  367",",,7","  222",",,7",,,,,,,"   89",",,7,0700",,,,,,,"  233",",,7","  383",",,7","  228",",,7,0700","   34",",,7",,,"  283",",,7",,,"  367",",,7",,,,,,,,,,,,
"USC00298535","2018-07-20","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","    5",",,7,0700","    0",",,7","    0",",,7","  394",",,7","  228",",,7",,,,,,,"  104",",,7,0700",,,,,,,"  250",",,7","  400",",,7","  228",",,7,0700","   48",",,7",,,"  294",",,7",,,"  383",",,7",,,,,,,,,,,,
"USC00298535","2018-07-21","32.2823","-106.7598","1184.5","STATE UNIVERSITY, NM US","    0",",,7,0700","    0",",,7","    0",",,7","  400",",,7","  228",",,7",,,,,,,"  150",",,7,0700",,,,,,,"  228",",,7","  394",",,7","  228",",,7,0700","   60",",,7",,,"  306",",,7",,,"  383",",,7",,,,,,,,,,,,
