"USW00094143","2018-04-02","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-03","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-04","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-05","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-06","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-07","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","   23",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-08","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-09","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-10","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-11","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-12","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","   58",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   78",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-13","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-14","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-15","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-16","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-17","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-18","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094143","2018-04-19","43.5316","-112.9422","1505.1","IDAHO FALLS 46 W, ID US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
