"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"GQW00041415","2018-12-28","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","  142",",,W","    0",",,W","    0",",,W","  317",",,W","  256",",,W",,,,,"   48",",,W",,,,,,,"  276","H,,S",,,,,"   70",",,W","   80",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2018-12-29","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   23",",,W","    0",",,W","    0",",,W","  317",",,W","  250",",,W",,,,,"   50",",,W",,,,,,,"  279","H,,S",,,,,"   60",",,W","   50",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2018-12-30","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   15",",,W","    0",",,W","    0",",,W","  306",",,W","  256",",,W",,,,,"   50",",,W",,,,,,,"  272","H,,S",,,,,"   30",",,W","   50",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2018-12-31","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   66",",,W","    0",",,W","    0",",,W","  311",",,W","  250",",,W",,,,,"   60",",,W",,,,,,,"  271","H,,S",,,,,"   50",",,W","   60",",,W",,,,,,,,,"  125",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-01","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   38",",,W","    0",",,W","    0",",,W","  300",",,W","  256",",,W",,,,,"   64",",,W",,,,,,,"  271","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-01-02","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  322",",,W","  256",",,W",,,,,"   66",",,W",,,,,,,"  283","H,,S",,,,,"   50",",,W","   60",",,W",,,,,,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-03","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    5",",,W","    0",",,W","    0",",,W","  317",",,W","  256",",,W",,,,,"   67",",,W",,,,,,,"  281","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-04","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  317",",,W","  261",",,W",,,,,"   76",",,W",,,,,,,"  277","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"  134",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-05","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   46",",,W","    0",",,W","    0",",,W","  294",",,W","  244",",,W",,,,,"   71",",,W",,,,,,,"  269","H,,S",,,,,"   40",",,W","   30",",,W",,,,,,,,,"  125",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-01-06","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  244",",,W",,,,,"   55",",,W",,,,,,,"  268","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-07","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  228",",,W",,,,,"   56",",,W",,,,,,,"  271","H,,S",,,,,"   60",",,W","   50",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-08","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  311",",,W","  233",",,W",,,,,"   67",",,W",,,,,,,"  277","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-09","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  306",",,W","  256",",,W",,,,,"   73",",,W",,,,,,,"  272","H,,S",,,,,"   40",",,W","   30",",,W",,,,,,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-10","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    3",",,W","    0",",,W","    0",",,W","  306",",,W","  239",",,W",,,,,"   78",",,W",,,,,,,"  274","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"  125",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-11","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  306",",,W","  250",",,W",,,,,"   63",",,W",,,,,,,"  270","H,,S",,,,,"   40",",,W","   30",",,W",,,,,,,,,"  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-12","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  317",",,W","  244",",,W",,,,,"   59",",,W",,,,,,,"  274","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-13","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  250",",,W",,,,,"   55",",,W",,,,,,,"  269","H,,S",,,,,"   40",",,W","   20",",,W",,,,,,,,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-14","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  244",",,W",,,,,"   55",",,W",,,,,,,"  271","H,,S",,,,,"   40",",,W","   50",",,W",,,,,,,,,"  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-15","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   53",",,W","    0",",,W","    0",",,W","  306",",,W","  244",",,W",,,,,"   68",",,W",,,,,,,"  274","H,,S",,,,,"   40",",,W","   60",",,W",,,,,,,,,"  112",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-16","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   15",",,W","    0",",,W","    0",",,W","  306",",,W","  250",",,W",,,,,"   71",",,W",,,,,,,"  272","H,,S",,,,,"   50",",,W","   20",",,W",,,,,,,,,"  116",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-01-17","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    3",",,W","    0",",,W","    0",",,W","  311",",,W","  256",",,W",,,,,"   70",",,W",,,,,,,"  278","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"  116",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-18","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   66",",,W","    0",",,W","    0",",,W","  300",",,W","  261",",,W",,,,,"   61",",,W",,,,,,,"  269","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-19","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","  244",",,W","    0",",,W","    0",",,W","  289",",,W","  256",",,W",,,,,"   62",",,W",,,,,,,"  266","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"  125",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-20","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   20",",,W","    0",",,W","    0",",,W","  294",",,W","  244",",,W",,,,,"   72",",,W",,,,,,,"  264","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"  130",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-21","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  300",",,W","  244",",,W",,,,,"   60",",,W",,,,,,,"  267","H,,S",,,,,"   70",",,W","   60",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-22","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   28",",,W","    0",",,W","    0",",,W","  300",",,W","  250",",,W",,,,,"   57",",,W",,,,,,,"  264","H,,S",,,,,"   90",",,W","   70",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-01-23","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   38",",,W","    0",",,W","    0",",,W","  294",",,W","  239",",,W",,,,,"   43",",,W",,,,,,,"  271","H,,S",,,,,"  110",",,W","  100",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-24","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  311",",,W","  256",",,W",,,,,"   50",",,W",,,,,,,"  277","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-25","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","  264",",,W","    0",",,W","    0",",,W","  294",",,W","  250",",,W",,,,,"   35",",,W",,,,,,,"  266","H,,S",,,,,"   80",",,W","   90",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-26","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   86",",,W","    0",",,W","    0",",,W","  294",",,W","  239",",,W",,,,,"   26",",,W",,,,,,,"  271","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-01-27","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   99",",,W","    0",",,W","    0",",,W","  300",",,W","  239",",,W",,,,,"   33",",,W",,,,,,,"  258","H,,S",,,,,"   40",",,W","   30",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-28","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   36",",,W","    0",",,W","    0",",,W","  278",",,W","  228",",,W",,,,,"   64",",,W",,,,,,,"  253","H,,S",,,,,"   50",",,W","   30",",,W",,,,,,,,,"  107",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-01-29","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   20",",,W","    0",",,W","    0",",,W","  294",",,W","  239",",,W",,,,,"   63",",,W",,,,,,,"  259","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-01-30","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   13",",,W","    0",",,W","    0",",,W","  294",",,W","  239",",,W",,,,,"   72",",,W",,,,,,,"  252","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,,,"  116",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-01-31","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  300",",,W","  233",",,W",,,,,"   72",",,W",,,,,,,"  263","H,,S",,,,,"   70",",,W","   60",",,W",,,,,,,,,"  125",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-01","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  300",",,W","  244",",,W",,,,,"   52",",,W",,,,,,,"  263","H,,S",,,,,"   70",",,W","   80",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-02","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    5",",,W","    0",",,W","    0",",,W","  306",",,W","  239",",,W",,,,,"   68",",,W",,,,,,,"  263","H,,S",,,,,"   50",",,W","   30",",,W",,,,,,,,,"  116",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-03","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    8",",,W","    0",",,W","    0",",,W","  300",",,W","  233",",,W",,,,,"   77",",,W",,,,,,,"  269","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,,,"  116",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-04","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  244",",,W",,,,,"   70",",,W",,,,,,,"  266","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-05","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    5",",,W","    0",",,W","    0",",,W","  300",",,W","  239",",,W",,,,,"   61",",,W",,,,,,,"  271","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-06","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  306",",,W","  250",",,W",,,,,"   58",",,W",,,,,,,"  267","H,,S",,,,,"   70",",,W","   80",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-07","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   53",",,W","    0",",,W","    0",",,W","  294",",,W","  239",",,W",,,,,"   61",",,W",,,,,,,"  268","H,,S",,,,,"   90",",,W","   80",",,W",,,,,,,,,"  112",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-02-08","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   43",",,W","    0",",,W","    0",",,W","  306",",,W","  239",",,W",,,,,"   51",",,W",,,,,,,"  262","H,,S",,,,,"   60",",,W","   30",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-02-09","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   33",",,W","    0",",,W","    0",",,W","  306",",,W","  244",",,W",,,,,"   59",",,W",,,,,,,"  269","H,,S",,,,,"   60",",,W","   80",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-10","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  306",",,W","  233",",,W",,,,,"   59",",,W",,,,,,,"  266","H,,S",,,,,"   50",",,W","   70",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-11","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  244",",,W",,,,,"   67",",,W",,,,,,,"  264","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"  116",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-12","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  233",",,W",,,,,"   68",",,W",,,,,,,"  267","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,"  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-13","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  306",",,W","  239",",,W",,,,,"   72",",,W",,,,,,,"  266","H,,S",,,,,"   50",",,W","   30",",,W",,,,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-14","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    8",",,W","    0",",,W","    0",",,W","  311",",,W","  233",",,W",,,,,"   67",",,W",,,,,,,"  259","H,,S",,,,,"   40",",,W","   60",",,W",,,,,,,,,"  107",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-15","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  311",",,W","  228",",,W",,,,,"   62",",,W",,,,,,,"  269","H,,S",,,,,"   50",",,W","   40",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-16","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  239",",,W",,,,,"   61",",,W",,,,,,,"  269","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"  107",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-17","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  239",",,W",,,,,"   62",",,W",,,,,,,"  267","H,,S",,,,,"   60",",,W","   50",",,W",,,,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-18","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   15",",,W","    0",",,W","    0",",,W","  306",",,W","  239",",,W",,,,,"   80",",,W",,,,,,,"  260","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,"  130",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-02-19","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   51",",,W","    0",",,W","    0",",,W","  294",",,W","  233",",,W",,,,,"   76",",,W",,,,,,,"  258","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"  130",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-02-20","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   99",",,W","    0",",,W","    0",",,W","  289",",,W","  233",",,W",,,,,"   72",",,W",,,,,,,"  262","H,,S",,,,,"   60",",,W","   50",",,W",,,,,,,,,"  134",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-02-21","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   18",",,W","    0",",,W","    0",",,W","  300",",,W","  239",",,W",,,,,"   70",",,W",,,,,,,"  264","H,,S",,,,,"   40",",,W","   30",",,W",,,,,,,,,"  107",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-02-22","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    5",",,W","    0",",,W","    0",",,W","  294",",,W","  250",",,W",,,,,"  102",",,W",,,,,,,"  272","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,"  161",",,W","  192",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"GQW00041415","2019-02-23","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ"," 1069",",,W","    0",",,W","    0",",,W","  272",",,W","  244",",,W",,,,,"  137",",,W",,,,,,,"  264","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"  201",",,W","  250",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-24","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","  284",",,W","    0",",,W","    0",",,W","  283",",,W","  233",",,W",,,,,"   81",",,W",,,,,,,"  269","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"  139",",,W","  201",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-25","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   53",",,W","    0",",,W","    0",",,W","  294",",,W","  250",",,W",,,,,"   69",",,W",,,,,,,"  271","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"  112",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-26","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    3",",,W","    0",",,W","    0",",,W","  294",",,W","  256",",,W",,,,,"   56",",,W",,,,,,,"  269","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-27","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  294",",,W","  256",",,W",,,,,"   47",",,W",,,,,,,"  267","H,,S",,,,,"  140",",,W","  130",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-02-28","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  289",",,W","  250",",,W",,,,,"   51",",,W",,,,,,,"  263","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-03-01","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0","T,,W","    0",",,W","    0",",,W","  294",",,W","  239",",,W",,,,,"   43",",,W",,,,,,,"  267","H,,S",,,,,"   80",",,W","   70",",,W",,,,,,,,,"   94",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-03-02","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","   10",",,W","    0",",,W","    0",",,W","  289",",,W","  239",",,W",,,,,"   43",",,W",,,,,,,"  262","H,,S",,,,,"   90",",,W","  100",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-03-03","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    5",",,W","    0",",,W","    0",",,W","  300",",,W","  239",",,W",,,,,"   53",",,W",,,,,,,"  270","H,,S",,,,,"   60",",,W","   70",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-03-04","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    5",",,W","    0",",,W","    0",",,W","  306",",,W","  250",",,W",,,,,"   47",",,W",,,,,,,"  270","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GQW00041415","2019-03-05","13.48333","144.8","77.4","GUAM INTERNATIONAL AIRPORT, GU GQ","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  239",",,W",,,,,"   56",",,W",,,,,,,"  269","H,,S",,,,,"   50",",,W","   50",",,W",,,,,,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
