"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00124837","2018-06-29","41.6116","-86.7297","246.6","LAPORTE, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  206",",,7",,,,,,,,,"  272",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00124837","2018-06-30","41.6116","-86.7297","246.6","LAPORTE, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  239",",,7",,,,,,,,,"  261",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00124837","2018-07-01","41.6116","-86.7297","246.6","LAPORTE, IN US","  152",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  222",",,7",,,,,,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00124837","2018-07-02","41.6116","-86.7297","246.6","LAPORTE, IN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  194",",,7",,,,,,,,,"  194",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00124837","2018-07-03","41.6116","-86.7297","246.6","LAPORTE, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  189",",,7",,,,,,,,,"  261",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00124837","2018-07-04","41.6116","-86.7297","246.6","LAPORTE, IN US","   41",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  228",",,7",,,,,,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00124837","2018-07-05","41.6116","-86.7297","246.6","LAPORTE, IN US","   28",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  217",",,7",,,,,,,,,"  239",",,7,2400",,,"    1",",,7",,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00124837","2018-07-06","41.6116","-86.7297","246.6","LAPORTE, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  172",",,7",,,,,,,,,"  172",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00124837","2018-07-07","41.6116","-86.7297","246.6","LAPORTE, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  144",",,7",,,,,,,,,"  194",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00124837","2018-07-08","41.6116","-86.7297","246.6","LAPORTE, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  111",",,7",,,,,,,,,"  200",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00124837","2018-07-09","41.6116","-86.7297","246.6","LAPORTE, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  167",",,7",,,,,,,,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
