"USC00237506","2018-04-09","37.63388","-91.53613","367.3","SALEM, MO US","    0",",,7,0800","    0",",,7","    0",",,7","   28",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00237506","2018-04-10","37.63388","-91.53613","367.3","SALEM, MO US","   33",",,7,0800","    0",",,7","    0",",,7","  167",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00237506","2018-04-11","37.63388","-91.53613","367.3","SALEM, MO US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00237506","2018-04-12","37.63388","-91.53613","367.3","SALEM, MO US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00237506","2018-04-13","37.63388","-91.53613","367.3","SALEM, MO US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00237506","2018-04-14","37.63388","-91.53613","367.3","SALEM, MO US","  224",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00237506","2018-04-15","37.63388","-91.53613","367.3","SALEM, MO US","   20",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00237506","2018-04-16","37.63388","-91.53613","367.3","SALEM, MO US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00237506","2018-04-17","37.63388","-91.53613","367.3","SALEM, MO US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00237506","2018-04-18","37.63388","-91.53613","367.3","SALEM, MO US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00237506","2018-04-19","37.63388","-91.53613","367.3","SALEM, MO US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00237506","2018-04-20","37.63388","-91.53613","367.3","SALEM, MO US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00237506","2018-04-21","37.63388","-91.53613","367.3","SALEM, MO US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
