"USC00204655","2018-07-06","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  161",",,7",,,,,"  167",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-07","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  244",",,7","   94",",,7",,,,,"  111",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-08","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  272",",,7","   94",",,7",,,,,"  111",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-09","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  311",",,7","  111",",,7",,,,,"  206",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-10","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  322",",,7","  194",",,7",,,,,"  217",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-11","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  122",",,7",,,,,"  133",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-12","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  289",",,7","  111",",,7",,,,,"  133",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-13","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    3",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  133",",,7",,,,,"  194",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-14","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    3",",,7,0730","    0",",,7","    0",",,7","  328",",,7","  194",",,7",,,,,"  217",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-15","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  289",",,7","  211",",,7",,,,,"  222",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-16","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  333",",,7","  222",",,7",,,,,"  244",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-17","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  339",",,7","  161",",,7",,,,,"  172",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-18","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  272",",,7","  128",",,7",,,,,"  156",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-19","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  278",",,7","  122",",,7",,,,,"  150",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-20","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  289",",,7","  150",",,7",,,,,"  189",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-21","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  189",",,7",,,,,"  206",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-22","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","   81",",,7,0730","    0",",,7","    0",",,7","  222",",,7","  194",",,7",,,,,"  194",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-23","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","   23",",,7,0730","    0",",,7","    0",",,7","  200",",,7","  161",",,7",,,,,"  161",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-24","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    8",",,7,0730","    0",",,7","    0",",,7","  272",",,7","  161",",,7",,,,,"  194",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-25","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    5",",,7,0730","    0",",,7","    0",",,7","  272",",,7","  189",",,7",,,,,"  200",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
"USC00204655","2018-07-26","43.0608","-83.3074","249.9","LAPEER WWTP, MI US","    0",",,7,0730","    0",",,7","    0",",,7","  294",",,7","  183",",,7",,,,,"  206",",,7,0730","    0",",,7",,,,,,,,,,,,,,,,
