"USC00042319","2018-07-04","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  450",",,7","  322",",,7",,,,,,,,,,,,,,,"  361",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-05","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  472",",,7","  317",",,7",,,,,,,,,,,,,,,"  350",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-06","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  494",",,7","  278",",,7",,,,,,,,,,,,,,,"  417",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-07","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  494",",,7","  344",",,7",,,,,,,,,,,,,,,"  422",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-08","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  522",",,7","  356",",,7",,,,,,,,,,,,,,,"  417",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-09","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    8",",,7,2400","    0",",,7","    0",",,7","  494",",,7","  394",",,7",,,,,,,,,,,,,,,"  406",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-10","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    3",",,7,2400","    0",",,7","    0",",,7","  456",",,7","  344",",,7",,,,,,,,,,,,,,,"  361",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-11","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  450",",,7","  344",",,7",,,,,,,,,,,,,,,"  372",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-12","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    3",",,7,2400","    0",",,7","    0",",,7","  461",",,7","  300",",,7",,,,,,,,,,,,,,,"  344",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-13","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  456",",,7","  300",",,7",,,,,,,,,,,,,,,"  406",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-14","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  489",",,7","  361",",,7",,,,,,,,,,,,,,,"  411",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-15","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  489",",,7","  372",",,7",,,,,,,,,,,,,,,"  417",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-16","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  511",",,7","  356",",,7",,,,,,,,,,,,,,,"  422",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-17","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  506",",,7","  389",",,7",,,,,,,,,,,,,,,"  428",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-18","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  489",",,7","  394",",,7",,,,,,,,,,,,,,,"  428",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-19","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  494",",,7","  383",",,7",,,,,,,,,,,,,,,"  383",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-20","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  489",",,7","  339",",,7",,,,,,,,,,,,,,,"  406",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-21","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  461",",,7","  356",",,7",,,,,,,,,,,,,,,"  394",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-22","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  489",",,7","  339",",,7",,,,,,,,,,,,,,,"  394",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-23","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  517",",,7","  356",",,7",,,,,,,,,,,,,,,"  417",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-24","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  528",",,7","  350",",,7",,,,,,,,,,,,,,,"  439",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-25","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  528",",,7","  389",",,7",,,,,,,,,,,,,,,"  428",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-26","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  528",",,7","  378",",,7",,,,,,,,,,,,,,,"  433",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-27","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  528",",,7","  344",",,7",,,,,,,,,,,,,,,"  417",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-28","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  511",",,7","  383",",,7",,,,,,,,,,,,,,,"  417",",,7,2400",,,,,,,,,,
"USC00042319","2018-07-29","36.4622","-116.8669","-59.1","DEATH VALLEY NATIONAL PARK, CA US","    0",",,7,2400","    0",",,7","    0",",,7","  511",",,7","  378",",,7",,,,,,,,,,,,,,,"  406",",,7,2400",,,,,,,,,,
