"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GMM00010733","2018-04-02","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  150",",,E","    6",",,E"
"GMM00010733","2018-04-03","49.2953","8.9064","237.0","WAIBSTADT, GM","   11",",,E","    0",",,E","  211",",,E","   85",",,E"
"GMM00010733","2018-04-04","49.2953","8.9064","237.0","WAIBSTADT, GM","   34",",,E","    0",",,E","  203",",,E","   89",",,E"
"GMM00010733","2018-04-05","49.2953","8.9064","237.0","WAIBSTADT, GM","    8",",,E","    0",",,E","  114",",,E","   21",",,E"
"GMM00010733","2018-04-06","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  152",",,E","   -3",",,E"
"GMM00010733","2018-04-07","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  225",",,E","   41",",,E"
"GMM00010733","2018-04-08","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  228",",,E","   88",",,E"
"GMM00010733","2018-04-09","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  210",",,E","  102",",,E"
"GMM00010733","2018-04-10","49.2953","8.9064","237.0","WAIBSTADT, GM","   49",",,E","    0",",,E","  214",",,E","   77",",,E"
"GMM00010733","2018-04-11","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  184",",,E","   49",",,E"
"GMM00010733","2018-04-12","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  194",",,E","  109",",,E"
"GMM00010733","2018-04-13","49.2953","8.9064","237.0","WAIBSTADT, GM","  217",",,E","    0",",,E","  120",",,E","   70",",,E"
"GMM00010733","2018-04-14","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  193",",,E","   32",",,E"
"GMM00010733","2018-04-15","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  201",",,E","   84",",,E"
"GMM00010733","2018-04-16","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  204",",,E","  113",",,E"
"GMM00010733","2018-04-17","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  223",",,E","   69",",,E"
"GMM00010733","2018-04-18","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  247",",,E","   80",",,E"
"GMM00010733","2018-04-19","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  264",",,E","  113",",,E"
"GMM00010733","2018-04-20","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  268",",,E","  105",",,E"
"GMM00010733","2018-04-21","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  271",",,E","   94",",,E"
"GMM00010733","2018-04-22","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  275",",,E","  121",",,E"
"GMM00010733","2018-04-23","49.2953","8.9064","237.0","WAIBSTADT, GM","   19",",,E","    0",",,E","  201",",,E","  126",",,E"
"GMM00010733","2018-04-24","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  208",",,E","  104",",,E"
"GMM00010733","2018-04-25","49.2953","8.9064","237.0","WAIBSTADT, GM","    8",",,E","    0",",,E","  194",",,E","   82",",,E"
"GMM00010733","2018-04-26","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  154",",,E","   46",",,E"
"GMM00010733","2018-04-27","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  205",",,E","   23",",,E"
"GMM00010733","2018-04-28","49.2953","8.9064","237.0","WAIBSTADT, GM","   32",",,E","    0",",,E","  188",",,E","  103",",,E"
"GMM00010733","2018-04-29","49.2953","8.9064","237.0","WAIBSTADT, GM","    1",",,E","    0",",,E","  256",",,E","   87",",,E"
"GMM00010733","2018-04-30","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E","    0",",,E","  186",",,E","   99",",,E"
"GMM00010733","2018-05-01","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E",,,"  138",",,E","   40",",,E"
"GMM00010733","2018-05-02","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E",,,"  178",",,E","   23",",,E"
"GMM00010733","2018-05-03","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E",,,"  191",",,E","   88",",,E"
"GMM00010733","2018-05-04","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E",,,"  212",",,E","  107",",,E"
"GMM00010733","2018-05-05","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E",,,"  226",",,E","  108",",,E"
"GMM00010733","2018-05-06","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E",,,"  236",",,E","  118",",,E"
"GMM00010733","2018-05-07","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E",,,"  246",",,E","  120",",,E"
"GMM00010733","2018-05-08","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E",,,"  257",",,E","  119",",,E"
"GMM00010733","2018-05-09","49.2953","8.9064","237.0","WAIBSTADT, GM","  137",",,E",,,"  252",",,E","  121",",,E"
"GMM00010733","2018-05-10","49.2953","8.9064","237.0","WAIBSTADT, GM","   20",",,E",,,"  176",",,E","  108",",,E"
"GMM00010733","2018-05-11","49.2953","8.9064","237.0","WAIBSTADT, GM","    0",",,E",,,"  205",",,E","   78",",,E"
"GMM00010733","2018-05-12","49.2953","8.9064","237.0","WAIBSTADT, GM","    2",",,E",,,"  252",",,E","   94",",,E"
"GMM00010733","2018-05-13","49.2953","8.9064","237.0","WAIBSTADT, GM","   70",",,E",,,"  186",",,E","  120",",,E"
