"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00383470","2018-05-07","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","    0",",,7,0630",,,,,"  306",",,7","  161",",,7",,,,,"  161",",,7,0630",,,,,,,,,,
"USC00383470","2018-05-08","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","    0",",,7,0630",,,,,"  278",",,7","  161",",,7",,,,,"  167",",,7,0630",,,,,,,,,,
"USC00383470","2018-05-09","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","    0",",,7,0630",,,,,"  261",",,7","  139",",,7",,,,,"  150",",,7,0630",,,,,,,,,,
"USC00383470","2018-05-10","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","    0",",,7,0630",,,,,"  267",",,7","  144",",,7",,,,,"  144",",,7,0630","    1",",,7",,,,,,,,
"USC00383470","2018-05-11","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","    0",",,7,0630",,,,,"  306",",,7","  144",",,7",,,,,"  183",",,7,0630","    1",",,7",,,,,,,,
"USC00383470","2018-05-12","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","    0",",,7,0630",,,,,"  333",",,7","  172",",,7",,,,,"  172",",,7,0630","    1",",,7",,,,,,,,
"USC00383470","2018-05-13","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","    0",",,7,0630",,,,,"  322",",,7","  172",",,7",,,,,"  200",",,7,0630",,,,,,,,,,
"USC00383470","2018-05-14","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","    0",",,7,0630",,,,,"  333",",,7","  194",",,7",,,,,"  194",",,7,0630","    1",",,7",,,,,,,,
"USC00383470","2018-05-15","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","    0","T,,7,0630",,,,,"  311",",,7","  189",",,7",,,,,"  222",",,7,0630",,,,,,,,,,
"USC00383470","2018-05-16","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","  178",",,7,0630",,,,,"  294",",,7","  217",",,7",,,,,"  217",",,7,0630","    1",",,7",,,,,,,,
"USC00383470","2018-05-17","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","   38",",,7,0630",,,,,"  311",",,7","  206",",,7",,,,,"  206",",,7,0630",,,,,,,,,,
"USC00383470","2018-05-18","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","   10",",,7,0630",,,,,"  272",",,7","  206",",,7",,,,,"  222",",,7,0630",,,,,,,,,,
"USC00383470","2018-05-19","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","  102",",,7,0630",,,,,"  267",",,7","  211",",,7",,,,,"  211",",,7,0630",,,,,,,,,,
"USC00383470","2018-05-20","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","  272",",,7,0630",,,,,"  228",",,7","  206",",,7",,,,,"  211",",,7,0630","    1",",,7",,,,,,,,
"USC00383470","2018-05-21","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","    5",",,7,0630",,,,,"  289",",,7","  211",",,7",,,,,"  211",",,7,0630","    1",",,7",,,,,,,,
"USC00383470","2018-05-22","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","    0",",,7,0630",,,,,"  300",",,7","  211",",,7",,,,,"  217",",,7,0630",,,,,,,,,,
"USC00383470","2018-05-23","33.3169","-79.3227","9.1","GEORGETOWN CO AIRPORT, SC US","    0",",,7,0630",,,,,"  300",",,7","  194",",,7",,,,,"  217",",,7,0630","    1",",,7",,,,,,,,
