"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWDR","AWDR_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"USS0006N03S","2018-07-06","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  189",",,T","    6",",,T","  163",",,T","  115",",,T","    0",",,T","   77",",,T"
"USS0006N03S","2018-07-07","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  156",",,T","    7",",,T","  180",",,T","  121",",,T","    0",",,T","   43",",,T"
"USS0006N03S","2018-07-08","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  163",",,T","    6",",,T","  174",",,T","  100",",,T","    0",",,T","   34",",,T"
"USS0006N03S","2018-07-09","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  163",",,T","    7",",,T","  168",",,T","  118",",,T","    0",",,T","   57",",,T"
"USS0006N03S","2018-07-10","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  161",",,T","    8",",,T","  165",",,T","  101",",,T","    0",",,T","   38",",,T"
"USS0006N03S","2018-07-11","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  160",",,T","    9",",,T","  162",",,T","  131",",,T","    0",",,T","   98",",,T"
"USS0006N03S","2018-07-12","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  156",",,T","    8",",,T","  148",",,T","  112",",,T","    0",",,T","   57",",,T"
"USS0006N03S","2018-07-13","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  166",",,T","    6",",,T","  152",",,T","  146",",,T","    0",",,T","   57",",,T"
"USS0006N03S","2018-07-14","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  144",",,T","    7",",,T","  181",",,T","  156",",,T","    0",",,T","   51",",,T"
"USS0006N03S","2018-07-15","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  105",",,T","   11",",,T","  166",",,T","  145",",,T","    0",",,T","   82",",,T"
"USS0006N03S","2018-07-16","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  146",",,T","    9",",,T","  166",",,T","  123",",,T","    0",",,T","   87",",,T"
"USS0006N03S","2018-07-17","36.96","-106.66","2560.3","CHAMITA, NM US","  229",",,T","    0",",,T",,,,,"  172",",,T","    6",",,T","  134",",,T","   92",",,T","    0",",,T","   58",",,T"
"USS0006N03S","2018-07-18","36.96","-106.66","2560.3","CHAMITA, NM US","  127",",,T","    0",",,T",,,,,"  174",",,T","    9",",,T","  152",",,T","   98",",,T","    0",",,T","   74",",,T"
"USS0006N03S","2018-07-19","36.96","-106.66","2560.3","CHAMITA, NM US","   76",",,T","    0",",,T",,,,,"  118",",,T","   15",",,T","  191",",,T","  153",",,T","    0",",,T","  110",",,T"
"USS0006N03S","2018-07-20","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  157",",,T","    8",",,T","  190",",,T","  146",",,T","    0",",,T","   55",",,T"
"USS0006N03S","2018-07-21","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  177",",,T","    6",",,T","  200",",,T","  138",",,T","    0",",,T","   35",",,T"
"USS0006N03S","2018-07-22","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  161",",,T","    6",",,T","  200",",,T","  149",",,T","    0",",,T","   31",",,T"
"USS0006N03S","2018-07-23","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  158",",,T","    7",",,T","  186",",,T","  126",",,T","    0",",,T","   47",",,T"
"USS0006N03S","2018-07-24","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  165",",,T","    7",",,T","  171",",,T","  122",",,T","    0",",,T","   76",",,T"
"USS0006N03S","2018-07-25","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  158",",,T","    8",",,T","  171",",,T","  133",",,T","    0",",,T","  104",",,T"
"USS0006N03S","2018-07-26","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  175",",,T","    9",",,T","  171",",,T","  113",",,T","    0",",,T","   80",",,T"
"USS0006N03S","2018-07-27","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  183",",,T","    6",",,T","  144",",,T","   90",",,T","    0",",,T","   74",",,T"
"USS0006N03S","2018-07-28","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  134",",,T","   11",",,T","  151",",,T","  112",",,T","    0",",,T","   83",",,T"
"USS0006N03S","2018-07-29","36.96","-106.66","2560.3","CHAMITA, NM US","    0",",,T","    0",",,T",,,,,"  153",",,T","    7",",,T","  174",",,T","  130",",,T","    0",",,T","   45",",,T"
