"USW00013744","2018-07-06","34.18772","-79.73085","44.5","FLORENCE REGIONAL AIRPORT, SC US","   94",",,W,2400",,,,,"  339",",,W","  228",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,"  350",",,W","  350",",,W",,,,,"  107",",,W","  148",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013744","2018-07-07","34.18772","-79.73085","44.5","FLORENCE REGIONAL AIRPORT, SC US","    0","T,,W,2400",,,,,"  294",",,W","  228",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,"   50",",,W","   50",",,W",,,,,"   94",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013744","2018-07-08","34.18772","-79.73085","44.5","FLORENCE REGIONAL AIRPORT, SC US","    0",",,W,2400",,,,,"  306",",,W","  206",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,"   10",",,W","   20",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013744","2018-07-09","34.18772","-79.73085","44.5","FLORENCE REGIONAL AIRPORT, SC US","    0",",,W,2400",,,,,"  322",",,W","  189",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,"   20",",,W","  350",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013744","2018-07-10","34.18772","-79.73085","44.5","FLORENCE REGIONAL AIRPORT, SC US","    0",",,W,2400",,,,,"  344",",,W","  178",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,"  300",",,W","  300",",,W",,,,,"   58",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013744","2018-07-11","34.18772","-79.73085","44.5","FLORENCE REGIONAL AIRPORT, SC US","    0",",,W,2400",,,,,"  361",",,W","  200",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,"  340",",,W","  340",",,W",,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013744","2018-07-12","34.18772","-79.73085","44.5","FLORENCE REGIONAL AIRPORT, SC US","    3",",,W,2400",,,,,"  367",",,W","  233",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,"  210",",,W","  200",",,W",,,,,"   89",",,W","  116",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013744","2018-07-13","34.18772","-79.73085","44.5","FLORENCE REGIONAL AIRPORT, SC US","    0",",,W,2400",,,,,"  311",",,W","  233",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,"   70",",,W","   60",",,W",,,,,"   63",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013744","2018-07-14","34.18772","-79.73085","44.5","FLORENCE REGIONAL AIRPORT, SC US","    0",",,W,2400",,,,,"  339",",,W","  222",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,"  120",",,W","  120",",,W",,,,,"   67",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013744","2018-07-15","34.18772","-79.73085","44.5","FLORENCE REGIONAL AIRPORT, SC US","    0",",,W,2400",,,,,"  350",",,W","  206",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,"  170",",,W","  160",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
