"USC00212555","2018-07-06","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  100",",,7",,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-07","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  139",",,7",,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-08","47.9721","-91.4492","440.1","ELY 25 E, MN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  211",",,7",,,,,,,"  211",",,7,0800",,,,,"    1",",,7",,,,,,,,
"USC00212555","2018-07-09","47.9721","-91.4492","440.1","ELY 25 E, MN US","  279",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  178",",,7",,,,,,,"  194",",,7,0800",,,,,"    1",",,7",,,,,,,,
"USC00212555","2018-07-10","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  117",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-11","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  144",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-12","47.9721","-91.4492","440.1","ELY 25 E, MN US","   86",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  156",",,7",,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-13","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  183",",,7",,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-14","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  156",",,7",,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-15","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  194",",,7",,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-16","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  156",",,7",,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-17","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  206",",,7","  100",",,7",,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-18","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  117",",,7",,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-19","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  144",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-20","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  161",",,7",,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-21","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  161",",,7",,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-22","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  144",",,7",,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-23","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  128",",,7",,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-24","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  161",",,7",,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-25","47.9721","-91.4492","440.1","ELY 25 E, MN US","   53",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  139",",,7",,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-26","47.9721","-91.4492","440.1","ELY 25 E, MN US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  106",",,7",,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-27","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  106",",,7",,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-28","47.9721","-91.4492","440.1","ELY 25 E, MN US",,,"    0",",,7,0800","    0",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00212555","2018-07-29","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  111",",,7",,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-30","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  122",",,7",,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-07-31","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  167",",,7",,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-08-01","47.9721","-91.4492","440.1","ELY 25 E, MN US","  356",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  106",",,7",,,,,,,"  106",",,7,0800",,,,,"    1",",,7",,,,,,,,
"USC00212555","2018-08-02","47.9721","-91.4492","440.1","ELY 25 E, MN US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  133",",,7","  100",",,7",,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,
"USC00212555","2018-08-03","47.9721","-91.4492","440.1","ELY 25 E, MN US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   83",",,7",,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,
