"USC00471064","2018-07-06","44.1613","-88.0802","246.9","BRILLION, WI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  294",",,7","  144",",,7",,,,,,,,,"  183",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00471064","2018-07-07","44.1613","-88.0802","246.9","BRILLION, WI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  256",",,7","   89",",,7",,,,,,,,,"  256",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00471064","2018-07-08","44.1613","-88.0802","246.9","BRILLION, WI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  283",",,7","  128",",,7",,,,,,,,,"  267",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00471064","2018-07-09","44.1613","-88.0802","246.9","BRILLION, WI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  300",",,7","  139",",,7",,,,,,,,,"  217",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00471064","2018-07-10","44.1613","-88.0802","246.9","BRILLION, WI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  317",",,7","  150",",,7",,,,,,,,,"  211",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00471064","2018-07-11","44.1613","-88.0802","246.9","BRILLION, WI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  283",",,7","  133",",,7",,,,,,,,,"  200",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00471064","2018-07-12","44.1613","-88.0802","246.9","BRILLION, WI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  289",",,7","  167",",,7",,,,,,,,,"  200",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00471064","2018-07-13","44.1613","-88.0802","246.9","BRILLION, WI US","   38",",,7,0630","    0",",,7,0630","    0",",,7,0630","  289",",,7","  200",",,7",,,,,,,,,"  222",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00471064","2018-07-14","44.1613","-88.0802","246.9","BRILLION, WI US","  178",",,7,0630","    0",",,7,0630","    0",",,7,0630","  300",",,7","  200",",,7",,,,,,,,,"  222",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00471064","2018-07-15","44.1613","-88.0802","246.9","BRILLION, WI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  289",",,7","  200",",,7",,,,,,,,,"  272",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00471064","2018-07-16","44.1613","-88.0802","246.9","BRILLION, WI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  322",",,7","  222",",,7",,,,,,,,,"  228",",,7,0630",,,,,,,,,,,,,,,,,,
"USC00471064","2018-07-17","44.1613","-88.0802","246.9","BRILLION, WI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  278",",,7","  133",",,7",,,,,,,,,"  156",",,7,0630",,,,,,,,,,,,,,,,,,
