"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00367186","2017-09-03","41.589","-75.3303","374.9","PROMPTON DAM, PA US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00367186","2017-09-04","41.589","-75.3303","374.9","PROMPTON DAM, PA US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00367186","2017-09-05","41.589","-75.3303","374.9","PROMPTON DAM, PA US",,,"    0",",,7,0700","    0",",,7,0700","  261",",,7","   61",",,7","    4",",,7","  203",",,7","  172",",,7,",,,,,,,,,,,,
"USC00367186","2017-09-06","41.589","-75.3303","374.9","PROMPTON DAM, PA US","  107",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  139",",,7",,,,,"  139",",,7,",,,,,,,,,,,,
"USC00367186","2017-09-07","41.589","-75.3303","374.9","PROMPTON DAM, PA US","  140",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","  117",",,7",,,,,"  122",",,7,",,,,,,,,,,,,
"USC00367186","2017-09-08","41.589","-75.3303","374.9","PROMPTON DAM, PA US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","  100",",,7",,,,,"  106",",,7,",,,,,,,,,,,,
"USC00367186","2017-09-09","41.589","-75.3303","374.9","PROMPTON DAM, PA US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00367186","2017-09-10","41.589","-75.3303","374.9","PROMPTON DAM, PA US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00367186","2017-09-11","41.589","-75.3303","374.9","PROMPTON DAM, PA US",,,"    0",",,7,0700","    0",",,7,0700","  206",",,7","   72",",,7","    3",",,7","    0",",,7","   78",",,7,",,,,,,,,,,,,
"USC00367186","2017-09-12","41.589","-75.3303","374.9","PROMPTON DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   72",",,7",,,,,"   94",",,7,",,,,,,,,,,,,
"USC00367186","2017-09-13","41.589","-75.3303","374.9","PROMPTON DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","   94",",,7",,,,,"  106",",,7,",,,,,,,,,,,,
"USC00367186","2017-09-14","41.589","-75.3303","374.9","PROMPTON DAM, PA US","   28",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  106",",,7",,,,,"  167",",,7,",,,,,,,,,,,,
"USC00367186","2017-09-15","41.589","-75.3303","374.9","PROMPTON DAM, PA US","   79",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  167",",,7",,,,,"  172",",,7,",,,,,,,,,,,,
"USC00367186","2017-09-16","41.589","-75.3303","374.9","PROMPTON DAM, PA US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00367186","2017-09-17","41.589","-75.3303","374.9","PROMPTON DAM, PA US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00367186","2017-09-18","41.589","-75.3303","374.9","PROMPTON DAM, PA US",,,"    0",",,7,0700","    0",",,7,0700","  294",",,7","  161",",,7","    3",",,7","    0",",,7","  167",",,7,",,,,,,,,,,,,
"USC00367186","2017-09-19","41.589","-75.3303","374.9","PROMPTON DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  167",",,7",,,,,"  183",",,7,",,,,,,,,,,,,
"USC00367186","2017-09-20","41.589","-75.3303","374.9","PROMPTON DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  156",",,7",,,,,"  161",",,7,",,,,,,,,,,,,
"USC00367186","2017-09-21","41.589","-75.3303","374.9","PROMPTON DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  161",",,7",,,,,"  167",",,7,",,,,,,,,,,,,
"USC00367186","2017-09-22","41.589","-75.3303","374.9","PROMPTON DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  144",",,7",,,,,"  144",",,7,",,,,,,,,,,,,
"USC00367186","2017-09-23","41.589","-75.3303","374.9","PROMPTON DAM, PA US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00367186","2017-09-24","41.589","-75.3303","374.9","PROMPTON DAM, PA US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,
"USC00367186","2017-09-25","41.589","-75.3303","374.9","PROMPTON DAM, PA US",,,"    0",",,7,0700","    0",",,7,0700","  328",",,7","  122",",,7","    3",",,7","    0",",,7","  172",",,7,",,,,,,,,,,,,
"USC00367186","2017-09-26","41.589","-75.3303","374.9","PROMPTON DAM, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  172",",,7",,,,,"  178",",,7,","    1",",,7",,,,,,,,,,
