"CA00504K0NM","2018-05-31","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA","    5",",,C",,,,,"  204",",,C","  121",",,C","  163",",,C","    7",",,C","  330",",,C"
"CA00504K0NM","2018-06-01","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA","    4",",,C",,,,,"  149",",,C","  101",",,C","  125",",,C","    8",",,C","  480",",,C"
"CA00504K0NM","2018-06-02","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA","   81",",,C",,,,,"  145",",,C","  106",",,C","  126",",,C","   31",",,C","  630",",,C"
"CA00504K0NM","2018-06-03","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA","    3",",,C",,,,,"  169",",,C","   97",",,C","  133",",,C","   31",",,C","  670",",,C"
"CA00504K0NM","2018-06-04","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA",,,,,,,"  185",",,C","   64",",,C","  125",",,C","    0",",,C","    0",",,C"
"CA00504K0NM","2018-06-05","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA","    2",",,C",,,,,"  215",",,C","   91",",,C","  153",",,C","   13",",,C","  670",",,C"
"CA00504K0NM","2018-06-06","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA","    0",",,C",,,,,"  219",",,C","  116",",,C","  168",",,C","   31",",,C","  460",",,C"
"CA00504K0NM","2018-06-07","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA","   23",",,C",,,,,"  255",",,C","  123",",,C","  189",",,C","   16",",,C","  390",",,C"
"CA00504K0NM","2018-06-08","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA","    0",",,C",,,,,"  269",",,C","  156",",,C","  213",",,C","   16",",,C","  330",",,C"
"CA00504K0NM","2018-06-09","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA","    0",",,C",,,,,"  206",",,C","  162",",,C","  184",",,C","    0",",,C","    0",",,C"
"CA00504K0NM","2018-06-10","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA","    0",",,C",,,,,"  291",",,C","  158",",,C","  225",",,C","   14",",,C","  540",",,C"
"CA00504K0NM","2018-06-11","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA","   16",",,C",,,,,"  217",",,C","  144",",,C","  181",",,C","   27",",,C","  590",",,C"
"CA00504K0NM","2018-06-12","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA","    0",",,C",,,,,"  218",",,C","  142",",,C","  180",",,C","   21",",,C","  590",",,C"
"CA00504K0NM","2018-06-13","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA",,,,,,,,,,,,,"    0",",,C","    0",",,C"
"CA00504K0NM","2018-06-14","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA","   42",",,C",,,,,"  256",",,C","  164",",,C","  210",",,C","   12",",,C","  460",",,C"
"CA00504K0NM","2018-06-15","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA","    0",",,C",,,,,"  244",",,C","  159",",,C","  202",",,C","   27",",,C","  320",",,C"
"CA00504K0NM","2018-06-16","50.5","-98.0333","250.0","OAKPOINT MARINE, MB CA","    0",",,C",,,,,"  216",",,C","  158",",,C","  187",",,C","    0",",,C","    0",",,C"
