"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"RSM00034202","2018-06-28","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  289",",,S","  194",",,S",,,"  242","H,,S"
"RSM00034202","2018-06-29","50.8","35.8164","226.0","GOTNJA, RS","    3","B,,S",,,"  282",",,S","  170",",,S",,,"  222","H,,S"
"RSM00034202","2018-06-30","50.8","35.8164","226.0","GOTNJA, RS","    3","B,,S",,,"  276",",,S","  176",",,S",,,"  225","H,,S"
"RSM00034202","2018-07-01","50.8","35.8164","226.0","GOTNJA, RS","  226","B,,S",,,"  240",",,S",,,,,"  176","H,,S"
"RSM00034202","2018-07-02","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  210",",,S","   92",",,S",,,"  153","H,,S"
"RSM00034202","2018-07-03","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  220",",,S","   90",",,S",,,"  166","H,,S"
"RSM00034202","2018-07-04","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  235",",,S","  114",",,S",,,"  181","H,,S"
"RSM00034202","2018-07-05","50.8","35.8164","226.0","GOTNJA, RS","    5","B,,S",,,"  237",",,S","  132",",,S",,,"  178","H,,S"
"RSM00034202","2018-07-06","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  273",",,S","  140",",,S",,,"  211","H,,S"
"RSM00034202","2018-07-07","50.8","35.8164","226.0","GOTNJA, RS","   41","B,,S",,,"  262",",,S","  160",",,S",,,"  207","H,,S"
"RSM00034202","2018-07-08","50.8","35.8164","226.0","GOTNJA, RS",,,,,,,"  135",",,S",,,"  190","H,,S"
"RSM00034202","2018-07-09","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  274",",,S","  133",",,S",,,"  205","H,,S"
"RSM00034202","2018-07-10","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  286",",,S","  139",",,S",,,"  217","H,,S"
"RSM00034202","2018-07-11","50.8","35.8164","226.0","GOTNJA, RS","   20","B,,S",,,"  266",",,S","  143",",,S",,,"  210","H,,S"
"RSM00034202","2018-07-12","50.8","35.8164","226.0","GOTNJA, RS","   99","B,,S",,,"  263",",,S","  159",",,S",,,"  211","H,,S"
"RSM00034202","2018-07-13","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  286",",,S","  162",",,S",,,"  228","H,,S"
"RSM00034202","2018-07-14","50.8","35.8164","226.0","GOTNJA, RS","   13","B,,S",,,"  280",",,S",,,,,"  210","H,,S"
"RSM00034202","2018-07-15","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  230",",,S","  154",",,S",,,"  191","H,,S"
"RSM00034202","2018-07-16","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  236",",,S","  175",",,S",,,"  198","H,,S"
"RSM00034202","2018-07-17","50.8","35.8164","226.0","GOTNJA, RS","  381","B,,S",,,"  191",",,S","  167",",,S",,,"  178","H,,S"
"RSM00034202","2018-07-18","50.8","35.8164","226.0","GOTNJA, RS","  140","B,,S",,,"  220",",,S","  176",",,S",,,"  196","H,,S"
"RSM00034202","2018-07-19","50.8","35.8164","226.0","GOTNJA, RS","   99","B,,S",,,"  251",",,S","  182",",,S",,,"  201","H,,S"
"RSM00034202","2018-07-20","50.8","35.8164","226.0","GOTNJA, RS","   61","B,,S",,,"  243",",,S",,,,,"  198","H,,S"
"RSM00034202","2018-07-21","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  273",",,S","  142",",,S",,,"  209","H,,S"
"RSM00034202","2018-07-22","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  268",",,S","  155",",,S",,,"  214","H,,S"
"RSM00034202","2018-07-23","50.8","35.8164","226.0","GOTNJA, RS","  145","B,,S",,,"  260",",,S","  165",",,S",,,"  206","H,,S"
"RSM00034202","2018-07-24","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  275",",,S","  171",",,S",,,"  209","H,,S"
"RSM00034202","2018-07-25","50.8","35.8164","226.0","GOTNJA, RS","    3","B,,S",,,"  283",",,S","  165",",,S",,,"  212","H,,S"
"RSM00034202","2018-07-26","50.8","35.8164","226.0","GOTNJA, RS","   30","B,,S",,,"  285",",,S","  176",",,S",,,"  222","H,,S"
"RSM00034202","2018-07-27","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  291",",,S","  185",",,S",,,"  238","H,,S"
"RSM00034202","2018-07-28","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  304",",,S","  200",",,S",,,"  249","H,,S"
"RSM00034202","2018-07-29","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  287",",,S","  209",",,S",,,"  242","H,,S"
"RSM00034202","2018-07-30","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  297",",,S","  200",",,S",,,"  247","H,,S"
"RSM00034202","2018-07-31","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  267",",,S",,,,,"  217","H,,S"
"RSM00034202","2018-08-01","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  263",",,S","  147",",,S",,,"  206","H,,S"
"RSM00034202","2018-08-02","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  277",",,S","  139",",,S",,,"  212","H,,S"
"RSM00034202","2018-08-03","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  289",",,S","  154",",,S",,,"  221","H,,S"
"RSM00034202","2018-08-04","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  294",",,S","  147",",,S",,,"  224","H,,S"
"RSM00034202","2018-08-05","50.8","35.8164","226.0","GOTNJA, RS",,,,,,,"  169",",,S",,,"  235","H,,S"
"RSM00034202","2018-08-06","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,,,,,,,"  227","H,,S"
"RSM00034202","2018-08-07","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,,,"  156",",,S",,,"  211","H,,S"
"RSM00034202","2018-08-08","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  239",",,S","  125",",,S",,,"  181","H,,S"
"RSM00034202","2018-08-09","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  241",",,S","  105",",,S",,,"  177","H,,S"
"RSM00034202","2018-08-10","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  246",",,S","   95",",,S",,,"  175","H,,S"
"RSM00034202","2018-08-11","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  270",",,S","   95",",,S",,,"  196","H,,S"
"RSM00034202","2018-08-12","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,,,"  124",",,S",,,"  214","H,,S"
"RSM00034202","2018-08-13","50.8","35.8164","226.0","GOTNJA, RS","    0","B,,S",,,"  275",",,S",,,,,"  198","H,,S"
