"USC00472626","2018-06-13","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0","T,,7,0730","    0",",,7,0730","    0",",,7,0730","  261",",,7","  144",",,7",,,"  217",",,7,0730",,,,,,,,,,
"USC00472626","2018-06-14","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  261",",,7","  100",",,7",,,"  256",",,7,0730",,,,,,,,,,
"USC00472626","2018-06-15","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  267",",,7","  122",",,7",,,"  167",",,7,0730",,,,,,,,,,
"USC00472626","2018-06-16","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","  869",",,7,0730","    0",",,7,0730","    0",",,7,0730","  261",",,7","  128",",,7",,,"  172",",,7,0730",,,,,,,,,,
"USC00472626","2018-06-17","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","  871",",,7,0730","    0",",,7,0730","    0",",,7,0730","  250",",,7","  128",",,7",,,"  178",",,7,0730","    0",",,7",,,,,,,,
"USC00472626","2018-06-18","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","  279",",,7,0730","    0",",,7,0730","    0",",,7,0730","  322",",,7","  178",",,7",,,"  206",",,7,0730",,,,,,,,,,
"USC00472626","2018-06-19","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","   25",",,7,0730","    0",",,7,0730","    0",",,7,0730","  239",",,7","  133",",,7",,,"  144",",,7,0730",,,,,,,,,,
"USC00472626","2018-06-20","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  228",",,7","  106",",,7",,,"  228",",,7,0730",,,,,,,,,,
"USC00472626","2018-06-21","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  256",",,7","  117",",,7",,,"  167",",,7,0730",,,,,,,,,,
"USC00472626","2018-06-22","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  206",",,7","  100",",,7",,,"  139",",,7,0730",,,,,,,,,,
"USC00472626","2018-06-23","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  228",",,7","   72",",,7",,,"  156",",,7,0730",,,,,,,,,,
"USC00472626","2018-06-24","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  239",",,7","  133",",,7",,,"  150",",,7,0730",,,,,,,,,,
"USC00472626","2018-06-25","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  206",",,7","   83",",,7",,,"  144",",,7,0730",,,,,,,,,,
"USC00472626","2018-06-26","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  233",",,7","  128",",,7",,,"  139",",,7,0730",,,,,,,,,,
"USC00472626","2018-06-27","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","   33",",,7,0730","    0",",,7,0730","    0",",,7,0730","  217",",,7","  139",",,7",,,"  161",",,7,0730",,,,,,,,,,
"USC00472626","2018-06-28","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  283",",,7","  156",",,7",,,"  278",",,7,0730",,,,,,,,,,
"USC00472626","2018-06-29","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  306",",,7","  178",",,7",,,"  206",",,7,0730",,,,,,,,,,
"USC00472626","2018-06-30","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  278",",,7","  206",",,7",,,"  261",",,7,0730","    0",",,7",,,,,,,,
"USC00472626","2018-07-01","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  311",",,7","  200",",,7",,,"  228",",,7,0730","    0",",,7",,,,,,,,
"USC00472626","2018-07-02","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","   51",",,7,0730","    0",",,7,0730","    0",",,7,0730","  283",",,7","  167",",,7",,,"  178",",,7,0730",,,,,,,,,,
"USC00472626","2018-07-03","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  272",",,7","  172",",,7",,,"  206",",,7,0730",,,,,,,,,,
"USC00472626","2018-07-04","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  300",",,7","  172",",,7",,,"  250",",,7,0730",,,,,,,,,,
"USC00472626","2018-07-05","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","   28",",,7,0730","    0",",,7,0730","    0",",,7,0730","  311",",,7","  183",",,7",,,"  228",",,7,0730",,,,,,,,,,
"USC00472626","2018-07-06","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  294",",,7","  156",",,7",,,"  189",",,7,0730",,,,,,,,,,
"USC00472626","2018-07-07","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  250",",,7","  100",",,7",,,"  211",",,7,0730",,,,,,,,,,
"USC00472626","2018-07-08","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  267",",,7","  150",",,7",,,"  228",",,7,0730",,,,,,,,,,
"USC00472626","2018-07-09","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  294",",,7","  183",",,7",,,"  211",",,7,0730",,,,,,,,,,
"USC00472626","2018-07-10","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  289",",,7","  122",",,7",,,"  178",",,7,0730",,,,,,,,,,
"USC00472626","2018-07-11","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  294",",,7","  122",",,7",,,"  189",",,7,0730","    0",",,7",,,,,,,,
"USC00472626","2018-07-12","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  283",",,7","  150",",,7",,,"  211",",,7,0730","    0",",,7",,,,,,,,
"USC00472626","2018-07-13","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","   89",",,7,0730","    0",",,7,0730","    0",",,7,0730","  244",",,7","  178",",,7",,,"  239",",,7,0730",,,,,,,,,,
"USC00472626","2018-07-14","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","   18",",,7,0730","    0",",,7,0730","    0",",,7,0730","  278",",,7","  178",",,7",,,"  206",",,7,0730","    0",",,7",,,,,,,,
"USC00472626","2018-07-15","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  300",",,7","  150",",,7",,,"  267",",,7,0730","    0",",,7",,,,,,,,
"USC00472626","2018-07-16","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  300",",,7","  217",",,7",,,"  222",",,7,0730",,,,,,,,,,
"USC00472626","2018-07-17","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  289",",,7","  167",",,7",,,"  172",",,7,0730",,,,,,,,,,
"USC00472626","2018-07-18","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  228",",,7","   78",",,7",,,"  117",",,7,0730",,,,,,,,,,
"USC00472626","2018-07-19","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  250",",,7","  117",",,7",,,"  233",",,7,0730",,,,,,,,,,
"USC00472626","2018-07-20","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","   64",",,7,0730","    0",",,7,0730","    0",",,7,0730","  267",",,7","  178",",,7",,,"  183",",,7,0730",,,,,,,,,,
"USC00472626","2018-07-21","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","   38",",,7,0730","    0",",,7,0730","    0",",,7,0730","  267",",,7","  172",",,7",,,"  194",",,7,0730",,,,,,,,,,
"USC00472626","2018-07-22","45.17079","-87.15377","223.4","EPHRAIM 1NE WWTP, WI US","   38",",,7,0730","    0",",,7,0730","    0",",,7,0730","  233",",,7","  161",",,7",,,"  167",",,7,0730","    0",",,7",,,,,,,,
