"USW00014845","2018-07-06","43.53306","-84.07972","201.2","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","    0",",,W,","    0",",,W","    0",",,W","  244",",,W","  144",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,"  350",",,W","   20",",,W",,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014845","2018-07-07","43.53306","-84.07972","201.2","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","    0",",,W,","    0",",,W","    0",",,W","  267",",,W","  111",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,"  200",",,W","  180",",,W",,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014845","2018-07-08","43.53306","-84.07972","201.2","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","    0",",,W,","    0",",,W","    0",",,W","  300",",,W","  139",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W",,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014845","2018-07-09","43.53306","-84.07972","201.2","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","    0",",,W,","    0",",,W","    0",",,W","  317",",,W","  167",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,"  250",",,W","  220",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014845","2018-07-10","43.53306","-84.07972","201.2","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","    0",",,W,","    0",",,W","    0",",,W","  294",",,W","  189",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,"   20",",,W","   20",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014845","2018-07-11","43.53306","-84.07972","201.2","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","    0",",,W,","    0",",,W","    0",",,W","  278",",,W","  144",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,"   40",",,W","   40",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014845","2018-07-12","43.53306","-84.07972","201.2","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","    0",",,W,","    0",",,W","    0",",,W","  289",",,W","  139",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,"  220",",,W","  220",",,W",,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014845","2018-07-13","43.53306","-84.07972","201.2","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","  122",",,W,","    0",",,W","    0",",,W","  317",",,W","  183",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,"  210",",,W","  210",",,W",,,"   72",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014845","2018-07-14","43.53306","-84.07972","201.2","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","    0","T,,W,","    0",",,W","    0",",,W","  283",",,W","  222",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,"  260",",,W","  240",",,W",,,"   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014845","2018-07-15","43.53306","-84.07972","201.2","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","    0",",,W,","    0",",,W","    0",",,W","  317",",,W","  206",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,"  220",",,W","  240",",,W",,,"   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
