"USC00083909","2018-05-18","25.8175","-80.2858","3.7","HIALEAH, FL US","  119",",,7,0800",,,,,"  278",",,7","  217",",,7",,,,,,,"   13",",,7,0800",,,,,,,"  233",",,7","  289",",,7","  233",",,7,0800","   47",",,7",,,,,,
"USC00083909","2018-05-19","25.8175","-80.2858","3.7","HIALEAH, FL US","   61",",,7,0800",,,,,"  300",",,7","  233",",,7",,,,,,,"   66",",,7,0800",,,,,,,"  239",",,7","  367",",,7","  239",",,7,0800","   77",",,7",,,,,,
"USC00083909","2018-05-20","25.8175","-80.2858","3.7","HIALEAH, FL US","  457",",,7,0800",,,,,"  256",",,7","  211",",,7",,,,,,,"  -51",",X,7,0800",,,,,,,"  239",",,7","  278",",,7","  228",",,7,0800","   60",",,7",,,"    1",",,7",,
"USC00083909","2018-05-21","25.8175","-80.2858","3.7","HIALEAH, FL US","  241",",,7,0800",,,,,"  267",",,7","  217",",,7",,,,,,," -140",",X,7,0800",,,,,,,"  239",",,7","  283",",,7","  250",",,7,0800","   84",",,7",,,,,,
"USC00083909","2018-05-22","25.8175","-80.2858","3.7","HIALEAH, FL US","   38",",,7,0800",,,,,"  272",",,7","  239",",,7",,,,,,,"   38",",,7,0800",,,,,,,"  244",",,7","  289",",,7","  256",",,7,0800","  126",",,7",,,,,,
"USC00083909","2018-05-23","25.8175","-80.2858","3.7","HIALEAH, FL US","    0",",,7,0800",,,,,"  272",",,7","  244",",,7",,,,,,,"   61",",,7,0800",,,,,,,"  239",",,7","  294",",,7","  250",",,7,0800","  114",",,7",,,,,,
"USC00083909","2018-05-24","25.8175","-80.2858","3.7","HIALEAH, FL US","    0",",,7,0800",,,,,"  294",",,7","  250",",,7",,,,,,,"   76",",,7,0800",,,,,,,"  239",",,7","  344",",,7","  261",",,7,0800","   97",",,7",,,,,,
"USC00083909","2018-05-25","25.8175","-80.2858","3.7","HIALEAH, FL US","   15",",,7,0800",,,,,"  294",",,7","  250",",,7",,,,,,,"   13",",,7,0800",,,,,,,"  250",",,7","  339",",,7","  261",",,7,0800","   90",",,7",,,,,,
"USC00083909","2018-05-26","25.8175","-80.2858","3.7","HIALEAH, FL US","  157",",,7,0800",,,,,"  272",",,7","  222",",,7",,,,,,," -137",",X,7,0800",,,,,,,"  244",",,7","  278",",,7","  250",",,7,0800","   61",",,7",,,,,,
"USC00083909","2018-05-27","25.8175","-80.2858","3.7","HIALEAH, FL US","  508",",,7,0800",,,,,"  256",",,7","  206",",,7",,,,,,," -267",",X,7,0800",,,,,,,"  239",",,7","  256",",,7","  244",",,7,0800","  227",",,7",,,,,,
"USC00083909","2018-05-28","25.8175","-80.2858","3.7","HIALEAH, FL US","  325",",,7,0800",,,,,"  278",",,7","  233",",,7",,,,,,," -325",",X,7,0800",,,,,,,"  239",",,7","  306",",,7","  239",",,7,0800","  193",",,7",,,,,,
"USC00083909","2018-05-30","25.8175","-80.2858","3.7","HIALEAH, FL US",,,,,,,"  300",",,7","  228",",,7",,,"    2",",,7",,,"  -79",",X,7,0800",,,"  170",",,7",,,"  239",",,7","  339",",,7","  267",",,7,0800","  227",",,7",,,,,,
"USC00083909","2018-05-31","25.8175","-80.2858","3.7","HIALEAH, FL US","  241",",,7,0800",,,,,"  311",",,7","  233",",,7",,,,,,," -142",",X,7,0800",,,,,,,"  256",",,7","  372",",,7","  239",",,7,0800","  108",",,7",,,"    1",",,7",,
"USC00083909","2018-06-01","25.8175","-80.2858","3.7","HIALEAH, FL US","  704",",,7,0800",,,,,"  294",",,7","  233",",,7",,,,,,," -625",",X,7,0800",,,,,,,"  256",",,7","  328",",,7","  261",",,7,0800","   37",",,7",,,,,,
"USC00083909","2018-06-02","25.8175","-80.2858","3.7","HIALEAH, FL US","    0",",,7,0800",,,,,"  306",",,7","  233",",,7",,,,,,,"   71",",,7,0800",,,,,,,"  239",",,7","  372",",,7","  244",",,7,0800","   50",",,7",,,,,,
"USC00083909","2018-06-03","25.8175","-80.2858","3.7","HIALEAH, FL US","    0",",,7,0800",,,,,"  317",",,7","  244",",,7",,,,,,,"   51",",,7,0800",,,,,,,"  244",",,7","  372",",,7","  261",",,7,0800","   61",",,7",,,,,,
"USC00083909","2018-06-04","25.8175","-80.2858","3.7","HIALEAH, FL US","    0",",,7,0800",,,,,"  333",",,7","  250",",,7",,,,,,,"   69",",,7,0800",,,,,,,"  256",",,7","  406",",,7","  261",",,7,0800","   76",",,7",,,,,,
"USC00083909","2018-06-05","25.8175","-80.2858","3.7","HIALEAH, FL US","   69",",,7,0800",,,,,"  333",",,7","  228",",,7",,,,,,,"   20",",,7,0800",,,,,,,"  261",",,7","  406",",,7","  256",",,7,0800","   53",",,7",,,,,,
"USC00083909","2018-06-06","25.8175","-80.2858","3.7","HIALEAH, FL US","   66",",,7,0800",,,,,"  333",",,7","  222",",,7",,,,,,,"   23",",,7,0800",,,,,,,"  261",",,7","  400",",,7","  261",",,7,0800","   45",",,7",,,,,,
