"USC00448084","2018-07-06","38.9764","-77.4869","87.8","WEATHER FORECAST OFFICE STERLING, VA US","   15",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  222",",,7",,,,,"  222",",,7,2400","    0",",,7",,,,,,,,,,,,,,
"USC00448084","2018-07-07","38.9764","-77.4869","87.8","WEATHER FORECAST OFFICE STERLING, VA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  144",",,7",,,,,"  178",",,7,2400","    0",",,7",,,,,,,,,,,,,,
"USC00448084","2018-07-08","38.9764","-77.4869","87.8","WEATHER FORECAST OFFICE STERLING, VA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  128",",,7",,,,,"  161",",,7,2400","    0",",,7",,,,,,,,,,,,,,
"USC00448084","2018-07-09","38.9764","-77.4869","87.8","WEATHER FORECAST OFFICE STERLING, VA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  128",",,7",,,,,"  194",",,7,2400","    0",",,7",,,,,,,,,,,,,,
"USC00448084","2018-07-10","38.9764","-77.4869","87.8","WEATHER FORECAST OFFICE STERLING, VA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  161",",,7",,,,,"  244",",,7,2400","    0",",,7",,,,,,,,,,,,,,
"USC00448084","2018-07-11","38.9764","-77.4869","87.8","WEATHER FORECAST OFFICE STERLING, VA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  217",",,7",,,,,"  228",",,7,2400","    0",",,7",,,,,,,,,,,,,,
"USC00448084","2018-07-12","38.9764","-77.4869","87.8","WEATHER FORECAST OFFICE STERLING, VA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  189",",,7",,,,,"  211",",,7,2400","    0",",,7",,,,,,,,,,,,,,
"USC00448084","2018-07-13","38.9764","-77.4869","87.8","WEATHER FORECAST OFFICE STERLING, VA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  183",",,7",,,,,"  211",",,7,2400","    0",",,7",,,,,,,,,,,,,,
"USC00448084","2018-07-14","38.9764","-77.4869","87.8","WEATHER FORECAST OFFICE STERLING, VA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  172",",,7",,,,,"  239",",,7,2400","    0",",,7",,,,,,,,,,,,,,
"USC00448084","2018-07-15","38.9764","-77.4869","87.8","WEATHER FORECAST OFFICE STERLING, VA US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  206",",,7",,,,,"  211",",,7,2400","    0",",,7",,,,,,,,,,,,,,
"USC00448084","2018-07-16","38.9764","-77.4869","87.8","WEATHER FORECAST OFFICE STERLING, VA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  350",",,7","  194",",,7",,,,,"  228",",,7,2400","    0",",,7",,,,,,,,,,,,,,
"USC00448084","2018-07-17","38.9764","-77.4869","87.8","WEATHER FORECAST OFFICE STERLING, VA US","  203",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  206",",,7",,,,,"  211",",,7,2400","    0",",,7",,,,,,,,,,,,,,
"USC00448084","2018-07-18","38.9764","-77.4869","87.8","WEATHER FORECAST OFFICE STERLING, VA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  183",",,7",,,,,"  194",",,7,2400","    0",",,7",,,,,,,,,,,,,,
"USC00448084","2018-07-19","38.9764","-77.4869","87.8","WEATHER FORECAST OFFICE STERLING, VA US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  161",",,7",,,,,"  206",",,7,2400","    0",",,7",,,,,,,,,,,,,,
