"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00133014","2018-04-01","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"   65",",,E","  -43",",,E"
"NOE00133014","2018-04-02","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"   54",",,E","  -64",",,E"
"NOE00133014","2018-04-03","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"   17",",,E","  -34",",,E"
"NOE00133014","2018-04-04","58.34","8.5225","6.0","LANDVIK, NO","  128",",,E",,,"   60",",,E","    6",",,E"
"NOE00133014","2018-04-05","58.34","8.5225","6.0","LANDVIK, NO","  110",",,E",,,"   78",",,E","   23",",,E"
"NOE00133014","2018-04-06","58.34","8.5225","6.0","LANDVIK, NO","   12",",,E",,,"  111",",,E","   20",",,E"
"NOE00133014","2018-04-07","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"   96",",,E","  -11",",,E"
"NOE00133014","2018-04-08","58.34","8.5225","6.0","LANDVIK, NO","    1",",,E",,,"   63",",,E","   22",",,E"
"NOE00133014","2018-04-09","58.34","8.5225","6.0","LANDVIK, NO","   10",",,E",,,"  146",",,E","   15",",,E"
"NOE00133014","2018-04-10","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"   80",",,E","   31",",,E"
"NOE00133014","2018-04-11","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"  104",",,E","   31",",,E"
"NOE00133014","2018-04-12","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"  113",",,E","   24",",,E"
"NOE00133014","2018-04-13","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"  126",",,E","   56",",,E"
"NOE00133014","2018-04-14","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"  176",",,E","   62",",,E"
"NOE00133014","2018-04-15","58.34","8.5225","6.0","LANDVIK, NO","   16",",,E",,,"  166",",,E","   75",",,E"
"NOE00133014","2018-04-16","58.34","8.5225","6.0","LANDVIK, NO","   13",",,E",,,"  100",",,E","   56",",,E"
"NOE00133014","2018-04-17","58.34","8.5225","6.0","LANDVIK, NO","   11",",,E",,,"  117",",,E","   65",",,E"
"NOE00133014","2018-04-18","58.34","8.5225","6.0","LANDVIK, NO","   10",",,E",,,"  173",",,E","   64",",,E"
"NOE00133014","2018-04-19","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"  165",",,E","   36",",,E"
"NOE00133014","2018-04-20","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"  222",",,E","   26",",,E"
"NOE00133014","2018-04-21","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"  171",",,E","   80",",,E"
"NOE00133014","2018-04-22","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"  130",",,E","    4",",,E"
"NOE00133014","2018-04-23","58.34","8.5225","6.0","LANDVIK, NO","  117",",,E",,,"  117",",,E","   51",",,E"
"NOE00133014","2018-04-24","58.34","8.5225","6.0","LANDVIK, NO","   13",",,E",,,"  138",",,E","   61",",,E"
"NOE00133014","2018-04-25","58.34","8.5225","6.0","LANDVIK, NO","    4",",,E",,,"  156",",,E","   27",",,E"
"NOE00133014","2018-04-26","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"  124",",,E","   28",",,E"
"NOE00133014","2018-04-27","58.34","8.5225","6.0","LANDVIK, NO","    5",",,E",,,"  129",",,E","   11",",,E"
"NOE00133014","2018-04-28","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"  124",",,E","   11",",,E"
"NOE00133014","2018-04-29","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"  112",",,E","   15",",,E"
"NOE00133014","2018-04-30","58.34","8.5225","6.0","LANDVIK, NO","    0",",,E",,,"  105",",,E","   11",",,E"
"NOE00133014","2018-05-01","58.34","8.5225","6.0","LANDVIK, NO","  360",",,E",,,"   65",",,E","   32",",,E"
"NOE00133014","2018-05-02","58.34","8.5225","6.0","LANDVIK, NO","   25",",,E",,,"  114",",,E","   52",",,E"
"NOE00133014","2018-05-03","58.34","8.5225","6.0","LANDVIK, NO","   88",",,E",,,"  141",",,E","   50",",,E"
