"USC00487375","2018-07-07","43.03518","-106.98947","1744.1","POWDER RIVER SCHOOL, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  133",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,
"USC00487375","2018-07-08","43.03518","-106.98947","1744.1","POWDER RIVER SCHOOL, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  372",",,7","  144",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,
"USC00487375","2018-07-09","43.03518","-106.98947","1744.1","POWDER RIVER SCHOOL, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  150",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,
"USC00487375","2018-07-10","43.03518","-106.98947","1744.1","POWDER RIVER SCHOOL, WY US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  139",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,
"USC00487375","2018-07-11","43.03518","-106.98947","1744.1","POWDER RIVER SCHOOL, WY US","   43",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  144",",,7",,,,,"  183",",,7,0800",,,,,,,,,,,,,,
"USC00487375","2018-07-12","43.03518","-106.98947","1744.1","POWDER RIVER SCHOOL, WY US","  122",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  133",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,
"USC00487375","2018-07-13","43.03518","-106.98947","1744.1","POWDER RIVER SCHOOL, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  128",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,
"USC00487375","2018-07-14","43.03518","-106.98947","1744.1","POWDER RIVER SCHOOL, WY US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  128",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,
"USC00487375","2018-07-15","43.03518","-106.98947","1744.1","POWDER RIVER SCHOOL, WY US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","   56",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,
"USC00487375","2018-07-16","43.03518","-106.98947","1744.1","POWDER RIVER SCHOOL, WY US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  117",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,,,
