"USC00047851","2018-05-09","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  256",",,7","  106",",,7",,,,,,,"  189",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-10","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  194",",,7","   94",",,7",,,,,,,"  178",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-11","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  178",",,7","   83",",,7",,,,,,,"  150",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-12","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  200",",,7","  111",",,7",,,,,,,"  189",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-13","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  194",",,7","  133",",,7",,,,,,,"  183",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-14","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  200",",,7","   78",",,7",,,,,,,"  178",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-15","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  189",",,7","  100",",,7",,,,,,,"  183",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-16","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  183",",,7","   72",",,7",,,,,,,"  178",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-17","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  206",",,7","   83",",,7",,,,,,,"  183",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-18","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  211",",,7","  111",",,7",,,,,,,"  178",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-19","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  200",",,7","  117",",,7",,,,,,,"  172",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-20","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  189",",,7","  117",",,7",,,,,,,"  150",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-21","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  161",",,7","  128",",,7",,,,,,,"  156",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-22","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  183",",,7","  117",",,7",,,,,,,"  167",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-23","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  194",",,7","  111",",,7",,,,,,,"  183",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-24","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  200",",,7","  106",",,7",,,,,,,"  156",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-25","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    3",",,7,1600",,,,,"  194",",,7","  111",",,7",,,,,,,"  183",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00047851","2018-05-26","35.3056","-120.6619","93.9","SAN LUIS OBISPO POLY, CA US","    0",",,7,1600",,,,,"  183",",,7","  111",",,7",,,,,,,"  167",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
