"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00414182","2018-06-15","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  367",",,7","  233",",,7",,,,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-06-16","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  361",",,7","  233",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-06-17","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  361",",,7","  239",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-06-18","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  361",",,7","  239",",,7",,,,,,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-06-19","32.0161","-97.1094","167.6","HILLSBORO, TX US","   10",",,7,0700",,,,,"  333",",,7","  233",",,7",,,,,,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-06-20","32.0161","-97.1094","167.6","HILLSBORO, TX US","   20",",,7,0700",,,,,"  333",",,7","  233",",,7",,,,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-06-21","32.0161","-97.1094","167.6","HILLSBORO, TX US","  155",",,7,0700",,,,,"  306",",,7","  233",",,7",,,,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-06-22","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  367",",,7","  239",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-06-23","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  383",",,7","  239",",,7",,,,,,,,,"  261",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-06-24","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  383",",,7","  239",",,7",,,,,,,,,"  267",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-06-25","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  367",",,7","  256",",,7",,,,,,,,,"  261",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-06-26","32.0161","-97.1094","167.6","HILLSBORO, TX US","    5",",,7,0700",,,,,"  367",",,7","  250",",,7",,,,,,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-06-27","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  367",",,7","  244",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-06-28","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  372",",,7","  239",",,7",,,,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-06-29","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  367",",,7","  239",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-06-30","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  367",",,7","  244",",,7",,,,,,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-07-01","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  372",",,7","  239",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-07-02","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  389",",,7","  244",",,7",,,,,,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-07-03","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  383",",,7","  239",",,7",,,,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-07-04","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  394",",,7","  239",",,7",,,,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-07-05","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  372",",,7","  217",",,7",,,,,,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-07-06","32.0161","-97.1094","167.6","HILLSBORO, TX US","   66",",,7,0700",,,,,"  361",",,7","  217",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-07-07","32.0161","-97.1094","167.6","HILLSBORO, TX US","  130",",,7,0700",,,,,"  344",",,7","  228",",,7",,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-07-08","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0","T,,7,0700",,,,,"  350",",,7","  228",",,7",,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-07-09","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  339",",,7","  228",",,7",,,,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-07-10","32.0161","-97.1094","167.6","HILLSBORO, TX US","   20",",,7,0700",,,,,"  339",",,7","  228",",,7",,,,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-07-11","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0","T,,7,0700",,,,,"  339",",,7","  228",",,7",,,,,,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00414182","2018-07-12","32.0161","-97.1094","167.6","HILLSBORO, TX US","    0",",,7,0700",,,,,"  361",",,7","  228",",,7",,,,,,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,
