"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00013932","2018-07-06","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    3",",,W",,,"  350",",,W","  222",",,W","   28",",,W",,," 1455",",,W",,,,,"  100",",,W","  100",",,W","  139",",,W","  183",",,W",,,,,,,,
"USW00013932","2018-07-07","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  322",",,W","  228",",,W","   32",",,W",,," 1449",",,W",,,,,"  100",",,W","  110",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00013932","2018-07-08","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  317",",,W","  178",",,W","   29",",,W",,," 1558",",,W",,,,,"   90",",,W","  100",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00013932","2018-07-09","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  333",",,W","  183",",,W","   15",",,W",,," 1510",",,W",,,,,"   90",",,W","   90",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00013932","2018-07-10","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  339",",,W","  211",",,W","   18",",,W",,," 1533",",,W",,,,,"  150",",,W","  170",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00013932","2018-07-11","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  350",",,W","  211",",,W","   29",",,W",,," 1204",",,W",,,,,"  170",",,W","  170",",,W","   72",",,W","  103",",,W",,,,,,,,
"USW00013932","2018-07-12","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  356",",,W","  233",",,W","   35",",,W",,," 1321",",,W",,,,,"  160",",,W","  160",",,W","   76",",,W","  112",",,W",,,,,,,,
"USW00013932","2018-07-13","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  344",",,W","  217",",,W","   41",",,W",,," 1752",",,W",,,,,"  160",",,W","  160",",,W","   76",",,W","   98",",,W",,,,,,,,
"USW00013932","2018-07-14","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","   15",",,W",,,"  328",",,W","  211",",,W","   23",",,W",,," 0050",",,W",,,,,"  330",",,W","  330",",,W","  107",",,W","  130",",,W",,,,,,,,
"USW00013932","2018-07-15","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","   56",",,W",,,"  356",",,W","  239",",,W","   31",",,W",,," 1739",",,W",,,,,"   40",",,W","   30",",,W","   89",",,W","  107",",,W",,,,,,,,
"USW00013932","2018-07-16","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    3",",,W",,,"  322",",,W","  228",",,W","   25",",,W",,," 1156",",,W",,,,,"  360",",,W","   80",",,W","   76",",,W","   94",",,W",,,,,,,,
"USW00013932","2018-07-17","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","  127",",,W",,,"  306",",,W","  217",",,W","   35",",,W",,," 1006",",,W",,,,,"  340",",,W","  340",",,W","   94",",,W","  107",",,W",,,,,,,,
"USW00013932","2018-07-18","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","   99",",,W",,,"  322",",,W","  217",",,W","   18",",,W",,," 0015",",,W",,,,,"  260",",,W","  260",",,W","   89",",,W","  112",",,W",,,,,,,,
"USW00013932","2018-07-19","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  367",",,W","  217",",,W","   29",",,W",,," 2144",",,W",,,,,"  100",",,W","   80",",,W","   58",",,W","   85",",,W",,,,,,,,
"USW00013932","2018-07-20","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  356",",,W","  222",",,W","   42",",,W",,," 2359",",,W",,,,,"   20",",,W","   20",",,W","  112",",,W","  143",",,W",,,,,,,,
"USW00013932","2018-07-21","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0","T,,W",,,"  344",",,W","  222",",,W","   36",",,W",,," 0027",",,W",,,,,"   20",",,W","   60",",,W","  116",",,W","  143",",,W",,,,,,,,
"USW00013932","2018-07-22","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    3",",,W",,,"  300",",,W","  211",",,W","   31",",,W",,," 1530",",,W",,,,,"  100",",,W","   70",",,W","   72",",,W","  103",",,W",,,,,,,,
"USW00013932","2018-07-23","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  333",",,W","  194",",,W","   25",",,W",,," 1258",",,W",,,,,"   40",",,W","   50",",,W","   67",",,W","   85",",,W",,,,,,,,
"USW00013932","2018-07-24","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  339",",,W","  189",",,W","   14",",,W",,," 1504",",,W",,,,,"   70",",,W","   30",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00013932","2018-07-25","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0","T,,W",,,"  344",",,W","  189",",,W","   28",",,W",,," 1102",",,W",,,,,"  150",",,W","  210",",,W","   54",",,W","   81",",,W",,,,,,,,
"USW00013932","2018-07-26","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    8",",,W",,,"  272",",,W","  206",",,W","   27",",,W",,," 1045",",,W",,,,,"   60",",,W","   40",",,W","   72",",,W","   89",",,W",,,,,,,,
"USW00013932","2018-07-27","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  322",",,W","  167",",,W","   26",",,W",,," 1443",",,W",,,,,"   80",",,W","  120",",,W","   72",",,W","   94",",,W",,,,,,,,
"USW00013932","2018-07-28","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  344",",,W","  211",",,W","   23",",,W",,," 1924",",,W",,,,,"  140",",,W","  150",",,W","   72",",,W","  107",",,W",,,,,,,,
"USW00013932","2018-07-29","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","  193",",,W",,,"  306",",,W","  194",",,W","   33",",,W",,," 0348",",,W",,,,,"  340",",,W","  340",",,W","  112",",,W","  134",",,W",,,,,,,,
"USW00013932","2018-07-30","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","  429",",,W",,,"  256",",,W","  156",",,W","   36",",,W",,," 1256",",,W",,,,,"  360",",,W","  350",",,W","  157",",,W","  183",",,W",,,,,,,,
"USW00013932","2018-07-31","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  289",",,W","  144",",,W","   26",",,W",,," 1620",",,W",,,,,"  340",",,W","  310",",,W","   63",",,W","   85",",,W",,,,,,,,
"USW00013932","2018-08-01","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  300",",,W","  156",",,W","   12",",,W",,," 0945",",,W",,,,,"  250",",,W","  280",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00013932","2018-08-02","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  317",",,W","  178",",,W","   26",",,W",,," 1306",",,W",,,,,"  150",",,W","  200",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00013932","2018-08-03","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  322",",,W","  183",",,W","   48",",,W",,," 1412",",,W",,,,,"  160",",,W","  160",",,W","   94",",,W","  121",",,W",,,,,,,,
"USW00013932","2018-08-04","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  333",",,W","  222",",,W","   57",",,W",,," 1704",",,W",,,,,"  170",",,W","  170",",,W","   98",",,W","  134",",,W",,,,,,,,
"USW00013932","2018-08-05","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  350",",,W","  217",",,W","   52",",,W",,," 1403",",,W",,,,,"  170",",,W","  170",",,W","   89",",,W","  125",",,W",,,,,,,,
"USW00013932","2018-08-06","37.16806","-97.03694","350.5","WINFIELD STROTHER FIELD AIRPORT, KS US","    0",",,W",,,"  367",",,W","  233",",,W","   51",",,W",,," 1310",",,W",,,,,"  230",",,W","  200",",,W","   98",",,W","  143",",,W",,,,,,,,
