"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00027716","2018-06-11","35.3322","-112.8797","1600.2","SELIGMAN, AZ US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  350",",,7","   78",",,7",,,,,,,,,"  317",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00027716","2018-06-12","35.3322","-112.8797","1600.2","SELIGMAN, AZ US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  367",",,7","   78",",,7",,,,,,,,,"  294",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00027716","2018-06-13","35.3322","-112.8797","1600.2","SELIGMAN, AZ US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  350",",,7","  117",",,7",,,,,,,,,"  328",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00027716","2018-06-14","35.3322","-112.8797","1600.2","SELIGMAN, AZ US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  333",",,7","  133",",,7",,,,,,,,,"  300",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00027716","2018-06-15","35.3322","-112.8797","1600.2","SELIGMAN, AZ US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  306",",,7","  133",",,7",,,,,,,,,"  228",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00027716","2018-06-16","35.3322","-112.8797","1600.2","SELIGMAN, AZ US","   56",",,7,1700","    0",",,7,1700","    0",",,7,1700","  228",",,7","  161",",,7",,,,,,,,,"  194",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00027716","2018-06-17","35.3322","-112.8797","1600.2","SELIGMAN, AZ US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  272",",,7","  133",",,7",,,,,,,,,"  244",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00027716","2018-06-18","35.3322","-112.8797","1600.2","SELIGMAN, AZ US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  300",",,7","   72",",,7",,,,,,,,,"  283",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00027716","2018-06-19","35.3322","-112.8797","1600.2","SELIGMAN, AZ US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  339",",,7","   67",",,7",,,,,,,,,"  333",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00027716","2018-06-20","35.3322","-112.8797","1600.2","SELIGMAN, AZ US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  378",",,7","   89",",,7",,,,,,,,,"  367",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00027716","2018-06-21","35.3322","-112.8797","1600.2","SELIGMAN, AZ US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  383",",,7","  106",",,7",,,,,,,,,"  367",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00027716","2018-06-22","35.3322","-112.8797","1600.2","SELIGMAN, AZ US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  383",",,7","  100",",,7",,,,,,,,,"  367",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00027716","2018-06-23","35.3322","-112.8797","1600.2","SELIGMAN, AZ US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  383",",,7","  100",",,7",,,,,,,,,"  311",",,7,1700",,,,,,,,,,,,,,,,,,,,
"USC00027716","2018-06-24","35.3322","-112.8797","1600.2","SELIGMAN, AZ US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  350",",,7","  111",",,7",,,,,,,,,"  328",",,7,1700",,,,,,,,,,,,,,,,,,,,
