"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00243176","2018-06-18","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  239",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  228",",,7,1800",,,,,,
"USC00243176","2018-06-19","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    5",",,7,1800","    0",",,7","    0",",,7","  244",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  239",",,7,1800",,,,,,
"USC00243176","2018-06-20","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00243176","2018-06-21","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  283",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  106",",,7,1800",,,,,,
"USC00243176","2018-06-22","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    5",",,7,1800","    0",",,7","    0",",,7","  278",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  228",",,7,1800",,,,,,
"USC00243176","2018-06-23","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    5",",,7,1800","    0",",,7","    0",",,7","  256",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  233",",,7,1800",,,,,,
"USC00243176","2018-06-24","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","   28",",,7,1800","    0",",,7","    0",",,7","  261",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  261",",,7,1800",,,,,,
"USC00243176","2018-06-25","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  300",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  294",",,7,1800",,,,,,
"USC00243176","2018-06-26","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","   10",",,7,1800","    0",",,7","    0",",,7","  300",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  267",",,7,1800",,,,,,
"USC00243176","2018-06-27","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  278",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,"  267",",,7,1800",,,,,,
"USC00243176","2018-06-28","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","   51",",,7,1800","    0",",,7","    0",",,7","  328",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  211",",,7,1800",,,,,,
"USC00243176","2018-06-29","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","  127",",,7,1800","    0",",,7","    0",",,7","  211",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,"  206",",,7,1800",,,,,,
"USC00243176","2018-06-30","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","   25",",,7,1800","    0",",,7","    0",",,7","  261",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  250",",,7,1800",,,,,,
"USC00243176","2018-07-01","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  256",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,"  228",",,7,1800",,,,,,
"USC00243176","2018-07-02","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  278",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  261",",,7,1800",,,,,,
"USC00243176","2018-07-03","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00243176","2018-07-04","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","  203",",,7,1800","    0",",,7","    0",",,7","  256",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  239",",,7,1800",,,,,,
"USC00243176","2018-07-05","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  289",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  283",",,7,1800",,,,,,
"USC00243176","2018-07-06","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  350",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  344",",,7,1800",,,,,,
"USC00243176","2018-07-07","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  350",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,"  339",",,7,1800",,,,,,
"USC00243176","2018-07-08","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  356",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,"  328",",,7,1800",,,,,,
"USC00243176","2018-07-09","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  356",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,"  350",",,7,1800",,,,,,
"USC00243176","2018-07-10","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  372",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,"  344",",,7,1800",,,,,,
"USC00243176","2018-07-11","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","   46",",,7,1800","    0",",,7","    0",",,7","  344",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,"  289",",,7,1800",,,,,,
"USC00243176","2018-07-12","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  311",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  311",",,7,1800",,,,,,
"USC00243176","2018-07-13","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  350",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  350",",,7,1800",,,,,,
"USC00243176","2018-07-14","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  350",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,"  250",",,7,1800",,,,,,
"USC00243176","2018-07-15","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  289",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  278",",,7,1800",,,,,,
"USC00243176","2018-07-16","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  333",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,,"  328",",,7,1800",,,,,,
"USC00243176","2018-07-17","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  361",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  344",",,7,1800",,,,,,
"USC00243176","2018-07-18","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  344",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,"  300",",,7,1800",,,,,,
"USC00243176","2018-07-19","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  317",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  311",",,7,1800",,,,,,
"USC00243176","2018-07-20","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  328",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  322",",,7,1800",,,,,,
"USC00243176","2018-07-21","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  356",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,"  344",",,7,1800",,,,,,
"USC00243176","2018-07-22","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  344",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,,,,,"  256",",,7,1800",,,,,,
"USC00243176","2018-07-23","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  294",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  294",",,7,1800",,,,,,
"USC00243176","2018-07-24","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  294",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  289",",,7,1800",,,,,,
"USC00243176","2018-07-25","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  289",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  272",",,7,1800",,,,,,
"USC00243176","2018-07-26","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  272",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  261",",,7,1800",,,,,,
"USC00243176","2018-07-27","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  261",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,,,,,"  256",",,7,1800",,,,,,
"USC00243176","2018-07-28","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  289",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  289",",,7,1800",,,,,,
"USC00243176","2018-07-29","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  289",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,"  256",",,7,1800",,,,,,
"USC00243176","2018-07-30","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  339",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,"  333",",,7,1800",,,,,,
"USC00243176","2018-07-31","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  339",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,"  306",",,7,1800",,,,,,
"USC00243176","2018-08-01","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  311",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,,,,,"  306",",,7,1800",,,,,,
"USC00243176","2018-08-02","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  356",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,"  333",",,7,1800",,,,,,
"USC00243176","2018-08-03","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  339",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,"  311",",,7,1800",,,,,,
"USC00243176","2018-08-04","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  311",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,"  289",",,7,1800",,,,,,
"USC00243176","2018-08-05","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","   99",",,7,1800","    0",",,7","    0",",,7","  311",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  267",",,7,1800",,,,,,
"USC00243176","2018-08-06","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","   25",",,7,1800","    0",",,7","    0",",,7","  311",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,"  267",",,7,1800",,,,,,
"USC00243176","2018-08-07","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  333",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,"  322",",,7,1800",,,,,,
"USC00243176","2018-08-08","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  344",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  339",",,7,1800",,,,,,
"USC00243176","2018-08-09","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  361",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  356",",,7,1800",,,,,,
"USC00243176","2018-08-10","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  394",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,"  389",",,7,1800",,,,,,
"USC00243176","2018-08-11","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  406",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,"  389",",,7,1800",,,,,,
"USC00243176","2018-08-12","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  400",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,"  317",",,7,1800",,,,,,
"USC00243176","2018-08-13","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  322",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,,,,,"  256",",,7,1800",,,,,,
"USC00243176","2018-08-14","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  294",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,,"  283",",,7,1800",,,,,,
"USC00243176","2018-08-15","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  322",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,,,,"  311",",,7,1800",,,,,,
"USC00243176","2018-08-16","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  367",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,"  344",",,7,1800",,,,,,
"USC00243176","2018-08-17","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  378",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,,,,"  361",",,7,1800",,,,,,
"USC00243176","2018-08-18","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0","T,,7,1800","    0",",,7","    0",",,7","  361",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,,,"  217",",,7,1800",,,,,,
"USC00243176","2018-08-19","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  244",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,,,,,"  217",",,7,1800",,,,,,
"USC00243176","2018-08-20","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0","T,,7,1800","    0",",,7","    0",",,7","  222",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  178",",,7,1800",,,,,,
"USC00243176","2018-08-21","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  250",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  222",",,7,1800",,,,,,
"USC00243176","2018-08-22","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  272",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  272",",,7,1800",,,,,,
"USC00243176","2018-08-23","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  300",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  256",",,7,1800",,,,,,
"USC00243176","2018-08-24","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  294",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,"  278",",,7,1800",,,,,,
"USC00243176","2018-08-25","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  278",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  211",",,7,1800",,,,,,
"USC00243176","2018-08-26","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","   99",",,7,1800","    0",",,7","    0",",,7","  222",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  178",",,7,1800",,,,,,
"USC00243176","2018-08-27","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","   38",",,7,1800","    0",",,7","    0",",,7","  178",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  122",",,7,1800",,,,,,
"USC00243176","2018-08-28","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","   18",",,7,1800","    0",",,7","    0",",,7","  194",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  183",",,7,1800",,,,,,
"USC00243176","2018-08-29","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  261",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  256",",,7,1800",,,,,,
"USC00243176","2018-08-30","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  289",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,,"  289",",,7,1800",,,,,,
"USC00243176","2018-08-31","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  289",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  217",",,7,1800",,,,,,
"USC00243176","2018-09-01","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  289",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,,,,,"  211",",,7,1800",,,,,,
"USC00243176","2018-09-02","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  250",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  244",",,7,1800",,,,,,
"USC00243176","2018-09-03","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  322",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  278",",,7,1800",,,,,,
"USC00243176","2018-09-04","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  283",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,"  172",",,7,1800",,,,,,
"USC00243176","2018-09-05","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  244",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  233",",,7,1800",,,,,,
"USC00243176","2018-09-06","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  278",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  267",",,7,1800",,,,,,
"USC00243176","2018-09-07","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  306",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  278",",,7,1800",,,,,,
"USC00243176","2018-09-08","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  278",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  267",",,7,1800",,,,,,
"USC00243176","2018-09-09","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  267",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  256",",,7,1800",,,,,,
"USC00243176","2018-09-10","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  311",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,,"  300",",,7,1800",,,,,,
"USC00243176","2018-09-11","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  300",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  228",",,7,1800",,,,,,
"USC00243176","2018-09-12","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  228",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  211",",,7,1800",,,,,,
"USC00243176","2018-09-13","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0","T,,7,1800","    0",",,7","    0",",,7","  211",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,"  156",",,7,1800",,,,,,
"USC00243176","2018-09-14","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","   30",",,7,1800","    0",",,7","    0",",,7","  178",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  156",",,7,1800",,,,,,
"USC00243176","2018-09-15","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  183",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  172",",,7,1800",,,,,,
"USC00243176","2018-09-16","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0","T,,7,1800","    0",",,7","    0",",,7","  222",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  200",",,7,1800",,,,,,
"USC00243176","2018-09-17","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  217",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  206",",,7,1800",,,,,,
"USC00243176","2018-09-18","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    0",",,7,1800","    0",",,7","    0",",,7","  222",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  206",",,7,1800",,,,,,
"USC00243176","2018-09-19","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","   91",",,7,1800","    0",",,7","    0",",,7","  206",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,,"   83",",,7,1800",,,,,,
"USC00243176","2018-09-20","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","  231",",,7,1800","    0",",,7","    0",",,7","   83",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,1800",,,,,,
"USC00243176","2018-09-21","48.01205","-106.41174","631.2","FORT PECK POWER PLANT, MT US","    3",",,7,1800","    0",",,7","    0",",,7","  172",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,"  167",",,7,1800",,,,,,
