"USW00024061","2018-07-06","43.06417","-108.45889","1659.6","RIVERTON REGIONAL AIRPORT, WY US","    0",",,W","    0",",,W","    0",",,W","  356",",,W","  117",",,W","   26",",,W",,,,,,,,,"  320",",,W","  100",",,W",,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,
"USW00024061","2018-07-07","43.06417","-108.45889","1659.6","RIVERTON REGIONAL AIRPORT, WY US","    0",",,W","    0",",,W","    0",",,W","  372",",,W","  183",",,W","   46",",,W",,,,,,,,,"  330",",,W","  330",",,W",,,"  116",",,W","  143",",,W",,,,,,,,,,,,,,,,
"USW00024061","2018-07-08","43.06417","-108.45889","1659.6","RIVERTON REGIONAL AIRPORT, WY US","    0",",,W","    0",",,W","    0",",,W","  367",",,W","  156",",,W","   40",",,W",,,,,,,,,"  330",",,W","  320",",,W",,,"  134",",,W","  170",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00024061","2018-07-09","43.06417","-108.45889","1659.6","RIVERTON REGIONAL AIRPORT, WY US","    0","T,,W","    0",",,W","    0",",,W","  322",",,W","  200",",,W","   27",",,W",,,,,,,,,"  280",",,W","  280",",,W",,,"  112",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00024061","2018-07-10","43.06417","-108.45889","1659.6","RIVERTON REGIONAL AIRPORT, WY US","   23",",,W","    0",",,W","    0",",,W","  367",",,W","  189",",,W","   36",",,W",,,,,,,,,"  180",",,W","  190",",,W",,,"  134",",,W","  206",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00024061","2018-07-11","43.06417","-108.45889","1659.6","RIVERTON REGIONAL AIRPORT, WY US","   10",",,W","    0",",,W","    0",",,W","  300",",,W","  161",",,W","   40",",,W",,,,,,,,,"  270",",,W","  270",",,W",,,"   89",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00024061","2018-07-12","43.06417","-108.45889","1659.6","RIVERTON REGIONAL AIRPORT, WY US","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  122",",,W","   36",",,W",,,,,,,,,"  150",",,W","   70",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,
"USW00024061","2018-07-13","43.06417","-108.45889","1659.6","RIVERTON REGIONAL AIRPORT, WY US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  144",",,W","   29",",,W",,,,,,,,,"   50",",,W","  330",",,W",,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,
"USW00024061","2018-07-14","43.06417","-108.45889","1659.6","RIVERTON REGIONAL AIRPORT, WY US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  167",",,W","   47",",,W",,,,,,,,,"  230",",,W","  220",",,W",,,"  134",",,W","  188",",,W",,,,,,,,,,,,,,,,
"USW00024061","2018-07-15","43.06417","-108.45889","1659.6","RIVERTON REGIONAL AIRPORT, WY US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  156",",,W","   42",",,W",,,,,,,,,"   20",",,W","   10",",,W",,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,
