"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00407808","2018-06-27","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  406",",,7,0730",,,,,"  322",",,7","  206",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-06-28","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  287",",,7,0730",,,,,"  267",",,7","  211",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,
"USC00407808","2018-06-29","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","   61",",,7,0730",,,,,"  250",",,7","  200",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,
"USC00407808","2018-06-30","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  306",",,7","  211",",,7",,,,,,,"  233",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-01","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  311",",,7","  217",",,7",,,,,,,"  250",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-02","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  289",",,7","  217",",,7",,,,,,,"  250",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-03","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  201",",,7,0730",,,,,"  322",",,7","  222",",,7",,,,,,,"  244",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-04","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  333",",,7","  228",",,7",,,,,,,"  256",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-05","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  344",",,7","  222",",,7",,,,,,,"  250",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-06","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  328",",,7","  211",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-07","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  306",",,7","  206",",,7",,,,,,,"  211",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-08","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  267",",,7","  211",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-09","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  267",",,7","  217",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-10","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  300",",,7","  211",",,7",,,,,,,"  244",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-11","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  300",",,7","  211",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-12","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  322",",,7","  222",",,7",,,,,,,"  233",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-13","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  317",",,7","  200",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-14","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  311",",,7","  200",",,7",,,,,,,"  239",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-15","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  311",",,7","  222",",,7",,,,,,,"  250",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-16","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  317",",,7","  228",",,7",,,,,,,"  239",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-17","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  340",",,7,0730",,,,,"  289",",,7","  233",",,7",,,,,,,"  239",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-18","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  317",",,7","  217",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-19","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  311",",,7","  189",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-20","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  311",",,7","  217",",,7",,,,,,,"  244",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-21","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  305",",,7,0730",,,,,"  317",",,7","  178",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-22","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  300",",,7","  200",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-23","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","   64",",,7,0730",,,,,"  250",",,7","  206",",,7",,,,,,,"  211",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-24","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  283",",,7","  189",",,7",,,,,,,"  206",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-25","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  283",",,7","  194",",,7",,,,,,,"  211",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-26","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  294",",,7","  194",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-27","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  294",",,7","  206",",,7",,,,,,,"  211",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-28","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  294",",,7","  178",",,7",,,,,,,"  194",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-29","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  283",",,7","  178",",,7",,,,,,,"  194",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-30","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  300",",,7","  189",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,
"USC00407808","2018-07-31","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","   30",",,7,0730",,,,,"  311",",,7","  211",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-01","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","   25",",,7,0730",,,,,"  289",",,7","  211",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-02","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  250",",,7","  194",",,7",,,,,,,"  211",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-03","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  250",",,7","  206",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-04","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  306",",,7","  206",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-05","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  178",",,7,0730",,,,,"  283",",,7","  211",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-06","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  311",",,7","  217",",,7",,,,,,,"  233",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-07","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  317",",,7","  211",",,7",,,,,,,"  233",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-08","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  328",",,7","  211",",,7",,,,,,,"  244",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-09","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","   15",",,7,0730",,,,,"  300",",,7","  211",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-10","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  244",",,7,0730",,,,,"  294",",,7","  211",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-11","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","   20",",,7,0730",,,,,"  261",",,7","  211",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-12","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  289",",,7","  206",",,7",,,,,,,"  211",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-13","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  294",",,7","  200",",,7",,,,,,,"  206",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-14","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  294",",,7","  183",",,7",,,,,,,"  200",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-15","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  300",",,7","  200",",,7",,,,,,,"  211",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-17","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","   56",",,7,0730",,,,,"  306",",,7","  217",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-18","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  427",",,7,0730",,,,,"  289",",,7","  217",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-19","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  278",",,7","  217",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-20","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","   25",",,7,0730",,,,,"  283",",,7","  211",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-22","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","   28",",,7,0730",,,,,"  267",",,7","  200",",,7",,,,,,,"  206",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-23","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  261",",,7","  156",",,7",,,,,,,"  172",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-24","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  261",",,7","  150",",,7",,,,,,,"  172",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-25","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  278",",,7","  172",",,7",,,,,,,"  200",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-26","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  294",",,7","  200",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-27","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  311",",,7","  200",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-28","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  311",",,7","  206",",,7",,,,,,,"  233",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-29","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  322",",,7","  217",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-08-31","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  307",",,7,0730",,,,,"  317",",,7","  206",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-01","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  289",",,7","  211",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-02","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  127",",,7,0730",,,,,"  272",",,7","  206",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-03","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  311",",,7","  206",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-04","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  322",",,7","  211",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-05","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  322",",,7","  217",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-06","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  283",",,7","  217",",,7",,,,,,,"  228",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-07","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  312",",,7,0730",,,,,"  294",",,7","  206",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-08","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  300",",,7","  211",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-09","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  620",",,7,0730",,,,,"  267",",,7","  178",",,7",,,,,,,"  178",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-10","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  620",",,7,0730",,,,,"  267",",,7","  178",",,7",,,,,,,"  178",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-11","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  267",",,7","  172",",,7",,,,,,,"  183",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-12","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  239",",,7","  183",",,7",,,,,,,"  194",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-13","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  294",",,7","  178",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-15","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  311",",,7",,,,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-16","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  311",",,7",,,,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-17","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","   51",",,7,0730",,,,,"  256",",,7","  211",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-18","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  244",",,7","  206",",,7",,,,,,,"  211",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-19","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  294",",,7","  194",",,7",,,,,,,"  206",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-20","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  311",",,7","  200",",,7",,,,,,,"  211",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-21","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  311",",,7","  211",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-22","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","   25",",,7,0730",,,,,"  267",",,7","  211",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-23","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","   38",",,7,0730",,,,,"  300",",,7","  211",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-24","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  183",",,7,0730",,,,,"  228",",,7","  211",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-25","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","   58",",,7,0730",,,,,"  239",",,7","  211",",,7",,,,,,,"  217",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-26","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  356",",,7,0730",,,,,"  283",",,7","  217",",,7",,,,,,,"  222",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-27","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  127",",,7,0730",,,,,"  228",",,7","  211",",,7",,,,,,,"  211",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-28","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","  279",",,7,0730",,,,,"  228",",,7","  144",",,7",,,,,,,"  150",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-29","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  217",",,7","  150",",,7",,,,,,,"  183",",,7,0730",,,,,,,,,,
"USC00407808","2018-09-30","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  256",",,7","  156",",,7",,,,,,,"  172",",,7,0730",,,,,,,,,,
"USC00407808","2018-10-01","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  278",",,7","  172",",,7",,,,,,,"  211",",,7,0730",,,,,,,,,,
"USC00407808","2018-10-02","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  278",",,7","  172",",,7",,,,,,,"  206",",,7,0730",,,,,,,,,,
"USC00407808","2018-10-03","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","   15",",,7,0730",,,,,"  267",",,7","  194",",,7",,,,,,,"  200",",,7,0730",,,,,,,,,,
"USC00407808","2018-10-04","35.80917","-85.64167","268.2","ROCK ISLAND STATE PARK, TN US","    0",",,7,0730",,,,,"  283",",,7","  194",",,7",,,,,,,"  200",",,7,0730",,,,,,,,,,
