"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"USR0000ACHG","2018-03-13","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -36","H,,U"," -112","H,,U","  -81",",,U"
"USR0000ACHG","2018-03-14","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -57","H,,U"," -112","H,,U","  -92",",,U"
"USR0000ACHG","2018-03-15","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -83","H,,U"," -113","H,,U","  -98",",,U"
"USR0000ACHG","2018-03-16","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","    0","H,,U","  -79","H,,U","  -55",",,U"
"USR0000ACHG","2018-03-17","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -45","H,,U","  -68","H,,U","  -61",",,U"
"USR0000ACHG","2018-03-18","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   -6","H,,U","  -72","H,,U","  -53",",,U"
"USR0000ACHG","2018-03-19","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -54","H,,U"," -119","H,,U","  -93",",,U"
"USR0000ACHG","2018-03-20","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US"," -105","H,,U"," -140","H,,U"," -120",",,U"
"USR0000ACHG","2018-03-21","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US"," -115","H,,U"," -149","H,,U"," -132",",,U"
"USR0000ACHG","2018-03-22","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   17","H,,U"," -126","H,,U","  -67",",,U"
"USR0000ACHG","2018-03-23","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   17","H,,U"," -132","H,,U","  -67",",,U"
"USR0000ACHG","2018-03-24","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -25","H,,U"," -143","H,,U","  -96",",,U"
"USR0000ACHG","2018-03-25","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -95","H,,U"," -113","H,,U"," -104",",,U"
"USR0000ACHG","2018-03-26","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -83","H,,U"," -108","H,,U","  -97",",,U"
"USR0000ACHG","2018-03-27","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -48","H,,U","  -86","H,,U","  -73",",,U"
"USR0000ACHG","2018-03-28","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -77","H,,U"," -118","H,,U","  -98",",,U"
"USR0000ACHG","2018-03-29","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -96","H,,U"," -128","H,,U"," -113",",,U"
"USR0000ACHG","2018-03-30","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -66","H,,U"," -145","H,,U"," -118",",,U"
"USR0000ACHG","2018-03-31","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   21","H,,U"," -101","H,,U","  -48",",,U"
"USR0000ACHG","2018-04-01","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   29","H,,U","  -62","H,,U","  -12",",,U"
"USR0000ACHG","2018-04-02","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   11","H,,U","  -79","H,,U","  -50",",,U"
"USR0000ACHG","2018-04-03","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -63","H,,U"," -140","H,,U","  -96",",,U"
"USR0000ACHG","2018-04-04","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US"," -116","H,,U"," -157","H,,U"," -136",",,U"
"USR0000ACHG","2018-04-05","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -77","H,,U"," -125","H,,U","  -94",",,U"
"USR0000ACHG","2018-04-06","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -16","H,,U"," -104","H,,U","  -73",",,U"
"USR0000ACHG","2018-04-07","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -11","H,,U","  -99","H,,U","  -61",",,U"
"USR0000ACHG","2018-04-08","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   -5","H,,U","  -47","H,,U","  -29",",,U"
"USR0000ACHG","2018-04-09","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -32","H,,U","  -40","H,,U","  -37",",,U"
"USR0000ACHG","2018-04-10","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -21","H,,U","  -42","H,,U","  -33",",,U"
"USR0000ACHG","2018-04-11","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   -8","H,,U","  -47","H,,U","  -28",",,U"
"USR0000ACHG","2018-04-12","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   -4","H,,U","  -48","H,,U","  -33",",,U"
"USR0000ACHG","2018-04-13","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   16","H,,U","  -48","H,,U","  -30",",,U"
"USR0000ACHG","2018-04-14","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   -3","H,,U","  -56","H,,U","  -30",",,U"
"USR0000ACHG","2018-04-15","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -11","H,,U","  -61","H,,U","  -39",",,U"
"USR0000ACHG","2018-04-16","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -37","H,,U","  -64","H,,U","  -53",",,U"
"USR0000ACHG","2018-04-17","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -57","H,,U","  -68","H,,U","  -62",",,U"
"USR0000ACHG","2018-04-18","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -54","H,,U","  -69","H,,U","  -62",",,U"
"USR0000ACHG","2018-04-19","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   24","H,,U","  -59","H,,U","  -34",",,U"
"USR0000ACHG","2018-04-20","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -14","H,,U","  -63","H,,U","  -47",",,U"
"USR0000ACHG","2018-04-21","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -49","H,,U","  -65","H,,U","  -57",",,U"
"USR0000ACHG","2018-04-22","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -39","H,,U","  -62","H,,U","  -52",",,U"
"USR0000ACHG","2018-04-23","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -26","H,,U","  -50","H,,U","  -42",",,U"
"USR0000ACHG","2018-04-24","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -29","H,,U","  -64","H,,U","  -53",",,U"
"USR0000ACHG","2018-04-25","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -22","H,,U","  -64","H,,U","  -50",",,U"
"USR0000ACHG","2018-04-26","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","    9","H,,U","  -69","H,,U","  -46",",,U"
"USR0000ACHG","2018-04-27","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -13","H,,U","  -81","H,,U","  -64",",,U"
"USR0000ACHG","2018-04-28","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -40","H,,U","  -82","H,,U","  -61",",,U"
"USR0000ACHG","2018-04-29","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -23","H,,U","  -52","H,,U","  -38",",,U"
"USR0000ACHG","2018-04-30","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -37","H,,U","  -67","H,,U","  -54",",,U"
"USR0000ACHG","2018-05-01","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -57","H,,U","  -81","H,,U","  -70",",,U"
"USR0000ACHG","2018-05-02","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   19","H,,U","  -80","H,,U","  -58",",,U"
"USR0000ACHG","2018-05-03","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -52","H,,U","  -80","H,,U","  -66",",,U"
"USR0000ACHG","2018-05-04","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -37","H,,U","  -68","H,,U","  -56",",,U"
"USR0000ACHG","2018-05-05","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","    1","H,,U","  -73","H,,U","  -47",",,U"
"USR0000ACHG","2018-05-06","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","    9","H,,U","  -77","H,,U","  -48",",,U"
"USR0000ACHG","2018-05-07","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -50","H,,U","  -87","H,,U","  -67",",,U"
"USR0000ACHG","2018-05-08","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -16","H,,U","  -60","H,,U","  -41",",,U"
"USR0000ACHG","2018-05-09","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","    1","H,,U","  -25","H,,U","  -12",",,U"
"USR0000ACHG","2018-05-10","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -12","H,,U","  -47","H,,U","  -27",",,U"
"USR0000ACHG","2018-05-11","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   -7","H,,U","  -44","H,,U","  -30",",,U"
"USR0000ACHG","2018-05-12","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   -2","H,,U","  -49","H,,U","  -32",",,U"
"USR0000ACHG","2018-05-13","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   -2","H,,U","  -53","H,,U","  -36",",,U"
"USR0000ACHG","2018-05-14","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   26","H,,U","  -54","H,,U","  -31",",,U"
"USR0000ACHG","2018-05-15","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -40","H,,U","  -74","H,,U","  -56",",,U"
"USR0000ACHG","2018-05-16","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -31","H,,U","  -56","H,,U","  -44",",,U"
"USR0000ACHG","2018-05-17","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -11","H,,U","  -40","H,,U","  -24",",,U"
"USR0000ACHG","2018-05-18","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   -4","H,,U","  -25","H,,U","  -15",",,U"
"USR0000ACHG","2018-05-19","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -11","H,,U","  -28","H,,U","  -20",",,U"
"USR0000ACHG","2018-05-20","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","    8","H,,U","  -29","H,,U","  -14",",,U"
"USR0000ACHG","2018-05-21","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","    2","H,,U","  -23","H,,U","  -14",",,U"
"USR0000ACHG","2018-05-22","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   33","H,,U","  -15","H,,U","    3",",,U"
"USR0000ACHG","2018-05-23","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   -2","H,,U","  -24","H,,U","  -12",",,U"
"USR0000ACHG","2018-05-24","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   -8","H,,U","  -29","H,,U","  -21",",,U"
"USR0000ACHG","2018-05-25","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   -9","H,,U","  -35","H,,U","  -21",",,U"
"USR0000ACHG","2018-05-26","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   30","H,,U","  -23","H,,U","   -3",",,U"
"USR0000ACHG","2018-05-27","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   23","H,,U","   -6","H,,U","    6",",,U"
"USR0000ACHG","2018-05-28","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   31","H,,U","  -13","H,,U","    8",",,U"
"USR0000ACHG","2018-05-29","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  -14","H,,U","  -37","H,,U","  -27",",,U"
"USR0000ACHG","2018-05-30","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   18","H,,U","  -35","H,,U","  -14",",,U"
"USR0000ACHG","2018-05-31","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   14","H,,U","  -29","H,,U","  -10",",,U"
"USR0000ACHG","2018-06-01","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   57","H,,U","  -20","H,,U","   21",",,U"
"USR0000ACHG","2018-06-02","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  110","H,,U","   25","H,,U","   66",",,U"
"USR0000ACHG","2018-06-03","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   64","H,,U","    0","H,,U","   31",",,U"
"USR0000ACHG","2018-06-04","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   56","H,,U","    7","H,,U","   31",",,U"
"USR0000ACHG","2018-06-05","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   74","H,,U","    6","H,,U","   40",",,U"
"USR0000ACHG","2018-06-06","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   81","H,,U","    4","H,,U","   37",",,U"
"USR0000ACHG","2018-06-07","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   67","H,,U","    9","H,,U","   39",",,U"
"USR0000ACHG","2018-06-08","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   84","H,,U","   20","H,,U","   41",",,U"
"USR0000ACHG","2018-06-09","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  141","H,,U","   27","H,,U","   73",",,U"
"USR0000ACHG","2018-06-10","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","   89","H,,U","   48","H,,U","   68",",,U"
"USR0000ACHG","2018-06-11","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  108","H,,U","    9","H,,U","   57",",,U"
"USR0000ACHG","2018-06-12","60.2233","-153.4664","1371.6","CHIGMIT MTNS ALASKA, AK US","  117","H,,U","    3","H,,U","   43",",,U"
