"USW00013989","2018-07-06","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","    0",",,W,2400",,,,,"  328",",,W","  228",",,W","   28",",,W",,,,,,,,,,,,,"   70",",,W","   50",",,W",,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013989","2018-07-07","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","    0",",,W,2400",,,,,"  317",",,W","  189",",,W","   28",",,W",,,,,,,,,,,,,"   80",",,W","   90",",,W",,,"   58",",,W","   81",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013989","2018-07-08","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","    0",",,W,2400",,,,,"  322",",,W","  144",",,W","   29",",,W",,,,,,,,,,,,,"  160",",,W","  130",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013989","2018-07-09","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","    0",",,W,2400",,,,,"  339",",,W","  167",",,W","   18",",,W",,,,,,,,,,,,,"  120",",,W","  130",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013989","2018-07-10","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","    0",",,W,2400",,,,,"  356",",,W","  206",",,W","   22",",,W",,,,,,,,,,,,,"  130",",,W","  130",",,W",,,"   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013989","2018-07-11","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","    0",",,W,2400",,,,,"  361",",,W","  217",",,W","   28",",,W",,,,,,,,,,,,,"  160",",,W","  150",",,W",,,"   67",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013989","2018-07-12","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","    0",",,W,2400",,,,,"  372",",,W","  222",",,W","   39",",,W",,,,,,,,,,,,,"  140",",,W","  130",",,W",,,"   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013989","2018-07-13","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","    0",",,W,2400",,,,,"  367",",,W","  211",",,W","   38",",,W",,,,,,,,,,,,,"  340",",,W","  330",",,W",,,"  116",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013989","2018-07-14","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","   33",",,W,2400",,,,,"  311",",,W","  211",",,W","   17",",,W",,,,,,,,,,,,,"   40",",,W","   10",",,W",,,"   45",",,W","   63",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013989","2018-07-15","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","    0",",,W,2400",,,,,"  356",",,W","  206",",,W","   22",",,W",,,,,,,,,,,,,"  280",",,W","  270",",,W",,,"   76",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013989","2018-07-16","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","   10",",,W,2400",,,,,"  333",",,W","  206",",,W","   17",",,W",,,,,,,,,,,,,"  200",",,W","  190",",,W",,,"   76",",,W","   94",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013989","2018-07-17","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","   28",",,W,2400",,,,,"  306",",,W","  211",",,W","   29",",,W",,,,,,,,,,,,,"  290",",,W","  290",",,W",,,"   81",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013989","2018-07-18","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","    0",",,W,2400",,,,,"  328",",,W","  200",",,W","   22",",,W",,,,,,,,,,,,,"  130",",,W","  150",",,W",,,"   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013989","2018-07-19","38.3291","-96.1946","364.5","EMPORIA ASOS, KS US","    3",",,W,2400",,,,,"  372",",,W","  211",",,W","   25",",,W",,,,,,,,,,,,,"  310",",,W","  290",",,W",,,"  112",",,W","  179",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
