"USC00502656","2018-05-18","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    3",",,7,1800","    0",",,7,","    0",",,7,1800","  122",",,7","   61",",,7",,,,,,,,,"  117",",,7,1800","  270",",,7","   45",",,7",,,,,,,,
"USC00502656","2018-05-19","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  139",",,7","   72",",,7",,,,,,,,,"  122",",,7,1800","   90",",,7","   85",",,7",,,,,,,,
"USC00502656","2018-05-20","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0","T,,7,1800","    0",",,7,","    0",",,7,1800","  167",",,7","   39",",,7",,,,,,,,,"  156",",,7,1800","  315",",,7","   67",",,7",,,,,,,,
"USC00502656","2018-05-21","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  167",",,7","   39",",,7",,,,,,,,,"  139",",,7,1800","  270",",,7","   72",",,7",,,,,,,,
"USC00502656","2018-05-22","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  139",",,7","   56",",,7",,,,,,,,,"  128",",,7,1800","  270",",,7","   72",",,7",,,,,,,,
"USC00502656","2018-05-23","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  133",",,7","   44",",,7",,,,,,,,,"  122",",,7,1800","  270",",,7","   63",",,7",,,,,,,,
"USC00502656","2018-05-24","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  161",",,7","    0",",,7",,,,,,,,,"  139",",,7,1800","   90",",,7","   80",",,7",,,,,,,,
"USC00502656","2018-05-25","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  161",",,7","    0",",,7",,,,,,,,,"  139",",,7,1800","   90",",,7","   72",",,7",,,,,,,,
"USC00502656","2018-05-26","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  161",",,7","   61",",,7",,,,,,,,,"  156",",,7,1800","  270",",,7","   67",",,7",,,,,,,,
"USC00502656","2018-05-27","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  211",",,7","   33",",,7",,,,,,,,,"  172",",,7,1800","  270",",,7","   85",",,7",,,,,,,,
"USC00502656","2018-05-28","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","   61",",,7,1800","    0",",,7,","    0",",,7,1800","  211",",,7","   33",",,7",,,,,,,,,"  111",",,7,1800","  270",",,7","   45",",,7",,,,,,,,
"USC00502656","2018-05-29","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  150",",,7","   22",",,7",,,,,,,,,"  144",",,7,1800","   90",",,7","  103",",,7",,,,,,,,
"USC00502656","2018-05-30","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  144",",,7","   33",",,7",,,,,,,,,"  117",",,7,1800","  270",",,7","   58",",,7",,,,,,,,
"USC00502656","2018-05-31","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  167",",,7","   28",",,7",,,,,,,,,"  144",",,7,1800","  270",",,7","   76",",,7",,,,,,,,
"USC00502656","2018-06-01","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  211",",,7","   28",",,7",,,,,,,,,"  200",",,7,1800","  225",",,7","   98",",,7",,,,,,,,
"USC00502656","2018-06-02","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0","T,,7,1800","    0",",,7,","    0",",,7,1800","  233",",,7","   33",",,7",,,,,,,,,"  144",",,7,1800","  270",",,7","   63",",,7",,,,,,,,
"USC00502656","2018-06-03","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  189",",,7","   33",",,7",,,,,,,,,"  183",",,7,1800","  270",",,7","   80",",,7",,,,,,,,
"USC00502656","2018-06-04","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  194",",,7","   28",",,7",,,,,,,,,"  172",",,7,1800","  270",",,7","   72",",,7",,,,,,,,
"USC00502656","2018-06-05","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0","T,,7,1800","    0",",,7,","    0",",,7,1800","  178",",,7","   22",",,7",,,,,,,,,"  133",",,7,1800","  270",",,7","   49",",,7",,,,,,,,
"USC00502656","2018-06-06","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","   25",",,7,1800","    0",",,7,","    0",",,7,1800","  161",",,7","   67",",,7",,,,,,,,,"  161",",,7,1800","  270",",,7","   58",",,7",,,,,,,,
"USC00502656","2018-06-07","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  194",",,7","   33",",,7",,,,,,,,,"  128",",,7,1800","  270",",,7","   72",",,7",,,,,,,,
"USC00502656","2018-06-08","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  194",",,7","   61",",,7",,,,,,,,,"  167",",,7,1800","  270",",,7","   49",",,7",,,,,,,,
"USC00502656","2018-06-09","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  211",",,7","   61",",,7",,,,,,,,,"  211",",,7,1800","  270",",,7","   72",",,7",,,,,,,,
"USC00502656","2018-06-10","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  228",",,7","   67",",,7",,,,,,,,,"  228",",,7,1800","  270",",,7","   63",",,7",,,,,,,,
"USC00502656","2018-06-11","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","  170",",,7,1800","    0",",,7,","    0",",,7,1800","  228",",,7","   72",",,7",,,,,,,,,"   94",",,7,1800","  270",",,7","   63",",,7",,,,,,,,
"USC00502656","2018-06-12","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","   51",",,7,1800","    0",",,7,","    0",",,7,1800","  167",",,7","   39",",,7",,,,,,,,,"   89",",,7,1800","   90",",,7","   45",",,7",,,,,,,,
"USC00502656","2018-06-13","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","   13",",,7,1800","    0",",,7,","    0",",,7,1800","  211",",,7","   28",",,7",,,,,,,,,"  211",",,7,1800","  270",",,7","   85",",,7",,,,,,,,
"USC00502656","2018-06-14","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  222",",,7","   78",",,7",,,,,,,,,"  189",",,7,1800","  225",",,7","   76",",,7",,,,,,,,
"USC00502656","2018-06-15","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","   15",",,7,1800","    0",",,7,","    0",",,7,1800","  222",",,7","   78",",,7",,,,,,,,,"   89",",,7,1800","   90",",,7","   89",",,7",,,,,,,,
"USC00502656","2018-06-16","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","   30",",,7,1800","    0",",,7,","    0",",,7,1800","  172",",,7","   83",",,7",,,,,,,,,"  167",",,7,1800","   90",",,7","  130",",,7",,,,,,,,
"USC00502656","2018-06-17","61.2968","-149.4399","151.8","EAGLE RIVER 5 SE, AK US","    0",",,7,1800","    0",",,7,","    0",",,7,1800","  172",",,7","  117",",,7",,,,,,,,,"  167",",,7,1800","   90",",,7","   98",",,7",,,,,,,,
