"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00349364","2018-04-15","35.8578","-98.4139","466.3","WATONGA, OK US","    0",",,7,0700",,,,,"   78",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00349364","2018-04-16","35.8578","-98.4139","466.3","WATONGA, OK US","    0",",,7,0700",,,,,"  167",",,7","  -22",",,7",,,,,"  -22",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00349364","2018-04-17","35.8578","-98.4139","466.3","WATONGA, OK US","    0",",,7,0700",,,,,"  256",",,7","  -22",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00349364","2018-04-18","35.8578","-98.4139","466.3","WATONGA, OK US","    0",",,7,0700",,,,,"  333",",,7","  100",",,7",,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00349364","2018-04-19","35.8578","-98.4139","466.3","WATONGA, OK US","    0",",,7,0700",,,,,"  217",",,7","   -6",",,7",,,,,"   28",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00349364","2018-04-20","35.8578","-98.4139","466.3","WATONGA, OK US","    0",",,7,0700",,,,,"  183",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00349364","2018-04-21","35.8578","-98.4139","466.3","WATONGA, OK US","  178",",,7,0700",,,,,"  200",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00349364","2018-04-22","35.8578","-98.4139","466.3","WATONGA, OK US","  180",",,7,0700",,,,,"   89",",,7","   61",",,7",,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00349364","2018-04-23","35.8578","-98.4139","466.3","WATONGA, OK US","    0",",,7,0700",,,,,"  189",",,7","   67",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00349364","2018-04-24","35.8578","-98.4139","466.3","WATONGA, OK US","    0",",,7,0700",,,,,"  228",",,7","   72",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,,,
