"USC00193276","2018-07-05","42.7467","-71.0426","9.1","GROVELAND, MA US","    0",",,7,2100","    0",",,7,2100","    0",",,7,2100","  344",",,7","  183",",,7",,,"   28",",,7,2100",,,"  217",",,7","  322",",,7","  289",",,7,2100","   14",",,7",,,,,,,,,,,,,,,,
"USC00193276","2018-07-06","42.7467","-71.0426","9.1","GROVELAND, MA US","  163",",,7,2100","    0",",,7,2100","    0",",,7,2100","  289",",,7","  183",",,7",,,"   53",",,7,2100",,,"  228",",,7","  289",",,7","  217",",,7,2100","   35",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00193276","2018-07-07","42.7467","-71.0426","9.1","GROVELAND, MA US","    0",",,7,2100","    0",",,7,2100","    0",",,7,2100","  250",",,7","   89",",,7",,,"   28",",,7,2100",,,"  139",",,7","  239",",,7","  161",",,7,2100","   21",",,7",,,,,,,,,,,,,,,,
"USC00193276","2018-07-08","42.7467","-71.0426","9.1","GROVELAND, MA US","    0",",,7,2100","    0",",,7,2100","    0",",,7,2100","  283",",,7","   78",",,7",,,"   28",",,7,2100",,,"  139",",,7","  261",",,7","  206",",,7,2100","   13",",,7",,,,,,,,,,,,,,,,
"USC00193276","2018-07-09","42.7467","-71.0426","9.1","GROVELAND, MA US","    0",",,7,2100","    0",",,7,2100","    0",",,7,2100","  317",",,7","  139",",,7",,,"   28",",,7,2100",,,"  167",",,7","  283",",,7","  233",",,7,2100","   11",",,7",,,,,,,,,,,,,,,,
"USC00193276","2018-07-10","42.7467","-71.0426","9.1","GROVELAND, MA US","    0",",,7,2100","    0",",,7,2100","    0",",,7,2100","  333",",,7","  167",",,7",,,"   36",",,7,2100",,,"  200",",,7","  306",",,7","  278",",,7,2100","   14",",,7",,,,,,,,,,,,,,,,
"USC00193276","2018-07-11","42.7467","-71.0426","9.1","GROVELAND, MA US","    0","T,,7,2100","    0",",,7,2100","    0",",,7,2100","  278",",,7","  183",",,7",,,"   15",",,7,2100",,,"  211",",,7","  267",",,7","  183",",,7,2100","   23",",,7",,,,,,,,,,,,,,,,
"USC00193276","2018-07-12","42.7467","-71.0426","9.1","GROVELAND, MA US","    0",",,7,2100","    0",",,7,2100","    0",",,7,2100","  261",",,7","  106",",,7",,,"   25",",,7,2100",,,"  150",",,7","  261",",,7","  189",",,7,2100","   11",",,7",,,,,,,,,,,,,,,,
"USC00193276","2018-07-13","42.7467","-71.0426","9.1","GROVELAND, MA US","    0",",,7,2100","    0",",,7,2100","    0",",,7,2100","  278",",,7","  133",",,7",,,"   64",",,7,2100",,,"  167",",,7","  278",",,7","  178",",,7,2100","   19",",,7",,,,,,,,,,,,,,,,
"USC00193276","2018-07-14","42.7467","-71.0426","9.1","GROVELAND, MA US","    8",",,7,2100","    0",",,7,2100","    0",",,7,2100","  256",",,7","  128",",,7",,,"   25",",,7,2100",,,"  167",",,7","  256",",,7","  200",",,7,2100","   10",",,7",,,,,,,,,,,,,,,,
"USC00193276","2018-07-15","42.7467","-71.0426","9.1","GROVELAND, MA US","    0",",,7,2100","    0",",,7,2100","    0",",,7,2100","  272",",,7","  167",",,7",,,"   15",",,7,2100",,,"  194",",,7","  261",",,7","  217",",,7,2100","    6",",,7",,,,,,,,,,,,,,,,
"USC00193276","2018-07-16","42.7467","-71.0426","9.1","GROVELAND, MA US","    0",",,7,2100","    0",",,7,2100","    0",",,7,2100","  294",",,7","  167",",,7",,,"   23",",,7,2100",,,"  200",",,7","  306",",,7","  222",",,7,2100","   11",",,7",,,,,"    1",",,7",,,,,,,,,,
"USC00193276","2018-07-17","42.7467","-71.0426","9.1","GROVELAND, MA US","  295",",,7,2100","    0",",,7,2100","    0",",,7,2100","  322",",,7","  189",",,7",,,"   30",",,7,2100",,,"  217",",,7","  283",",,7","  211",",,7,2100","   13",",,7",,,,,,,"    1",",,7",,,,,,,,
"USC00193276","2018-07-18","42.7467","-71.0426","9.1","GROVELAND, MA US","    0",",,7,2100","    0",",,7,2100","    0",",,7,2100","  256",",,7","  183",",,7",,,"   33",",,7,2100",,,"  172",",,7","  272",",,7","  189",",,7,2100","   39",",,7",,,,,,,,,,,,,,,,
"USC00193276","2018-07-19","42.7467","-71.0426","9.1","GROVELAND, MA US","    0",",,7,2100","    0",",,7,2100","    0",",,7,2100","  261",",,7","  111",",,7",,,"   23",",,7,2100",,,"  150",",,7","  256",",,7","  194",",,7,2100","   11",",,7",,,,,,,,,,,,,,,,
"USC00193276","2018-07-20","42.7467","-71.0426","9.1","GROVELAND, MA US","    0",",,7,2100","    0",",,7,2100","    0",",,7,2100","  289",",,7","  122",",,7",,,"   28",",,7,2100",,,"  150",",,7","  267",",,7","  183",",,7,2100","   13",",,7",,,,,,,,,,,,,,,,
"USC00193276","2018-07-21","42.7467","-71.0426","9.1","GROVELAND, MA US","    0",",,7,2100","    0",",,7,2100","    0",",,7,2100","  250",",,7","  117",",,7",,,"   23",",,7,2100",,,"  156",",,7","  250",",,7","  183",",,7,2100","   14",",,7",,,,,,,,,,,,,,,,
