"USC00405187","2018-06-19","35.414","-86.8086","239.9","LEWISBURG EXPERIMENTAL STATION, TN US","    0",",,7,0730",,,,,"  344",",,7","  200",",,7",,,,,,,,,,,,,,,"  222",",,7,0730",,,,,"  250",",,7",,,"  256",",,7",,,,,,,,,,,,,,,,,,
"USC00405187","2018-06-20","35.414","-86.8086","239.9","LEWISBURG EXPERIMENTAL STATION, TN US","    0",",,7,0730",,,,,"  328",",,7","  206",",,7",,,,,,,,,,,,,,,"  233",",,7,0730",,,,,"  244",",,7",,,"  256",",,7",,,,,,,,,,,,,,,,,,
"USC00405187","2018-06-21","35.414","-86.8086","239.9","LEWISBURG EXPERIMENTAL STATION, TN US","   13",",,7,0730",,,,,"  311",",,7","  189",",,7",,,,,,,,,,,,,,,"  222",",,7,0730",,,,,"  244",",,7",,,"  244",",,7",,,,,,,,,,,,,,,,,,
"USC00405187","2018-06-22","35.414","-86.8086","239.9","LEWISBURG EXPERIMENTAL STATION, TN US","   81",",,7,0730",,,,,"  300",",,7","  189",",,7",,,,,,,,,,,,,,,"  200",",,7,0730",,,,,"  244",",,7",,,"  244",",,7",,,,,,,,,,,,,,,,,,
"USC00405187","2018-06-23","35.414","-86.8086","239.9","LEWISBURG EXPERIMENTAL STATION, TN US","  315",",,7,0730",,,,,"  283",",,7","  172",",,7",,,,,,,,,,,,,,,"  222",",,7,0730",,,,,"  239",",,7",,,"  250",",,7",,,,,,,,,,,,,,,,,,
"USC00405187","2018-06-24","35.414","-86.8086","239.9","LEWISBURG EXPERIMENTAL STATION, TN US","   15",",,7,0730",,,,,"  311",",,7","  200",",,7",,,,,,,,,,,,,,,"  250",",,7,0730",,,,,"  244",",,7",,,"  250",",,7",,,,,,,,,,,,,,,,,,
"USC00405187","2018-06-25","35.414","-86.8086","239.9","LEWISBURG EXPERIMENTAL STATION, TN US","   38",",,7,0730",,,,,"  361",",,7","  250",",,7",,,,,,,,,,,,,,,"  267",",,7,0730",,,,,"  244",",,7",,,"  244",",I,7",,,,,,,,,,,,,,,,,,
"USC00405187","2018-06-26","35.414","-86.8086","239.9","LEWISBURG EXPERIMENTAL STATION, TN US","    3",",,7,0730",,,,,"  328",",,7","  233",",,7",,,,,,,,,,,,,,,"  256",",,7,0730",,,,,"  256",",I,7",,,"  256",",,7",,,,,,,,,,,,,,,,,,
"USC00405187","2018-06-27","35.414","-86.8086","239.9","LEWISBURG EXPERIMENTAL STATION, TN US","   97",",,7,0730",,,,,"  344",",,7","  233",",,7",,,,,,,,,,,,,,,"  261",",,7,0730",,,,,"  261",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,
"USC00405187","2018-06-28","35.414","-86.8086","239.9","LEWISBURG EXPERIMENTAL STATION, TN US","   10",",,7,0730",,,,,"  328",",,7","  239",",,7",,,,,,,,,,,,,,,"  267",",,7,0730",,,,,"  261",",,7",,,"  261",",,7",,,,,,,,,,,,,,,,,,
"USC00405187","2018-06-29","35.414","-86.8086","239.9","LEWISBURG EXPERIMENTAL STATION, TN US","  513",",,7,0730",,,,,"  311",",,7","  211",",,7",,,,,,,,,,,,,,,"  261",",,7,0730",,,,,"  239",",,7",,,"  267",",,7",,,,,,,,,,,,,,,,,,
"USC00405187","2018-06-30","35.414","-86.8086","239.9","LEWISBURG EXPERIMENTAL STATION, TN US","    0",",,7,0730",,,,,"  289",",,7","  222",",,7",,,,,,,,,,,,,,,"  261",",,7,0730",,,,,"  261",",,7",,,"  261",",,7",,,,,,,,,,,,,,,,,,
"USC00405187","2018-07-02","35.414","-86.8086","239.9","LEWISBURG EXPERIMENTAL STATION, TN US","    0",",,7,0730",,,,,"  289",",,7","  211",",,7",,,,,,,,,,,,,,,"  239",",,7,0730",,,,,"  261",",,7",,,"  261",",,7",,,,,,,,,,,,,,,,,,
