"USC00203096","2018-07-07","45.0332","-84.7113","401.7","GAYLORD, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  239",",,7","   78",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-08","45.0332","-84.7113","401.7","GAYLORD, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  278",",,7","  111",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-09","45.0332","-84.7113","401.7","GAYLORD, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  306",",,7","  156",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-10","45.0332","-84.7113","401.7","GAYLORD, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  300",",,7","  111",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-11","45.0332","-84.7113","401.7","GAYLORD, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  267",",,7","   94",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-12","45.0332","-84.7113","401.7","GAYLORD, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  278",",,7","  111",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-13","45.0332","-84.7113","401.7","GAYLORD, MI US","  152",",,7,0800","    0",",,7,","    0",",,7,0800","  256",",,7","  156",",,7",,,,,,,,,"  183",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-14","45.0332","-84.7113","401.7","GAYLORD, MI US","   33",",,7,0800","    0",",,7,","    0",",,7,0800","  283",",,7","  183",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-15","45.0332","-84.7113","401.7","GAYLORD, MI US","    0","T,,7,0800","    0",",,7,","    0",",,7,0800","  289",",,7","  167",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-16","45.0332","-84.7113","401.7","GAYLORD, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  306",",,7","  183",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-17","45.0332","-84.7113","401.7","GAYLORD, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  267",",,7","  117",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-18","45.0332","-84.7113","401.7","GAYLORD, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  211",",,7","   67",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-19","45.0332","-84.7113","401.7","GAYLORD, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  239",",,7","   61",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-20","45.0332","-84.7113","401.7","GAYLORD, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  283",",,7","  144",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-21","45.0332","-84.7113","401.7","GAYLORD, MI US","  185",",,7,0800","    0",",,7,","    0",",,7,0800","  261",",,7","  183",",,7",,,,,,,,,"  189",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-22","45.0332","-84.7113","401.7","GAYLORD, MI US","  196",",,7,0800","    0",",,7,","    0",",,7,0800","  211",",,7","  172",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-23","45.0332","-84.7113","401.7","GAYLORD, MI US","   20",",,7,0800","    0",",,7,","    0",",,7,0800","  233",",,7","  161",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-24","45.0332","-84.7113","401.7","GAYLORD, MI US","    5",",,7,0800","    0",",,7,","    0",",,7,0800","  222",",,7","  167",",,7",,,,,,,,,"  200",",,7,0800",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-25","45.0332","-84.7113","401.7","GAYLORD, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  267",",,7","  139",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-26","45.0332","-84.7113","401.7","GAYLORD, MI US","   28",",,7,0800","    0",",,7,","    0",",,7,0800","  256",",,7","  144",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-27","45.0332","-84.7113","401.7","GAYLORD, MI US","   43",",,7,0800","    0",",,7,","    0",",,7,0800","  228",",,7","  139",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-28","45.0332","-84.7113","401.7","GAYLORD, MI US","   13",",,7,0800","    0",",,7,","    0",",,7,0800","  183",",,7","  111",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-29","45.0332","-84.7113","401.7","GAYLORD, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  228",",,7","   89",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-30","45.0332","-84.7113","401.7","GAYLORD, MI US","    0","T,,7,0800","    0",",,7,","    0",",,7,0800","  250",",,7","  106",",,7",,,,,,,,,"  111",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00203096","2018-07-31","45.0332","-84.7113","401.7","GAYLORD, MI US","    8",",,7,0800","    0",",,7,","    0",",,7,0800","  267",",,7","  111",",,7",,,,,,,,,"  128",",,7,0800",,,,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USC00203096","2018-08-01","45.0332","-84.7113","401.7","GAYLORD, MI US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  267",",,7","  128",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
