"USC00448941","2018-06-24","38.0802","-78.875","387.1","WAYNESBORO WATER TREATMENT, VA US","    8",",,7,0700","    0",",,7,","    0",",,7,","  283",",,7","  183",",,7",,,,,"  194",",,7,0700",,,,,,,,
"USC00448941","2018-06-25","38.0802","-78.875","387.1","WAYNESBORO WATER TREATMENT, VA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  161",",,7",,,,,"  172",",,7,0700",,,,,,,,
"USC00448941","2018-06-26","38.0802","-78.875","387.1","WAYNESBORO WATER TREATMENT, VA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  272",",,7","  172",",,7",,,,,"  200",",,7,0700",,,,,,,,
"USC00448941","2018-06-27","38.0802","-78.875","387.1","WAYNESBORO WATER TREATMENT, VA US","    8",",,7,0700","    0",",,7,","    0",",,7,","  228",",,7","  172",",,7",,,,,"  183",",,7,0700",,,,,,,,
"USC00448941","2018-06-28","38.0802","-78.875","387.1","WAYNESBORO WATER TREATMENT, VA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  261",",,7","  178",",,7",,,,,"  183",",,7,0700",,,,,,,,
"USC00448941","2018-06-29","38.0802","-78.875","387.1","WAYNESBORO WATER TREATMENT, VA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  167",",,7",,,,,"  167",",,7,0700",,,,,,,,
"USC00448941","2018-06-30","38.0802","-78.875","387.1","WAYNESBORO WATER TREATMENT, VA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  311",",,7","  167",",,7",,,,,"  178",",,7,0700",,,,,,,,
"USC00448941","2018-07-01","38.0802","-78.875","387.1","WAYNESBORO WATER TREATMENT, VA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  322",",,7","  178",",,7",,,,,"  189",",,7,0700",,,,,,,,
"USC00448941","2018-07-02","38.0802","-78.875","387.1","WAYNESBORO WATER TREATMENT, VA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  333",",,7","  189",",,7",,,,,"  211",",,7,0700",,,,,,,,
"USC00448941","2018-07-03","38.0802","-78.875","387.1","WAYNESBORO WATER TREATMENT, VA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  333",",,7","  211",",,7",,,,,"  211",",,7,0700",,,,,,,,
"USC00448941","2018-07-04","38.0802","-78.875","387.1","WAYNESBORO WATER TREATMENT, VA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  333",",,7","  211",",,7",,,,,"  228",",,7,0700",,,,,,,,
"USC00448941","2018-07-05","38.0802","-78.875","387.1","WAYNESBORO WATER TREATMENT, VA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  317",",,7","  217",",,7",,,,,"  217",",,7,0700",,,,,,,,
"USC00448941","2018-07-06","38.0802","-78.875","387.1","WAYNESBORO WATER TREATMENT, VA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  317",",,7","  206",",,7",,,,,"  217",",,7,0700",,,,,,,,
