"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA008305500","2006-12-28","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"  -79",",,C","  -93",",,C",,,,,,
"CA008305500","2006-12-29","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"  -85",",,C"," -119",",,C",,,,,,
"CA008305500","2006-12-30","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"  -43",",,C"," -103",",,C",,,,,,
"CA008305500","2006-12-31","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"  -35",",,C","  -68",",,C",,,,,,
"CA008305500","2007-01-01","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"   46",",,C","  -89",",,C",,,,,,
"CA008305500","2007-01-02","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"   39",",,C","  -40",",,C",,,,,,
"CA008305500","2007-01-03","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"   17",",,C","  -61",",,C",,,,,,
"CA008305500","2007-01-04","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"   59",",,C","  -12",",,C",,,,,,
"CA008305500","2007-01-05","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"   77",",,C","   18",",,C",,,,,,
"CA008305500","2007-01-06","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"  109",",,C","   35",",,C",,,,,,
"CA008305500","2007-01-07","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"   55",",,C","   35",",,C",,,,,,
"CA008305500","2007-01-08","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"   82",",,C","  -23",",,C",,,,,,
"CA008305500","2007-01-09","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"   33",",,C","   -3",",,C",,,,,,
"CA008305500","2007-01-10","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"    8",",,C","  -27",",,C",,,,,,
"CA008305500","2007-01-11","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"   -6",",,C","  -88",",,C",,,,,,
"CA008305500","2007-01-12","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"   25",",,C","  -80",",,C",,,,,,
"CA008305500","2007-01-13","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"   33",",,C","  -21",",,C",,,,,,
"CA008305500","2007-01-14","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"  -28",",,C","  -73",",,C",,,,,,
"CA008305500","2007-01-15","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"  -37",",,C"," -100",",,C",,,,,,
"CA008305500","2007-01-16","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"  -24",",,C","  -82",",,C",,,,,,
"CA008305500","2007-01-17","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,," -176",",,C"," -201",",,C",,,,,,
"CA008305500","2007-01-18","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"  -16",",,C"," -207",",,C",,,,,,
"CA008305500","2007-01-19","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"   58",",,C"," -113",",,C",,,,,,
"CA008305500","2007-01-20","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"  -47",",,C","  -53",",,C",,,,,,
"CA008305500","2007-01-21","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,," -120",",,C"," -140",",,C",,,,,,
"CA008305500","2007-01-22","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"  -96",",,C"," -161",",,C",,,,,,
"CA008305500","2007-01-23","46.3","-63.5833","46.0","MAPLE PLAINS, PE CA",,,,,"  -45",",,C"," -164",",,C",,,,,,
