"USC00424100","2018-05-18","37.3858","-109.075","1597.2","HOVENWEEP NATIONAL MONUMENT, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","   61",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,
"USC00424100","2018-05-19","37.3858","-109.075","1597.2","HOVENWEEP NATIONAL MONUMENT, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","   83",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,
"USC00424100","2018-05-20","37.3858","-109.075","1597.2","HOVENWEEP NATIONAL MONUMENT, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","   78",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,
"USC00424100","2018-05-21","37.3858","-109.075","1597.2","HOVENWEEP NATIONAL MONUMENT, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","   78",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,
"USC00424100","2018-05-22","37.3858","-109.075","1597.2","HOVENWEEP NATIONAL MONUMENT, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  156",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,
"USC00424100","2018-05-23","37.3858","-109.075","1597.2","HOVENWEEP NATIONAL MONUMENT, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","   67",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,
"USC00424100","2018-05-24","37.3858","-109.075","1597.2","HOVENWEEP NATIONAL MONUMENT, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","   94",",,7",,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,
"USC00424100","2018-05-25","37.3858","-109.075","1597.2","HOVENWEEP NATIONAL MONUMENT, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  106",",,7",,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,
"USC00424100","2018-05-26","37.3858","-109.075","1597.2","HOVENWEEP NATIONAL MONUMENT, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","   94",",,7",,,,,,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,
"USC00424100","2018-05-27","37.3858","-109.075","1597.2","HOVENWEEP NATIONAL MONUMENT, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","   94",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,
"USC00424100","2018-05-28","37.3858","-109.075","1597.2","HOVENWEEP NATIONAL MONUMENT, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","   78",",,7",,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,
"USC00424100","2018-05-29","37.3858","-109.075","1597.2","HOVENWEEP NATIONAL MONUMENT, UT US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","   83",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,
